total cost: 341319
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 2 0
2 2 220
2 2 802
2 2 577
2 2 254
2 2 749
2 2 0
2 2 0
2 2 180
2 2 257
2 2 932
2 2 0
3 1 0
3 1 616
3 1 161
3 1 652
3 1 0
3 1 0
3 1 0
4 2 0
4 2 954
4 2 654
4 2 520
4 2 0
5 2 0
5 2 463
5 2 539
5 2 459
5 2 693
5 2 454
5 2 0
5 2 0
5 2 790
5 2 0
5 2 0
5 2 0
6 1 0
6 1 408
6 1 801
6 1 754
6 1 593
6 1 475
6 1 510
6 1 356
6 1 0
7 2 0
7 2 645
7 2 865
7 2 189
7 2 442
7 2 92
7 2 710
7 2 717
7 2 0
7 2 0
7 2 0
8 2 0
8 2 605
8 2 974
8 2 401
8 2 229
8 2 0
9 2 0
9 2 57
9 2 843
9 2 170
9 2 689
9 2 525
9 2 476
9 2 0
10 2 0
10 2 281
10 2 423
10 2 532
10 2 544
10 2 798
10 2 380
10 2 0
11 1 0
11 1 856
11 1 4
11 1 501
11 1 250
11 1 911
11 1 468
11 1 700
11 1 0
11 1 0
11 1 230
11 1 0
12 2 0
12 2 354
12 2 154
12 2 0
12 2 0
12 2 319
12 2 8
12 2 0
13 2 0
13 2 124
13 2 919
13 2 799
13 2 148
13 2 0
14 2 0
14 2 164
14 2 391
14 2 440
14 2 216
14 2 650
14 2 0
15 2 0
15 2 37
15 2 14
15 2 855
15 2 808
15 2 512
15 2 397
15 2 212
15 2 0
16 1 0
16 1 462
16 1 813
16 1 478
16 1 0
16 1 0
16 1 612
16 1 535
16 1 0
17 1 0
17 1 947
17 1 716
17 1 400
17 1 641
17 1 171
17 1 742
17 1 0
18 1 0
18 1 763
18 1 831
18 1 602
18 1 284
18 1 759
18 1 0
18 1 0
18 1 591
18 1 504
18 1 0
19 2 0
19 2 714
19 2 248
19 2 0
20 1 0
20 1 283
20 1 590
20 1 269
20 1 0
21 1 0
21 1 841
21 1 543
21 1 101
21 1 783
21 1 470
21 1 217
21 1 897
21 1 345
21 1 0
21 1 0
21 1 0
22 1 0
22 1 975
22 1 570
22 1 810
22 1 276
22 1 0
22 1 0
22 1 0
23 1 0
23 1 565
23 1 871
23 1 850
23 1 58
23 1 0
23 1 0
23 1 304
23 1 205
23 1 114
23 1 477
23 1 0
24 1 0
24 1 428
24 1 820
24 1 54
24 1 732
24 1 600
24 1 0
24 1 0
24 1 0
25 1 0
25 1 489
25 1 741
25 1 107
25 1 0
26 2 0
26 2 899
26 2 237
26 2 541
26 2 158
26 2 338
26 2 0
26 2 0
26 2 561
26 2 0
27 2 0
27 2 682
27 2 922
27 2 826
27 2 531
27 2 106
27 2 815
27 2 360
27 2 990
27 2 0
28 2 0
28 2 291
28 2 7
28 2 437
28 2 992
28 2 923
28 2 436
28 2 0
28 2 0
28 2 0
29 2 0
29 2 846
29 2 473
29 2 293
29 2 0
30 1 0
30 1 866
30 1 128
30 1 9
30 1 721
30 1 967
30 1 678
30 1 508
30 1 0
31 1 0
31 1 264
31 1 910
31 1 524
31 1 63
31 1 807
31 1 0
32 2 0
32 2 816
32 2 863
32 2 868
32 2 609
32 2 349
32 2 0
32 2 0
32 2 352
32 2 0
33 1 0
33 1 939
33 1 36
33 1 204
33 1 563
33 1 964
33 1 940
33 1 314
33 1 0
33 1 0
33 1 0
34 1 0
34 1 389
34 1 580
34 1 538
34 1 446
34 1 495
34 1 949
34 1 692
34 1 852
34 1 0
35 2 0
35 2 113
35 2 529
35 2 738
35 2 907
35 2 608
35 2 513
35 2 906
35 2 47
35 2 0
35 2 0
35 2 0
36 1 0
36 1 279
36 1 99
36 1 785
36 1 0
36 1 0
36 1 0
37 2 0
37 2 17
37 2 925
37 2 418
37 2 902
37 2 84
37 2 885
37 2 323
37 2 178
37 2 0
38 2 0
38 2 441
38 2 666
38 2 232
38 2 676
38 2 969
38 2 803
38 2 66
38 2 516
38 2 0
39 1 0
39 1 606
39 1 955
39 1 542
39 1 707
39 1 246
39 1 40
39 1 2
39 1 223
39 1 844
39 1 0
39 1 0
39 1 0
40 1 0
40 1 335
40 1 472
40 1 679
40 1 0
41 1 0
41 1 153
41 1 394
41 1 603
41 1 207
41 1 168
41 1 71
41 1 0
41 1 0
41 1 0
41 1 0
42 2 0
42 2 715
42 2 511
42 2 425
42 2 776
42 2 668
42 2 0
43 2 0
43 2 133
43 2 664
43 2 752
43 2 0
43 2 0
43 2 0
44 1 0
44 1 64
44 1 945
44 1 791
44 1 259
44 1 191
44 1 125
44 1 0
45 2 0
45 2 677
45 2 880
45 2 136
45 2 0
46 1 0
46 1 837
46 1 909
46 1 0
47 1 0
47 1 784
47 1 86
47 1 0
48 1 0
48 1 550
48 1 0
49 2 0
49 2 163
49 2 0
50 2 0
50 2 456
50 2 102
50 2 351
50 2 921
50 2 0
50 2 0
50 2 130
50 2 576
50 2 0
51 1 0
51 1 45
51 1 809
51 1 814
51 1 430
51 1 977
51 1 396
51 1 438
51 1 481
51 1 0
51 1 0
51 1 0
51 1 0
52 2 0
52 2 336
52 2 369
52 2 854
52 2 426
52 2 0
52 2 0
52 2 255
52 2 74
52 2 724
52 2 0
53 2 0
53 2 817
53 2 157
53 2 199
53 2 324
53 2 648
53 2 290
53 2 0
53 2 0
53 2 0
54 2 0
54 2 806
54 2 93
54 2 417
54 2 181
54 2 0
55 1 0
55 1 796
55 1 644
55 1 329
55 1 453
55 1 88
55 1 44
55 1 383
55 1 0
55 1 0
55 1 0
55 1 0
56 1 0
56 1 435
56 1 686
56 1 160
56 1 183
56 1 835
56 1 490
56 1 471
56 1 0
57 2 0
57 2 518
57 2 497
57 2 404
57 2 642
57 2 0
57 2 0
57 2 95
57 2 398
57 2 208
57 2 0
58 1 0
58 1 266
58 1 562
58 1 275
58 1 310
58 1 748
58 1 166
58 1 27
58 1 0
58 1 0
58 1 0
59 2 0
59 2 611
59 2 647
59 2 455
59 2 980
59 2 0
60 2 0
60 2 41
60 2 568
60 2 135
60 2 289
60 2 0
61 2 0
61 2 399
61 2 680
61 2 873
61 2 581
61 2 936
61 2 630
61 2 0
62 2 0
62 2 292
62 2 38
62 2 757
62 2 0
63 2 0
63 2 699
63 2 996
63 2 697
63 2 81
63 2 628
63 2 937
63 2 211
63 2 0
64 1 0
64 1 340
64 1 781
64 1 188
64 1 0
64 1 0
64 1 200
64 1 918
64 1 309
64 1 0
64 1 0
64 1 0
65 1 0
65 1 646
65 1 392
65 1 366
65 1 0
65 1 0
65 1 876
65 1 753
65 1 929
65 1 545
65 1 0
66 1 0
66 1 989
66 1 751
66 1 673
66 1 485
66 1 0
66 1 0
66 1 151
66 1 970
66 1 734
66 1 965
66 1 0
67 1 0
67 1 447
67 1 840
67 1 0
67 1 0
67 1 43
67 1 11
67 1 0
68 1 0
68 1 410
68 1 943
68 1 18
68 1 887
68 1 0
68 1 0
68 1 694
68 1 0
69 1 0
69 1 233
69 1 134
69 1 175
69 1 420
69 1 376
69 1 601
69 1 140
69 1 515
69 1 0
69 1 0
69 1 0
69 1 0
70 1 0
70 1 321
70 1 861
70 1 393
70 1 457
70 1 960
70 1 971
70 1 480
70 1 0
70 1 0
70 1 0
70 1 0
71 2 0
71 2 756
71 2 663
71 2 79
71 2 586
71 2 709
71 2 80
71 2 494
71 2 311
71 2 0
71 2 0
71 2 0
72 1 0
72 1 186
72 1 948
72 1 0
73 1 0
73 1 794
73 1 874
73 1 828
73 1 0
73 1 0
73 1 150
73 1 944
73 1 669
73 1 857
73 1 0
74 2 0
74 2 328
74 2 334
74 2 755
74 2 997
74 2 493
74 2 778
74 2 881
74 2 298
74 2 0
74 2 0
74 2 0
75 2 0
75 2 193
75 2 173
75 2 848
75 2 838
75 2 342
75 2 607
75 2 0
76 1 0
76 1 226
76 1 973
76 1 0
76 1 0
76 1 0
77 1 0
77 1 411
77 1 574
77 1 419
77 1 976
77 1 0
77 1 0
77 1 0
78 2 0
78 2 610
78 2 894
78 2 660
78 2 25
