total cost: 346986
1 1 0
1 1 553
1 1 288
1 1 767
1 1 0
1 1 0
1 1 616
1 1 180
1 1 257
1 1 932
1 1 0
1 1 0
1 1 0
2 1 0
2 1 220
2 1 802
2 1 0
2 1 0
2 1 463
2 1 539
2 1 693
2 1 0
3 1 0
3 1 254
3 1 577
3 1 408
3 1 801
3 1 459
3 1 0
3 1 0
3 1 790
3 1 0
3 1 0
3 1 141
3 1 0
4 2 0
4 2 645
4 2 865
4 2 189
4 2 428
4 2 0
4 2 0
4 2 307
4 2 793
4 2 654
4 2 0
5 2 0
5 2 605
5 2 593
5 2 754
5 2 947
5 2 974
5 2 716
5 2 525
5 2 8
5 2 476
5 2 205
5 2 0
6 2 0
6 2 57
6 2 843
6 2 281
6 2 717
6 2 532
6 2 423
6 2 544
6 2 304
6 2 114
6 2 0
7 2 0
7 2 856
7 2 763
7 2 831
7 2 939
7 2 0
7 2 0
7 2 954
7 2 161
7 2 652
7 2 520
7 2 535
7 2 0
8 1 0
8 1 354
8 1 442
8 1 749
8 1 319
8 1 401
8 1 0
8 1 0
8 1 0
9 2 0
9 2 170
9 2 400
9 2 798
9 2 468
9 2 641
9 2 742
9 2 0
10 1 0
10 1 0
11 1 0
11 1 0
12 2 0
12 2 154
12 2 0
12 2 0
12 2 37
12 2 855
12 2 269
12 2 397
12 2 212
12 2 0
13 1 0
13 1 462
13 1 813
13 1 478
13 1 975
13 1 0
13 1 0
13 1 454
13 1 283
13 1 919
13 1 475
13 1 0
14 1 0
14 1 4
14 1 911
14 1 899
14 1 250
14 1 826
14 1 759
14 1 0
14 1 0
14 1 124
14 1 229
14 1 799
14 1 0
15 2 0
15 2 689
15 2 380
15 2 783
15 2 217
15 2 897
15 2 815
15 2 0
16 1 0
16 1 710
16 1 440
16 1 391
16 1 107
16 1 0
16 1 0
16 1 504
16 1 0
17 1 0
17 1 501
17 1 682
17 1 922
17 1 101
17 1 700
17 1 470
17 1 477
17 1 360
17 1 223
17 1 0
17 1 0
18 1 0
18 1 602
18 1 237
18 1 0
18 1 0
18 1 164
18 1 0
19 1 0
19 1 92
19 1 216
19 1 418
19 1 323
19 1 178
19 1 208
19 1 0
19 1 0
19 1 0
20 2 0
20 2 714
20 2 293
20 2 0
21 2 0
21 2 612
21 2 591
21 2 732
21 2 0
22 1 0
22 1 841
22 1 7
22 1 543
22 1 992
22 1 437
22 1 40
22 1 246
22 1 990
22 1 0
22 1 0
22 1 0
23 1 0
23 1 284
23 1 58
23 1 264
23 1 99
23 1 807
23 1 0
24 1 0
24 1 570
24 1 510
24 1 810
24 1 356
24 1 0
25 1 0
25 1 565
25 1 850
25 1 871
25 1 541
25 1 338
25 1 204
25 1 0
25 1 0
25 1 590
25 1 148
25 1 0
26 2 0
26 2 291
26 2 542
26 2 266
26 2 399
26 2 680
26 2 873
26 2 844
26 2 0
26 2 0
26 2 0
27 2 0
27 2 473
27 2 863
27 2 816
27 2 910
27 2 36
27 2 524
27 2 0
27 2 0
27 2 230
27 2 0
28 2 0
28 2 866
28 2 9
28 2 741
28 2 721
28 2 923
28 2 0
28 2 0
28 2 0
29 2 0
29 2 128
29 2 925
29 2 715
29 2 902
29 2 84
29 2 709
29 2 885
29 2 776
29 2 668
29 2 0
29 2 0
29 2 0
30 1 0
30 1 820
30 1 54
30 1 489
30 1 292
30 1 0
30 1 0
30 1 561
30 1 967
30 1 436
30 1 0
31 2 0
31 2 158
31 2 563
31 2 964
31 2 940
31 2 314
31 2 784
31 2 86
31 2 0
32 2 0
32 2 868
32 2 738
32 2 609
32 2 349
32 2 0
32 2 0
32 2 63
32 2 785
32 2 472
32 2 0
32 2 0
32 2 0
33 2 0
33 2 113
33 2 456
33 2 102
33 2 351
33 2 921
33 2 0
33 2 0
33 2 171
33 2 276
33 2 191
33 2 0
34 2 0
34 2 389
34 2 538
34 2 446
34 2 580
34 2 232
34 2 808
34 2 495
34 2 852
34 2 692
34 2 0
35 2 0
35 2 907
35 2 796
35 2 608
35 2 335
35 2 279
35 2 0
35 2 0
35 2 600
35 2 837
35 2 0
36 2 0
36 2 529
36 2 644
36 2 329
36 2 207
36 2 168
36 2 676
36 2 969
36 2 44
36 2 383
36 2 0
36 2 0
36 2 0
36 2 0
37 1 0
37 1 17
37 1 188
37 1 781
37 1 177
37 1 686
37 1 0
37 1 0
37 1 0
38 2 0
38 2 441
38 2 934
38 2 71
38 2 803
38 2 512
38 2 949
38 2 0
38 2 0
38 2 0
39 1 0
39 1 606
39 1 955
39 1 562
39 1 752
39 1 410
39 1 664
39 1 0
39 1 0
39 1 678
39 1 508
39 1 0
40 2 0
40 2 153
40 2 394
40 2 453
40 2 88
40 2 578
40 2 0
40 2 0
40 2 550
40 2 125
40 2 0
41 2 0
41 2 666
41 2 14
41 2 846
41 2 447
41 2 929
41 2 0
41 2 0
41 2 0
42 2 0
42 2 603
42 2 840
42 2 0
42 2 0
42 2 106
42 2 345
42 2 880
42 2 259
42 2 0
43 1 0
43 1 531
43 1 45
43 1 814
43 1 430
43 1 977
43 1 438
43 1 581
43 1 936
43 1 0
43 1 0
43 1 0
43 1 0
