total cost: 337622
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 2 0
2 2 220
2 2 802
2 2 577
2 2 254
2 2 749
2 2 0
2 2 0
2 2 180
2 2 257
2 2 932
2 2 0
3 1 0
3 1 616
3 1 161
3 1 652
3 1 0
3 1 0
3 1 0
4 1 0
4 1 954
4 1 654
4 1 520
4 1 0
5 2 0
5 2 463
5 2 539
5 2 459
5 2 693
5 2 454
5 2 0
5 2 0
5 2 790
5 2 0
5 2 0
5 2 0
6 2 0
6 2 408
6 2 801
6 2 754
6 2 593
6 2 475
6 2 510
6 2 356
6 2 0
7 1 0
7 1 645
7 1 865
7 1 189
7 1 442
7 1 92
7 1 0
7 1 0
7 1 612
7 1 0
8 2 0
8 2 605
8 2 974
8 2 401
8 2 229
8 2 0
9 2 0
9 2 57
9 2 281
9 2 843
9 2 170
9 2 689
9 2 525
9 2 476
9 2 0
10 2 0
10 2 856
10 2 4
10 2 501
10 2 250
10 2 911
10 2 468
10 2 700
10 2 783
10 2 477
10 2 0
11 1 0
11 1 354
11 1 0
12 1 0
12 1 319
12 1 716
12 1 0
13 1 0
13 1 124
13 1 919
13 1 799
13 1 148
13 1 0
14 2 0
14 2 164
14 2 717
14 2 532
14 2 423
14 2 0
15 1 0
15 1 37
15 1 0
16 1 0
16 1 0
17 2 0
17 2 154
17 2 0
17 2 0
17 2 591
17 2 504
17 2 0
18 1 0
18 1 462
18 1 813
18 1 478
18 1 0
18 1 0
18 1 8
18 1 561
18 1 535
18 1 0
19 2 0
19 2 763
19 2 831
19 2 602
19 2 284
19 2 759
19 2 0
19 2 0
19 2 230
19 2 0
20 2 0
20 2 947
20 2 899
20 2 826
20 2 380
20 2 798
20 2 641
20 2 171
20 2 742
20 2 0
21 1 0
21 1 710
21 1 440
21 1 216
21 1 650
21 1 95
21 1 323
21 1 178
21 1 0
22 1 0
22 1 544
22 1 64
22 1 304
22 1 205
22 1 114
22 1 0
23 2 0
23 2 391
23 2 94
23 2 732
23 2 600
23 2 0
24 2 0
24 2 714
24 2 248
24 2 0
25 2 0
25 2 841
25 2 7
25 2 101
25 2 922
25 2 217
25 2 470
25 2 897
25 2 345
25 2 880
25 2 0
26 2 0
26 2 570
26 2 975
26 2 810
26 2 276
26 2 0
26 2 0
26 2 0
27 2 0
27 2 400
27 2 543
27 2 437
27 2 992
27 2 923
27 2 436
27 2 0
27 2 0
27 2 0
28 2 0
28 2 565
28 2 871
28 2 850
28 2 58
28 2 237
28 2 0
28 2 0
28 2 283
28 2 590
28 2 269
28 2 0
29 2 0
29 2 428
29 2 820
29 2 128
29 2 741
29 2 0
29 2 0
29 2 352
29 2 967
29 2 0
30 1 0
30 1 291
30 1 542
30 1 133
30 1 707
30 1 246
30 1 0
30 1 0
30 1 0
31 1 0
31 1 473
31 1 738
31 1 609
31 1 863
31 1 0
31 1 0
31 1 107
31 1 0
32 2 0
32 2 866
32 2 9
32 2 721
32 2 678
32 2 815
32 2 360
32 2 0
33 1 0
33 1 682
33 1 531
33 1 806
33 1 814
33 1 93
33 1 259
33 1 0
33 1 0
33 1 0
34 2 0
34 2 846
34 2 335
34 2 807
34 2 0
35 2 0
35 2 816
35 2 113
35 2 910
35 2 524
35 2 63
35 2 279
35 2 99
35 2 550
35 2 784
35 2 964
35 2 0
36 2 0
36 2 158
36 2 541
36 2 36
36 2 939
36 2 264
36 2 204
36 2 940
36 2 314
36 2 125
36 2 0
36 2 0
36 2 0
37 2 0
37 2 868
37 2 603
37 2 796
37 2 608
37 2 513
37 2 906
37 2 545
37 2 0
37 2 0
37 2 0
38 1 0
38 1 389
38 1 580
38 1 441
38 1 855
38 1 232
38 1 808
38 1 512
38 1 397
38 1 0
38 1 0
38 1 0
39 2 0
39 2 338
39 2 563
39 2 945
39 2 791
39 2 191
39 2 0
40 2 0
40 2 54
40 2 925
40 2 418
40 2 902
40 2 84
40 2 885
40 2 398
40 2 208
40 2 0
41 2 0
41 2 907
41 2 349
41 2 472
41 2 0
41 2 0
41 2 293
41 2 0
42 1 0
42 1 529
42 1 969
42 1 852
42 1 692
42 1 0
43 2 0
43 2 606
43 2 955
43 2 45
43 2 809
43 2 430
43 2 977
43 2 396
43 2 685
43 2 936
43 2 509
43 2 0
43 2 0
43 2 0
44 1 0
44 1 17
44 1 715
44 1 489
44 1 292
44 1 38
44 1 0
44 1 0
44 1 0
45 2 0
45 2 153
45 2 538
45 2 446
45 2 666
45 2 14
45 2 676
45 2 168
45 2 0
45 2 0
45 2 0
46 2 0
46 2 495
46 2 949
46 2 212
46 2 0
47 1 0
47 1 106
47 1 40
47 1 508
47 1 0
48 2 0
48 2 837
48 2 909
48 2 0
49 2 0
49 2 785
49 2 455
49 2 74
49 2 724
49 2 0
50 1 0
50 1 677
50 1 181
50 1 0
51 1 0
51 1 456
51 1 102
51 1 610
51 1 574
51 1 419
51 1 621
51 1 0
51 1 0
51 1 0
52 1 0
52 1 255
52 1 647
52 1 611
52 1 980
52 1 86
52 1 0
52 1 0
52 1 0
53 2 0
53 2 921
53 2 351
53 2 679
53 2 576
53 2 0
53 2 0
53 2 0
54 2 0
54 2 336
54 2 369
54 2 854
54 2 426
54 2 0
54 2 0
54 2 163
54 2 47
54 2 0
55 1 0
55 1 817
55 1 157
55 1 199
55 1 324
55 1 0
55 1 0
55 1 130
55 1 0
56 1 0
56 1 518
56 1 497
56 1 404
56 1 0
56 1 0
56 1 435
56 1 686
56 1 835
56 1 0
57 1 0
57 1 562
57 1 266
57 1 399
57 1 680
57 1 990
57 1 873
57 1 694
57 1 844
57 1 0
58 2 0
58 2 394
58 2 329
58 2 934
58 2 207
58 2 803
58 2 516
58 2 0
58 2 0
58 2 0
59 2 0
59 2 752
59 2 410
59 2 290
59 2 0
59 2 0
59 2 200
59 2 223
59 2 0
60 1 0
60 1 664
60 1 275
60 1 748
60 1 166
60 1 27
60 1 0
60 1 0
60 1 0
61 2 0
61 2 648
61 2 151
61 2 485
61 2 965
61 2 971
61 2 24
61 2 0
62 1 0
62 1 699
62 1 646
62 1 392
62 1 30
62 1 628
62 1 937
62 1 0
62 1 0
62 1 0
63 2 0
63 2 340
63 2 781
63 2 188
63 2 425
63 2 776
63 2 668
63 2 0
64 2 0
64 2 876
64 2 753
64 2 929
64 2 0
65 1 0
65 1 989
65 1 751
65 1 673
65 1 0
65 1 0
65 1 41
65 1 417
65 1 918
65 1 309
65 1 0
65 1 0
65 1 0
66 2 0
66 2 996
66 2 697
66 2 870
66 2 81
66 2 289
66 2 211
66 2 0
67 2 0
67 2 160
67 2 233
67 2 701
67 2 183
67 2 490
67 2 471
67 2 0
68 1 0
68 1 644
68 1 447
68 1 840
68 1 0
68 1 0
68 1 970
68 1 734
68 1 0
69 1 0
69 1 136
69 1 568
69 1 675
69 1 779
69 1 0
69 1 0
69 1 0
70 1 0
70 1 511
70 1 777
70 1 79
70 1 663
70 1 0
70 1 0
70 1 43
70 1 11
70 1 434
70 1 0
71 2 0
71 2 943
71 2 310
71 2 941
71 2 973
71 2 0
71 2 0
71 2 33
71 2 135
71 2 0
72 1 0
72 1 756
72 1 134
72 1 175
72 1 376
72 1 601
72 1 140
72 1 515
72 1 0
72 1 0
72 1 0
72 1 0
73 2 0
73 2 321
73 2 177
73 2 218
73 2 80
73 2 709
73 2 0
74 1 0
74 1 794
74 1 874
74 1 828
74 1 0
74 1 0
74 1 150
74 1 944
74 1 669
74 1 857
74 1 0
75 2 0
75 2 328
75 2 771
75 2 492
75 2 413
75 2 479
75 2 581
75 2 630
75 2 0
75 2 0
75 2 0
76 2 0
76 2 193
76 2 173
76 2 848
76 2 838
76 2 342
76 2 607
76 2 0
77 1 0
77 1 226
77 1 887
77 1 118
77 1 656
77 1 672
77 1 0
77 1 0
77 1 0
78 2 0
78 2 411
78 2 642
78 2 190
78 2 832
78 2 122
78 2 983
78 2 558
78 2 0
79 1 0
79 1 186
79 1 484
79 1 172
79 1 761
79 1 595
79 1 758
79 1 0
