total cost: 341848
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 2 0
2 2 220
2 2 802
2 2 577
2 2 254
2 2 749
2 2 0
2 2 0
2 2 180
2 2 257
2 2 932
2 2 0
3 1 0
3 1 616
3 1 161
3 1 652
3 1 0
3 1 0
3 1 0
4 2 0
4 2 954
4 2 654
4 2 520
4 2 0
5 2 0
5 2 463
5 2 539
5 2 459
5 2 693
5 2 454
5 2 0
5 2 0
5 2 790
5 2 0
5 2 0
5 2 0
6 2 0
6 2 408
6 2 801
6 2 754
6 2 593
6 2 475
6 2 510
6 2 356
6 2 0
7 1 0
7 1 645
7 1 865
7 1 189
7 1 442
7 1 92
7 1 0
7 1 0
7 1 612
7 1 0
8 2 0
8 2 605
8 2 974
8 2 401
8 2 229
8 2 0
9 2 0
9 2 57
9 2 281
9 2 843
9 2 170
9 2 689
9 2 525
9 2 476
9 2 0
10 2 0
10 2 856
10 2 4
10 2 501
10 2 250
10 2 911
10 2 468
10 2 700
10 2 783
10 2 477
10 2 0
11 2 0
11 2 354
11 2 154
11 2 0
11 2 0
11 2 319
11 2 8
11 2 0
12 2 0
12 2 124
12 2 919
12 2 799
12 2 148
12 2 0
13 1 0
13 1 164
13 1 717
13 1 532
13 1 423
13 1 0
14 2 0
14 2 37
14 2 14
14 2 855
14 2 808
14 2 512
14 2 397
14 2 212
14 2 0
15 1 0
15 1 462
15 1 813
15 1 478
15 1 0
15 1 0
15 1 591
15 1 504
15 1 0
16 1 0
16 1 947
16 1 716
16 1 400
16 1 380
16 1 798
16 1 641
16 1 0
16 1 0
16 1 535
16 1 0
17 2 0
17 2 763
17 2 831
17 2 602
17 2 284
17 2 759
17 2 0
17 2 0
17 2 561
17 2 230
17 2 0
18 2 0
18 2 710
18 2 440
18 2 216
18 2 650
18 2 95
18 2 323
18 2 178
18 2 0
19 1 0
19 1 544
19 1 64
19 1 304
19 1 205
19 1 114
19 1 0
20 1 0
20 1 391
20 1 94
20 1 732
20 1 600
20 1 0
20 1 0
20 1 0
21 2 0
21 2 714
21 2 248
21 2 0
22 2 0
22 2 841
22 2 7
22 2 101
22 2 922
22 2 217
22 2 470
22 2 897
22 2 345
22 2 880
22 2 0
23 1 0
23 1 570
23 1 975
23 1 810
23 1 276
23 1 0
23 1 0
23 1 0
24 1 0
24 1 565
24 1 871
24 1 850
24 1 58
24 1 0
24 1 0
24 1 283
24 1 590
24 1 269
24 1 0
25 1 0
25 1 899
25 1 826
25 1 682
25 1 338
25 1 0
25 1 0
25 1 352
25 1 742
25 1 0
26 1 0
26 1 428
26 1 820
26 1 128
26 1 0
26 1 0
26 1 43
26 1 0
27 1 0
27 1 473
27 1 738
27 1 609
27 1 863
27 1 0
27 1 0
27 1 107
27 1 0
28 1 0
28 1 291
28 1 543
28 1 437
28 1 992
28 1 923
28 1 0
28 1 0
28 1 0
29 1 0
29 1 866
29 1 721
29 1 967
29 1 678
29 1 508
29 1 0
30 2 0
30 2 846
30 2 335
30 2 807
30 2 0
31 1 0
31 1 816
31 1 113
31 1 910
31 1 524
31 1 63
31 1 279
31 1 0
31 1 0
31 1 0
32 2 0
32 2 158
32 2 237
32 2 939
32 2 36
32 2 264
32 2 99
32 2 0
32 2 0
32 2 0
33 2 0
33 2 868
33 2 603
33 2 796
33 2 608
33 2 513
33 2 906
33 2 545
33 2 0
33 2 0
33 2 0
34 1 0
34 1 389
34 1 580
34 1 538
34 1 446
34 1 495
34 1 949
34 1 692
34 1 852
34 1 0
35 1 0
35 1 907
35 1 349
35 1 472
35 1 0
35 1 0
35 1 293
35 1 0
36 1 0
36 1 9
36 1 925
36 1 741
36 1 715
36 1 418
36 1 0
36 1 0
36 1 171
36 1 0
37 2 0
37 2 541
37 2 204
37 2 563
37 2 964
37 2 940
37 2 314
37 2 125
37 2 191
37 2 0
38 2 0
38 2 529
38 2 969
38 2 803
38 2 66
38 2 516
38 2 0
39 1 0
39 1 441
39 1 666
39 1 207
39 1 168
39 1 71
39 1 661
39 1 44
39 1 383
39 1 0
39 1 0
39 1 0
39 1 0
40 2 0
40 2 606
40 2 955
40 2 542
40 2 707
40 2 246
40 2 40
40 2 360
40 2 990
40 2 223
40 2 844
40 2 0
41 1 0
41 1 54
41 1 17
41 1 902
41 1 84
41 1 885
41 1 398
41 1 208
41 1 0
42 2 0
42 2 153
42 2 394
42 2 453
42 2 88
42 2 578
42 2 0
42 2 0
42 2 550
42 2 784
42 2 86
42 2 0
43 1 0
43 1 531
43 1 45
43 1 806
43 1 814
43 1 93
43 1 945
43 1 791
43 1 259
43 1 0
43 1 0
43 1 0
44 1 0
44 1 489
44 1 292
44 1 38
44 1 0
44 1 0
44 1 785
44 1 0
44 1 0
44 1 0
45 1 0
45 1 232
45 1 676
45 1 546
45 1 604
45 1 0
46 2 0
46 2 133
46 2 815
46 2 200
46 2 136
46 2 0
47 1 0
47 1 106
47 1 41
47 1 677
47 1 0
48 2 0
48 2 456
48 2 102
48 2 351
48 2 921
48 2 0
48 2 0
48 2 837
48 2 0
49 2 0
49 2 336
49 2 369
49 2 854
49 2 426
49 2 0
49 2 0
49 2 255
49 2 74
49 2 724
49 2 0
50 1 0
50 1 909
50 1 0
51 1 0
51 1 817
51 1 157
51 1 199
51 1 324
51 1 0
51 1 0
51 1 679
51 1 0
52 1 0
52 1 518
52 1 497
52 1 411
52 1 574
52 1 419
52 1 0
52 1 0
52 1 163
52 1 47
52 1 0
53 2 0
53 2 266
53 2 562
53 2 664
53 2 752
53 2 0
53 2 0
53 2 436
53 2 970
53 2 0
54 1 0
54 1 611
54 1 647
54 1 980
54 1 0
55 2 0
55 2 435
55 2 686
55 2 160
55 2 183
55 2 835
55 2 490
55 2 471
55 2 0
56 1 0
56 1 455
56 1 0
57 2 0
57 2 399
57 2 680
57 2 873
57 2 694
57 2 0
58 2 0
58 2 809
58 2 930
58 2 771
58 2 492
58 2 413
58 2 0
58 2 0
58 2 576
58 2 0
58 2 0
58 2 0
59 1 0
59 1 699
59 1 646
59 1 392
59 1 30
59 1 628
59 1 937
59 1 0
59 1 0
59 1 0
60 1 0
60 1 340
60 1 781
60 1 188
60 1 425
60 1 776
60 1 668
60 1 0
60 1 0
60 1 0
61 1 0
61 1 648
61 1 290
61 1 485
61 1 0
61 1 0
61 1 0
62 1 0
62 1 989
62 1 751
62 1 673
62 1 0
62 1 0
62 1 876
62 1 753
62 1 929
62 1 0
63 1 0
63 1 996
63 1 697
63 1 870
63 1 81
63 1 289
63 1 211
63 1 0
64 2 0
64 2 644
64 2 329
64 2 991
64 2 78
64 2 447
64 2 0
64 2 0
64 2 166
64 2 11
64 2 0
65 2 0
65 2 275
65 2 310
65 2 581
65 2 936
65 2 509
65 2 630
65 2 0
66 2 0
66 2 151
66 2 734
66 2 965
66 2 971
66 2 480
66 2 0
67 1 0
67 1 181
67 1 417
67 1 918
67 1 309
67 1 0
67 1 0
67 1 0
68 2 0
68 2 511
68 2 777
68 2 79
68 2 663
68 2 601
68 2 0
68 2 0
68 2 0
69 1 0
69 1 410
69 1 943
69 1 18
69 1 887
69 1 0
69 1 0
69 1 568
69 1 675
69 1 779
69 1 0
69 1 0
69 1 0
70 2 0
70 2 233
70 2 134
70 2 175
70 2 420
70 2 376
70 2 140
70 2 218
70 2 701
70 2 80
70 2 494
70 2 0
70 2 0
70 2 0
70 2 0
71 2 0
71 2 321
71 2 177
71 2 709
71 2 757
71 2 0
72 2 0
72 2 748
72 2 438
72 2 0
73 1 0
73 1 186
73 1 484
73 1 172
73 1 761
73 1 595
73 1 758
73 1 0
73 1 0
73 1 0
73 1 0
74 2 0
74 2 756
74 2 794
74 2 874
74 2 655
74 2 0
74 2 0
74 2 130
74 2 0
74 2 0
74 2 0
75 2 0
75 2 193
75 2 840
75 2 705
75 2 0
75 2 0
75 2 0
76 2 0
76 2 430
76 2 334
76 2 938
76 2 755
76 2 997
76 2 493
76 2 778
76 2 0
76 2 0
76 2 0
77 2 0
77 2 328
