total cost: 312220
1 1 0
1 1 553
1 1 288
1 1 767
1 1 0
1 1 0
1 1 307
1 1 793
1 1 0
1 1 0
1 1 141
1 1 0
2 1 0
2 1 220
2 1 802
2 1 577
2 1 254
2 1 0
2 1 0
2 1 180
2 1 257
2 1 932
2 1 0
3 1 0
3 1 616
3 1 161
3 1 652
3 1 0
3 1 0
3 1 0
4 1 0
4 1 954
4 1 654
4 1 520
4 1 0
5 2 0
5 2 463
5 2 539
5 2 459
5 2 693
5 2 454
5 2 0
5 2 0
5 2 790
5 2 0
5 2 0
5 2 0
6 2 0
6 2 408
6 2 801
6 2 754
6 2 593
6 2 475
6 2 510
6 2 356
6 2 0
7 2 0
7 2 645
7 2 865
7 2 189
7 2 442
7 2 92
7 2 710
7 2 717
7 2 0
7 2 0
7 2 0
8 1 0
8 1 605
8 1 974
8 1 401
8 1 229
8 1 0
9 2 0
9 2 57
9 2 843
9 2 170
9 2 749
9 2 689
9 2 525
9 2 476
9 2 0
10 1 0
10 1 281
10 1 423
10 1 532
10 1 544
10 1 798
10 1 380
10 1 0
11 1 0
11 1 856
11 1 4
11 1 501
11 1 250
11 1 911
11 1 468
11 1 700
11 1 0
11 1 0
11 1 230
11 1 0
12 2 0
12 2 354
12 2 154
12 2 0
12 2 0
12 2 319
12 2 8
12 2 0
13 2 0
13 2 124
13 2 919
13 2 799
13 2 148
13 2 0
14 1 0
14 1 164
14 1 391
14 1 440
14 1 216
14 1 650
14 1 0
15 2 0
15 2 37
15 2 14
15 2 855
15 2 808
15 2 512
15 2 397
15 2 212
15 2 0
16 1 0
16 1 462
16 1 813
16 1 478
16 1 0
16 1 0
16 1 612
16 1 535
16 1 0
17 1 0
17 1 947
17 1 716
17 1 400
17 1 641
17 1 171
17 1 742
17 1 0
18 1 0
18 1 763
18 1 831
18 1 602
18 1 284
18 1 759
18 1 0
18 1 0
18 1 591
18 1 504
18 1 0
19 1 0
19 1 714
19 1 248
19 1 0
20 1 0
20 1 283
20 1 590
20 1 269
20 1 0
21 2 0
21 2 841
21 2 543
21 2 101
21 2 783
21 2 470
21 2 217
21 2 897
21 2 345
21 2 880
21 2 0
22 2 0
22 2 975
22 2 570
22 2 810
22 2 276
22 2 0
22 2 0
22 2 0
23 2 0
23 2 565
23 2 871
23 2 850
23 2 58
23 2 237
23 2 0
23 2 0
23 2 304
23 2 205
23 2 114
23 2 0
24 1 0
24 1 428
24 1 820
24 1 54
24 1 732
24 1 600
24 1 0
24 1 0
24 1 0
25 1 0
25 1 489
25 1 741
25 1 107
25 1 0
26 1 0
26 1 899
26 1 826
26 1 922
26 1 45
26 1 806
26 1 873
26 1 0
26 1 0
26 1 0
27 2 0
27 2 64
27 2 967
27 2 678
27 2 0
28 2 0
28 2 682
28 2 531
28 2 106
28 2 815
28 2 360
28 2 990
28 2 223
28 2 0
29 2 0
29 2 291
29 2 7
29 2 992
29 2 437
29 2 508
29 2 0
30 2 0
30 2 846
30 2 473
30 2 293
30 2 0
31 1 0
31 1 866
31 1 9
31 1 721
31 1 923
31 1 436
31 1 0
31 1 0
31 1 0
32 1 0
32 1 128
32 1 925
32 1 715
32 1 418
32 1 292
32 1 208
32 1 38
32 1 0
33 1 0
33 1 264
33 1 910
33 1 524
33 1 63
33 1 807
33 1 0
34 2 0
34 2 816
34 2 863
34 2 868
34 2 609
34 2 349
34 2 0
34 2 0
34 2 561
34 2 0
35 1 0
35 1 158
35 1 541
35 1 36
35 1 204
35 1 563
35 1 964
35 1 940
35 1 314
35 1 0
35 1 0
35 1 0
36 1 0
36 1 939
36 1 338
36 1 945
36 1 791
36 1 259
36 1 191
36 1 125
36 1 0
37 2 0
37 2 389
37 2 580
37 2 538
37 2 446
37 2 495
37 2 949
37 2 692
37 2 852
37 2 0
38 2 0
38 2 113
38 2 529
38 2 738
38 2 907
38 2 608
38 2 513
38 2 906
38 2 47
38 2 0
38 2 0
38 2 0
39 2 0
39 2 279
39 2 99
39 2 785
39 2 472
39 2 679
39 2 0
40 1 0
40 1 17
40 1 178
40 1 323
40 1 885
40 1 0
41 1 0
41 1 441
41 1 666
41 1 232
41 1 676
41 1 969
41 1 803
41 1 66
41 1 1048
41 1 0
41 1 1048
41 1 0
42 1 0
42 1 606
42 1 955
42 1 542
42 1 707
42 1 246
42 1 40
42 1 2
42 1 694
42 1 844
42 1 0
43 2 0
43 2 335
43 2 447
43 2 545
43 2 929
43 2 23
43 2 0
44 2 0
44 2 153
44 2 394
44 2 603
44 2 207
44 2 168
44 2 516
44 2 44
44 2 0
45 1 0
45 1 477
45 1 41
45 1 136
45 1 200
45 1 0
46 2 0
46 2 133
46 2 399
46 2 680
46 2 748
46 2 166
46 2 11
46 2 27
46 2 0
46 2 0
46 2 0
47 2 0
47 2 550
47 2 784
47 2 86
47 2 0
48 2 0
48 2 677
48 2 0
49 2 0
49 2 837
49 2 909
49 2 0
50 2 0
50 2 352
50 2 0
51 2 0
51 2 163
51 2 0
52 1 0
52 1 456
52 1 102
52 1 351
52 1 0
52 1 0
52 1 255
52 1 980
52 1 74
52 1 724
52 1 0
53 1 0
53 1 921
53 1 876
