total cost: 317089
1 1 0
1 1 553
1 1 288
1 1 767
1 1 0
1 1 0
1 1 307
1 1 793
1 1 0
1 1 0
1 1 141
1 1 0
2 2 0
2 2 220
2 2 802
2 2 577
2 2 254
2 2 749
2 2 0
2 2 0
2 2 180
2 2 257
2 2 932
2 2 0
3 2 0
3 2 616
3 2 161
3 2 652
3 2 0
3 2 0
3 2 0
4 2 0
4 2 954
4 2 654
4 2 520
4 2 0
5 2 0
5 2 463
5 2 539
5 2 459
5 2 693
5 2 454
5 2 0
5 2 0
5 2 790
5 2 0
5 2 0
5 2 0
6 1 0
6 1 408
6 1 801
6 1 754
6 1 593
6 1 475
6 1 510
6 1 356
6 1 0
7 2 0
7 2 645
7 2 865
7 2 189
7 2 442
7 2 92
7 2 710
7 2 717
7 2 0
7 2 0
7 2 0
8 2 0
8 2 605
8 2 974
8 2 401
8 2 229
8 2 0
9 1 0
9 1 57
9 1 843
9 1 170
9 1 689
9 1 525
9 1 476
9 1 0
10 2 0
10 2 281
10 2 423
10 2 532
10 2 544
10 2 798
10 2 380
10 2 0
11 1 0
11 1 856
11 1 4
11 1 501
11 1 250
11 1 911
11 1 468
11 1 700
11 1 0
11 1 0
11 1 230
11 1 0
12 2 0
12 2 354
12 2 154
12 2 0
12 2 0
12 2 319
12 2 8
12 2 0
13 2 0
13 2 124
13 2 919
13 2 799
13 2 148
13 2 0
14 2 0
14 2 164
14 2 391
14 2 440
14 2 216
14 2 650
14 2 0
15 1 0
15 1 37
15 1 14
15 1 855
15 1 808
15 1 512
15 1 397
15 1 212
15 1 0
16 2 0
16 2 462
16 2 813
16 2 478
16 2 570
16 2 0
16 2 0
16 2 612
16 2 535
16 2 0
17 1 0
17 1 947
17 1 716
17 1 400
17 1 641
17 1 171
17 1 742
17 1 0
18 2 0
18 2 763
18 2 831
18 2 759
18 2 237
18 2 0
18 2 0
18 2 283
18 2 590
18 2 269
18 2 0
19 2 0
19 2 602
19 2 284
19 2 0
20 1 0
20 1 591
20 1 504
20 1 0
21 1 0
21 1 714
21 1 248
21 1 0
22 2 0
22 2 841
22 2 543
22 2 101
22 2 783
22 2 470
22 2 217
22 2 897
22 2 345
22 2 880
22 2 0
23 2 0
23 2 565
23 2 871
23 2 850
23 2 58
23 2 36
23 2 264
23 2 810
23 2 276
23 2 0
24 1 0
24 1 428
24 1 820
24 1 54
24 1 732
24 1 600
24 1 0
24 1 0
24 1 0
25 1 0
25 1 975
25 1 43
25 1 0
26 2 0
26 2 489
26 2 741
26 2 107
26 2 0
27 2 0
27 2 899
27 2 826
27 2 922
27 2 531
27 2 806
27 2 200
27 2 694
27 2 844
27 2 0
27 2 0
27 2 0
28 2 0
28 2 64
28 2 304
28 2 205
28 2 678
28 2 967
28 2 0
29 1 0
29 1 291
29 1 7
29 1 992
29 1 437
29 1 508
29 1 815
29 1 360
29 1 0
30 1 0
30 1 682
30 1 338
30 1 939
30 1 791
30 1 945
30 1 191
30 1 259
30 1 125
30 1 0
31 2 0
31 2 473
31 2 738
31 2 609
31 2 863
31 2 349
31 2 0
31 2 0
31 2 561
31 2 114
31 2 477
31 2 0
32 2 0
32 2 128
32 2 925
32 2 9
32 2 721
32 2 923
32 2 436
32 2 0
32 2 0
32 2 0
33 2 0
33 2 866
33 2 17
33 2 418
33 2 292
33 2 208
33 2 38
33 2 0
34 2 0
34 2 816
34 2 868
34 2 529
34 2 335
34 2 807
34 2 293
34 2 0
35 2 0
35 2 158
35 2 541
35 2 204
35 2 563
35 2 964
35 2 940
35 2 314
35 2 0
36 2 0
36 2 846
36 2 495
36 2 0
37 2 0
37 2 389
37 2 580
37 2 538
37 2 446
37 2 949
37 2 692
37 2 852
37 2 0
38 1 0
38 1 113
38 1 910
38 1 524
38 1 63
38 1 279
38 1 99
38 1 785
38 1 0
38 1 0
38 1 0
39 2 0
39 2 907
39 2 796
39 2 608
39 2 513
39 2 906
39 2 545
39 2 0
40 1 0
40 1 606
40 1 955
40 1 542
40 1 707
40 1 246
40 1 40
40 1 2
40 1 990
40 1 223
40 1 0
40 1 0
40 1 0
41 2 0
41 2 441
41 2 666
41 2 232
41 2 676
41 2 969
41 2 803
41 2 66
41 2 516
41 2 0
42 1 0
42 1 153
42 1 394
42 1 603
42 1 207
42 1 168
42 1 71
42 1 0
42 1 0
42 1 0
42 1 0
43 1 0
43 1 715
43 1 902
43 1 425
43 1 776
43 1 0
44 1 0
44 1 106
44 1 93
44 1 136
44 1 41
44 1 0
45 1 0
45 1 133
45 1 664
45 1 752
45 1 0
45 1 0
45 1 472
45 1 679
45 1 0
46 2 0
46 2 677
46 2 181
46 2 0
47 1 0
47 1 837
47 1 909
47 1 0
48 1 0
48 1 784
48 1 86
48 1 0
49 1 0
49 1 550
49 1 0
50 1 0
50 1 352
50 1 0
51 1 0
51 1 456
51 1 102
51 1 351
51 1 0
51 1 0
51 1 255
51 1 980
51 1 74
51 1 724
51 1 0
52 1 0
52 1 921
52 1 876
52 1 753
52 1 0
53 1 0
53 1 45
53 1 809
53 1 430
53 1 334
53 1 755
53 1 800
53 1 493
53 1 778
53 1 1060
53 1 0
