total cost: 348113
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 616
1 2 180
1 2 257
1 2 932
1 2 0
2 1 0
2 1 220
2 1 802
2 1 0
2 1 0
2 1 463
2 1 539
2 1 693
2 1 0
3 2 0
3 2 254
3 2 577
3 2 408
3 2 801
3 2 459
3 2 0
3 2 0
3 2 790
3 2 0
3 2 0
3 2 141
3 2 0
4 1 0
4 1 645
4 1 865
4 1 189
4 1 428
4 1 0
4 1 0
4 1 307
4 1 793
4 1 0
5 2 0
5 2 605
5 2 593
5 2 754
5 2 947
5 2 974
5 2 716
5 2 525
5 2 8
5 2 476
5 2 205
5 2 0
6 1 0
6 1 57
6 1 843
6 1 281
6 1 717
6 1 532
6 1 423
6 1 544
6 1 304
6 1 0
6 1 0
6 1 0
7 1 0
7 1 856
7 1 763
7 1 831
7 1 939
7 1 0
7 1 0
7 1 954
7 1 161
7 1 654
7 1 652
7 1 504
7 1 0
8 2 0
8 2 354
8 2 442
8 2 749
8 2 319
8 2 229
8 2 510
8 2 0
8 2 0
8 2 0
9 1 0
9 1 170
9 1 400
9 1 798
9 1 468
9 1 641
9 1 742
9 1 0
10 2 0
10 2 37
10 2 389
10 2 855
10 2 232
10 2 512
10 2 397
10 2 269
10 2 0
11 2 0
11 2 154
11 2 0
11 2 0
11 2 454
11 2 283
11 2 919
11 2 475
11 2 799
11 2 0
12 2 0
12 2 462
12 2 813
12 2 473
12 2 863
12 2 609
12 2 0
12 2 0
12 2 164
12 2 0
13 2 0
13 2 4
13 2 911
13 2 899
13 2 250
13 2 826
13 2 759
13 2 0
13 2 0
13 2 401
13 2 535
13 2 0
14 2 0
14 2 478
14 2 846
14 2 335
14 2 0
14 2 0
14 2 391
14 2 0
15 2 0
15 2 710
15 2 440
15 2 216
15 2 732
15 2 600
15 2 0
16 2 0
16 2 501
16 2 682
16 2 101
16 2 922
16 2 217
16 2 470
16 2 783
16 2 815
16 2 897
16 2 0
17 2 0
17 2 602
17 2 338
17 2 975
17 2 570
17 2 810
17 2 276
17 2 0
17 2 0
17 2 0
18 2 0
18 2 689
18 2 700
18 2 380
18 2 171
18 2 477
18 2 360
18 2 0
19 2 0
19 2 92
19 2 650
19 2 885
19 2 323
19 2 178
19 2 0
20 2 0
20 2 714
20 2 807
20 2 293
20 2 0
21 1 0
21 1 124
21 1 612
21 1 590
21 1 212
21 1 0
22 1 0
22 1 841
22 1 7
22 1 543
22 1 992
22 1 437
22 1 40
22 1 246
22 1 990
22 1 0
22 1 0
22 1 0
23 2 0
23 2 284
23 2 237
23 2 791
23 2 964
23 2 940
23 2 0
23 2 0
23 2 0
24 1 0
24 1 565
24 1 850
24 1 58
24 1 871
24 1 36
24 1 264
24 1 63
24 1 99
24 1 0
24 1 0
24 1 0
25 1 0
25 1 489
25 1 741
25 1 107
25 1 967
25 1 0
25 1 0
25 1 0
26 2 0
26 2 591
26 2 520
26 2 230
26 2 0
27 2 0
27 2 291
27 2 542
27 2 266
27 2 399
27 2 680
27 2 873
27 2 844
27 2 0
27 2 0
27 2 0
28 2 0
28 2 866
28 2 9
28 2 324
28 2 648
28 2 752
28 2 664
28 2 0
28 2 0
28 2 0
29 2 0
29 2 128
29 2 925
29 2 715
29 2 902
29 2 418
29 2 84
29 2 709
29 2 776
29 2 668
29 2 0
29 2 0
29 2 0
30 2 0
30 2 816
30 2 113
30 2 910
30 2 868
30 2 349
30 2 0
30 2 0
30 2 561
30 2 356
30 2 784
30 2 0
31 1 0
31 1 820
31 1 188
31 1 781
31 1 177
31 1 686
31 1 0
31 1 0
31 1 148
31 1 0
32 2 0
32 2 738
32 2 796
32 2 644
32 2 608
32 2 447
32 2 0
32 2 0
32 2 352
32 2 508
32 2 114
32 2 0
33 1 0
33 1 907
33 1 446
33 1 538
33 1 580
33 1 808
33 1 676
33 1 852
33 1 0
33 1 0
33 1 0
34 2 0
34 2 158
34 2 541
34 2 204
34 2 392
34 2 563
34 2 945
34 2 880
34 2 345
34 2 0
35 1 0
35 1 54
35 1 17
35 1 133
35 1 923
35 1 0
35 1 0
35 1 0
36 1 0
36 1 529
36 1 603
36 1 666
36 1 207
36 1 168
36 1 71
36 1 44
36 1 383
36 1 0
36 1 0
36 1 0
36 1 0
37 1 0
37 1 14
37 1 329
37 1 969
37 1 803
37 1 0
37 1 0
37 1 0
38 2 0
38 2 441
38 2 934
38 2 78
38 2 365
38 2 0
38 2 0
38 2 678
38 2 436
38 2 11
38 2 0
39 1 0
39 1 606
39 1 955
39 1 809
39 1 45
39 1 531
39 1 106
39 1 93
39 1 677
39 1 314
39 1 0
39 1 0
39 1 0
39 1 0
40 1 0
40 1 153
40 1 453
40 1 88
40 1 0
40 1 0
40 1 524
40 1 255
40 1 785
40 1 0
40 1 0
40 1 0
41 2 0
41 2 721
41 2 290
41 2 485
41 2 971
41 2 0
41 2 0
41 2 0
42 1 0
42 1 495
42 1 513
42 1 545
42 1 0
42 1 0
42 1 0
43 1 0
43 1 279
43 1 921
43 1 876
43 1 753
43 1 929
43 1 0
43 1 0
43 1 0
44 2 0
44 2 64
44 2 41
44 2 417
44 2 918
44 2 309
44 2 0
44 2 0
44 2 0
45 1 0
45 1 837
45 1 909
45 1 960
45 1 965
45 1 0
46 2 0
46 2 707
46 2 275
46 2 970
46 2 734
46 2 480
46 2 0
46 2 0
46 2 0
47 2 0
47 2 472
47 2 906
47 2 679
47 2 0
48 2 0
48 2 456
48 2 996
48 2 699
48 2 259
48 2 181
48 2 675
48 2 0
48 2 0
48 2 0
49 1 0
49 1 336
49 1 102
49 1 0
49 1 0
49 1 949
49 1 692
49 1 516
49 1 0
50 1 0
50 1 817
50 1 751
50 1 0
50 1 0
50 1 435
50 1 160
50 1 835
50 1 490
50 1 471
50 1 0
50 1 0
50 1 0
51 2 0
51 2 394
51 2 991
51 2 578
51 2 627
51 2 0
51 2 0
51 2 550
51 2 191
51 2 135
51 2 0
52 1 0
52 1 518
52 1 497
52 1 610
52 1 574
52 1 419
52 1 150
52 1 621
52 1 0
52 1 0
52 1 0
52 1 0
53 1 0
53 1 806
53 1 430
53 1 977
53 1 396
53 1 438
53 1 581
53 1 0
53 1 0
53 1 0
54 2 0
54 2 351
54 2 647
54 2 611
54 2 724
54 2 980
54 2 0
54 2 0
54 2 0
55 1 0
55 1 562
55 1 410
55 1 943
55 1 941
55 1 310
55 1 0
55 1 0
55 1 455
55 1 0
56 1 0
56 1 576
56 1 0
57 1 0
57 1 248
57 1 200
57 1 223
57 1 0
58 2 0
58 2 369
58 2 695
58 2 0
58 2 0
58 2 163
58 2 604
58 2 0
59 2 0
59 2 199
59 2 157
59 2 887
59 2 226
59 2 973
59 2 0
59 2 0
59 2 86
59 2 125
59 2 0
60 2 0
60 2 340
60 2 794
60 2 233
60 2 134
60 2 701
60 2 601
60 2 376
60 2 515
60 2 0
60 2 0
60 2 0
61 1 0
61 1 646
61 1 334
61 1 938
61 1 755
61 1 0
61 1 0
61 1 292
61 1 0
61 1 0
61 1 0
62 1 0
62 1 989
62 1 756
62 1 420
62 1 175
62 1 0
62 1 0
62 1 398
62 1 208
62 1 0
63 2 0
63 2 814
63 2 85
63 2 800
63 2 778
63 2 881
63 2 0
63 2 0
63 2 0
64 2 0
64 2 151
64 2 118
64 2 936
64 2 656
64 2 630
64 2 509
64 2 434
64 2 0
65 2 0
65 2 568
65 2 289
65 2 0
66 2 0
66 2 136
66 2 877
66 2 298
66 2 0
67 1 0
67 1 673
67 1 458
67 1 332
67 1 622
67 1 187
67 1 0
67 1 0
67 1 0
67 1 166
67 1 0
68 2 0
68 2 511
68 2 777
68 2 663
68 2 425
68 2 79
68 2 586
68 2 0
68 2 0
68 2 74
68 2 0
68 2 0
68 2 0
69 2 0
69 2 321
69 2 655
69 2 0
69 2 0
69 2 748
69 2 481
69 2 0
70 2 0
70 2 186
70 2 735
70 2 628
70 2 937
70 2 761
70 2 758
70 2 595
70 2 0
71 1 0
71 1 854
71 1 426
71 1 0
72 1 0
72 1 193
72 1 0
73 2 0
73 2 328
