total cost: 341441
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 2 0
2 2 220
2 2 802
2 2 577
2 2 254
2 2 749
2 2 0
2 2 0
2 2 180
2 2 257
2 2 932
2 2 0
3 2 0
3 2 616
3 2 161
3 2 652
3 2 0
3 2 0
3 2 0
4 1 0
4 1 954
4 1 654
4 1 520
4 1 0
5 2 0
5 2 463
5 2 539
5 2 459
5 2 693
5 2 454
5 2 0
5 2 0
5 2 790
5 2 0
5 2 0
5 2 0
6 1 0
6 1 408
6 1 801
6 1 754
6 1 593
6 1 475
6 1 510
6 1 356
6 1 0
7 2 0
7 2 645
7 2 865
7 2 189
7 2 442
7 2 92
7 2 710
7 2 717
7 2 0
7 2 0
7 2 0
8 2 0
8 2 605
8 2 974
8 2 401
8 2 229
8 2 0
9 2 0
9 2 57
9 2 843
9 2 170
9 2 689
9 2 525
9 2 476
9 2 0
10 1 0
10 1 281
10 1 423
10 1 532
10 1 544
10 1 798
10 1 380
10 1 0
11 2 0
11 2 856
11 2 4
11 2 501
11 2 250
11 2 911
11 2 468
11 2 700
11 2 783
11 2 477
11 2 0
12 1 0
12 1 354
12 1 37
12 1 0
13 2 0
13 2 319
13 2 716
13 2 0
14 1 0
14 1 124
14 1 919
14 1 799
14 1 148
14 1 0
15 1 0
15 1 612
15 1 0
16 2 0
16 2 164
16 2 391
16 2 440
16 2 216
16 2 650
16 2 0
17 1 0
17 1 0
18 1 0
18 1 0
19 2 0
19 2 154
19 2 0
19 2 0
19 2 591
19 2 504
19 2 0
20 1 0
20 1 462
20 1 813
20 1 478
20 1 0
20 1 0
20 1 8
20 1 561
20 1 535
20 1 0
21 1 0
21 1 763
21 1 831
21 1 602
21 1 284
21 1 759
21 1 0
21 1 0
21 1 230
21 1 590
21 1 0
22 2 0
22 2 947
22 2 899
22 2 826
22 2 922
22 2 217
22 2 470
22 2 29
22 2 897
22 2 345
22 2 0
22 2 0
22 2 0
23 2 0
23 2 714
23 2 248
23 2 0
24 1 0
24 1 841
24 1 64
24 1 304
24 1 205
24 1 114
24 1 0
25 2 0
25 2 400
25 2 682
25 2 101
25 2 543
25 2 437
25 2 992
25 2 923
25 2 436
25 2 0
25 2 0
25 2 0
26 2 0
26 2 975
26 2 570
26 2 810
26 2 276
26 2 0
26 2 0
26 2 0
27 1 0
27 1 565
27 1 871
27 1 850
27 1 58
27 1 0
27 1 0
27 1 283
27 1 0
28 1 0
28 1 428
28 1 820
28 1 54
28 1 732
28 1 600
28 1 0
28 1 0
28 1 0
29 1 0
29 1 291
29 1 7
29 1 967
29 1 678
29 1 508
29 1 0
30 2 0
30 2 846
30 2 473
30 2 293
30 2 0
31 2 0
31 2 489
31 2 741
31 2 107
31 2 0
32 1 0
32 1 641
32 1 171
32 1 742
32 1 0
33 1 0
33 1 128
33 1 925
33 1 9
33 1 721
33 1 0
34 2 0
34 2 866
34 2 17
34 2 418
34 2 292
34 2 208
34 2 38
34 2 0
35 1 0
35 1 264
35 1 910
35 1 524
35 1 63
35 1 807
35 1 0
36 2 0
36 2 816
36 2 863
36 2 868
36 2 609
36 2 349
36 2 0
36 2 0
36 2 352
36 2 0
37 1 0
37 1 158
37 1 237
37 1 338
37 1 939
37 1 0
37 1 0
37 1 94
37 1 178
37 1 323
37 1 0
38 2 0
38 2 113
38 2 529
38 2 738
38 2 907
38 2 335
38 2 608
38 2 513
38 2 906
38 2 0
38 2 0
38 2 0
39 1 0
39 1 389
39 1 441
39 1 666
39 1 495
39 1 397
39 1 212
39 1 512
39 1 0
40 2 0
40 2 14
40 2 580
40 2 538
40 2 446
40 2 232
40 2 855
40 2 949
40 2 852
40 2 692
40 2 0
41 2 0
41 2 36
41 2 541
41 2 204
41 2 563
41 2 964
41 2 940
41 2 314
41 2 125
41 2 191
41 2 0
42 2 0
42 2 279
42 2 99
42 2 785
42 2 472
42 2 679
42 2 0
43 1 0
43 1 606
43 1 955
43 1 542
43 1 707
43 1 246
43 1 40
43 1 360
43 1 990
43 1 223
43 1 0
43 1 0
43 1 0
44 2 0
44 2 153
44 2 394
44 2 808
44 2 676
44 2 969
44 2 803
44 2 0
44 2 0
44 2 0
45 1 0
45 1 531
45 1 45
45 1 806
45 1 814
45 1 93
45 1 880
45 1 259
45 1 0
45 1 0
45 1 0
46 2 0
46 2 715
46 2 511
46 2 902
46 2 425
46 2 776
46 2 0
47 1 0
47 1 603
47 1 796
47 1 644
47 1 447
47 1 705
47 1 0
47 1 0
47 1 269
47 1 0
48 2 0
48 2 133
48 2 664
48 2 752
48 2 0
48 2 0
48 2 0
49 2 0
49 2 106
49 2 945
49 2 791
49 2 0
50 2 0
50 2 837
50 2 909
50 2 0
51 2 0
51 2 677
51 2 181
51 2 0
52 1 0
52 1 784
52 1 86
52 1 0
53 1 0
53 1 815
53 1 200
53 1 136
53 1 0
54 2 0
54 2 456
54 2 102
54 2 351
54 2 921
54 2 0
54 2 0
54 2 550
54 2 0
55 2 0
55 2 336
55 2 369
55 2 854
55 2 426
55 2 0
55 2 0
55 2 255
55 2 74
55 2 724
55 2 0
56 2 0
56 2 817
56 2 157
56 2 199
56 2 324
56 2 648
56 2 290
56 2 0
56 2 0
56 2 0
57 2 0
57 2 435
57 2 686
57 2 160
57 2 183
57 2 835
57 2 490
57 2 471
57 2 0
58 1 0
58 1 518
58 1 497
58 1 411
58 1 574
58 1 419
58 1 0
58 1 0
58 1 163
58 1 47
58 1 545
58 1 0
58 1 0
58 1 0
59 1 0
59 1 266
59 1 562
59 1 275
59 1 310
59 1 748
59 1 166
59 1 27
59 1 0
59 1 0
59 1 0
60 1 0
60 1 611
60 1 647
60 1 980
60 1 0
61 1 0
61 1 455
61 1 0
62 1 0
62 1 576
62 1 0
63 2 0
63 2 41
63 2 417
63 2 918
63 2 309
63 2 0
63 2 0
63 2 0
64 2 0
64 2 399
64 2 680
64 2 873
64 2 844
64 2 438
64 2 0
65 2 0
65 2 809
65 2 930
65 2 771
65 2 492
65 2 413
65 2 0
65 2 0
65 2 130
65 2 0
65 2 0
65 2 0
66 2 0
66 2 699
66 2 646
66 2 392
66 2 30
66 2 628
66 2 937
66 2 289
66 2 135
66 2 0
66 2 0
66 2 0
67 2 0
67 2 340
67 2 781
67 2 188
67 2 84
67 2 709
67 2 885
67 2 398
67 2 0
68 2 0
68 2 989
68 2 751
68 2 673
68 2 485
68 2 226
68 2 0
68 2 0
68 2 876
68 2 753
68 2 0
69 2 0
69 2 996
69 2 870
69 2 797
69 2 81
69 2 272
69 2 0
69 2 0
69 2 970
69 2 734
69 2 965
69 2 0
70 2 0
70 2 151
70 2 973
70 2 118
70 2 656
70 2 936
70 2 0
70 2 0
70 2 0
71 2 0
71 2 568
71 2 675
71 2 779
71 2 0
72 1 0
72 1 410
72 1 887
72 1 341
72 1 891
72 1 685
72 1 581
72 1 0
72 1 0
72 1 11
72 1 0
73 2 0
73 2 943
73 2 941
73 2 282
73 2 509
73 2 630
73 2 434
73 2 28
73 2 0
74 2 0
74 2 321
74 2 233
74 2 701
74 2 177
74 2 80
74 2 494
74 2 0
75 1 0
75 1 207
75 1 329
75 1 168
75 1 516
75 1 66
75 1 0
76 1 0
76 1 694
76 1 0
77 2 0
77 2 186
77 2 735
77 2 172
77 2 761
77 2 595
77 2 758
77 2 587
77 2 0
78 1 0
78 1 756
78 1 134
78 1 175
78 1 376
78 1 601
78 1 140
78 1 515
78 1 0
78 1 0
78 1 0
78 1 0
79 2 0
79 2 971
79 2 457
79 2 24
79 2 0
80 2 0
80 2 150
80 2 944
80 2 669
80 2 857
80 2 0
81 1 0
81 1 794
81 1 874
81 1 828
81 1 0
81 1 0
81 1 95
81 1 668
81 1 0
82 1 0
82 1 430
82 1 334
82 1 938
82 1 755
82 1 997
82 1 493
82 1 778
82 1 0
82 1 0
82 1 0
82 1 0
83 2 0
83 2 328
83 2 977
83 2 396
83 2 481
83 2 479
83 2 0
84 1 0
84 1 193
84 1 840
84 1 929
84 1 91
