total cost: 344578
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 2 0
2 2 220
2 2 802
2 2 577
2 2 254
2 2 749
2 2 0
2 2 0
2 2 180
2 2 257
2 2 932
2 2 0
3 2 0
3 2 616
3 2 161
3 2 652
3 2 0
3 2 0
3 2 0
4 1 0
4 1 954
4 1 654
4 1 520
4 1 0
5 1 0
5 1 463
5 1 539
5 1 459
5 1 693
5 1 454
5 1 0
5 1 0
5 1 790
5 1 0
5 1 0
5 1 0
6 2 0
6 2 408
6 2 801
6 2 754
6 2 593
6 2 475
6 2 510
6 2 356
6 2 0
7 2 0
7 2 645
7 2 865
7 2 189
7 2 442
7 2 92
7 2 710
7 2 717
7 2 0
7 2 0
7 2 0
8 1 0
8 1 605
8 1 974
8 1 401
8 1 229
8 1 0
9 2 0
9 2 57
9 2 843
9 2 170
9 2 689
9 2 525
9 2 476
9 2 0
10 1 0
10 1 281
10 1 423
10 1 532
10 1 544
10 1 798
10 1 380
10 1 0
11 2 0
11 2 856
11 2 4
11 2 501
11 2 250
11 2 911
11 2 468
11 2 700
11 2 783
11 2 477
11 2 0
12 2 0
12 2 354
12 2 37
12 2 154
12 2 0
12 2 0
12 2 230
12 2 535
12 2 0
13 2 0
13 2 319
13 2 716
13 2 0
14 1 0
14 1 164
14 1 391
14 1 440
14 1 216
14 1 650
14 1 0
15 1 0
15 1 124
15 1 919
15 1 799
15 1 148
15 1 0
16 1 0
16 1 462
16 1 813
16 1 478
16 1 0
16 1 0
16 1 612
16 1 8
16 1 0
17 2 0
17 2 947
17 2 602
17 2 284
17 2 171
17 2 742
17 2 0
18 2 0
18 2 763
18 2 899
18 2 826
18 2 922
18 2 531
18 2 217
18 2 470
18 2 897
18 2 0
18 2 0
18 2 504
18 2 0
19 2 0
19 2 283
19 2 590
19 2 269
19 2 0
20 2 0
20 2 714
20 2 248
20 2 0
21 1 0
21 1 841
21 1 64
21 1 304
21 1 205
21 1 114
21 1 0
22 1 0
22 1 570
22 1 975
22 1 759
22 1 0
22 1 0
22 1 591
22 1 0
23 2 0
23 2 831
23 2 237
23 2 58
23 2 850
23 2 0
23 2 0
23 2 561
23 2 0
24 1 0
24 1 565
24 1 871
24 1 541
24 1 158
24 1 338
24 1 791
24 1 945
24 1 191
24 1 0
24 1 0
24 1 0
25 2 0
25 2 428
25 2 820
25 2 54
25 2 732
25 2 600
25 2 0
26 2 0
26 2 400
26 2 101
26 2 7
26 2 543
26 2 437
26 2 992
26 2 923
26 2 436
26 2 0
26 2 0
26 2 0
27 1 0
27 1 682
27 1 939
27 1 36
27 1 264
27 1 99
27 1 807
27 1 0
28 1 0
28 1 291
28 1 866
28 1 128
28 1 0
28 1 0
28 1 352
28 1 967
28 1 0
29 1 0
29 1 473
29 1 738
29 1 609
29 1 863
29 1 0
29 1 0
29 1 641
29 1 677
29 1 964
29 1 314
29 1 0
30 2 0
30 2 846
30 2 335
30 2 293
30 2 0
31 2 0
31 2 489
31 2 741
31 2 107
31 2 0
32 2 0
32 2 816
32 2 113
32 2 910
32 2 868
32 2 349
32 2 0
32 2 0
32 2 63
32 2 472
32 2 785
32 2 0
33 2 0
33 2 389
33 2 580
33 2 441
33 2 855
33 2 232
33 2 808
33 2 512
33 2 397
33 2 212
33 2 0
34 1 0
34 1 14
34 1 538
34 1 446
34 1 495
34 1 949
34 1 692
34 1 852
34 1 0
35 1 0
35 1 907
35 1 0
36 2 0
36 2 721
36 2 678
36 2 508
36 2 815
36 2 0
37 1 0
37 1 9
37 1 925
37 1 715
37 1 17
37 1 418
37 1 292
37 1 208
37 1 38
37 1 0
37 1 0
38 1 0
38 1 279
38 1 524
38 1 255
38 1 980
38 1 74
38 1 724
38 1 0
39 2 0
39 2 529
39 2 796
39 2 608
39 2 513
39 2 906
39 2 545
39 2 0
40 2 0
40 2 810
40 2 784
40 2 276
40 2 0
41 2 0
41 2 606
41 2 955
41 2 542
41 2 707
41 2 246
41 2 40
41 2 360
41 2 990
41 2 223
41 2 844
41 2 0
42 1 0
42 1 153
42 1 394
42 1 666
42 1 207
42 1 676
42 1 168
42 1 0
42 1 0
42 1 0
43 1 0
43 1 603
43 1 644
43 1 329
43 1 44
43 1 661
43 1 0
43 1 0
43 1 0
44 2 0
44 2 133
44 2 664
44 2 752
44 2 0
44 2 0
44 2 0
45 2 0
45 2 106
45 2 345
45 2 880
45 2 136
45 2 0
46 2 0
46 2 837
46 2 909
46 2 0
47 1 0
47 1 550
47 1 86
47 1 0
48 1 0
48 1 204
48 1 563
48 1 940
48 1 181
48 1 259
48 1 125
48 1 0
48 1 0
48 1 0
49 1 0
49 1 163
49 1 679
49 1 0
50 1 0
50 1 456
50 1 102
50 1 610
50 1 574
50 1 419
50 1 621
50 1 0
50 1 0
50 1 0
51 1 0
51 1 921
51 1 351
51 1 0
51 1 0
51 1 130
51 1 576
51 1 0
52 1 0
52 1 45
52 1 809
52 1 814
52 1 430
52 1 977
52 1 396
52 1 438
52 1 481
52 1 0
52 1 0
52 1 0
52 1 0
53 2 0
53 2 336
53 2 369
53 2 854
53 2 426
53 2 0
53 2 0
53 2 94
53 2 323
53 2 178
53 2 0
54 2 0
54 2 817
54 2 157
54 2 199
54 2 324
54 2 648
54 2 290
54 2 0
54 2 0
54 2 0
55 2 0
55 2 806
55 2 873
55 2 694
55 2 200
55 2 0
56 2 0
56 2 518
56 2 497
56 2 404
56 2 247
56 2 0
56 2 0
56 2 435
56 2 835
56 2 0
57 1 0
57 1 266
57 1 562
57 1 275
57 1 310
57 1 748
57 1 166
57 1 27
57 1 0
57 1 0
57 1 0
58 1 0
58 1 611
58 1 647
58 1 455
58 1 0
59 2 0
59 2 93
59 2 417
59 2 918
59 2 309
59 2 0
59 2 0
59 2 0
60 1 0
60 1 95
60 1 885
60 1 0
61 2 0
61 2 41
61 2 568
61 2 135
61 2 289
61 2 0
62 1 0
62 1 399
62 1 680
62 1 29
62 1 11
62 1 970
62 1 0
63 2 0
63 2 699
63 2 996
63 2 697
63 2 81
63 2 628
63 2 937
63 2 211
63 2 0
64 2 0
64 2 340
64 2 781
64 2 188
64 2 425
64 2 776
64 2 668
64 2 0
65 1 0
65 1 969
65 1 803
65 1 516
65 1 0
66 2 0
66 2 646
66 2 392
66 2 366
66 2 0
66 2 0
66 2 876
66 2 753
66 2 929
66 2 0
67 2 0
67 2 989
67 2 751
67 2 673
67 2 485
67 2 226
67 2 0
67 2 0
67 2 398
67 2 0
68 1 0
68 1 902
68 1 84
68 1 709
68 1 757
68 1 0
68 1 0
68 1 0
69 2 0
69 2 160
69 2 233
69 2 686
69 2 183
69 2 490
69 2 471
69 2 0
70 2 0
70 2 447
70 2 840
70 2 705
70 2 0
70 2 0
70 2 0
71 1 0
71 1 511
71 1 777
71 1 79
71 1 663
71 1 0
71 1 0
71 1 47
71 1 0
72 2 0
72 2 410
72 2 943
72 2 18
72 2 887
72 2 0
72 2 0
72 2 151
72 2 971
72 2 965
72 2 734
72 2 0
73 2 0
73 2 321
73 2 134
73 2 177
73 2 701
73 2 80
73 2 494
73 2 0
74 2 0
74 2 756
74 2 794
74 2 175
74 2 376
74 2 601
74 2 140
74 2 515
74 2 0
74 2 0
74 2 0
75 1 0
75 1 186
75 1 948
75 1 0
76 1 0
76 1 193
76 1 173
76 1 0
77 1 0
77 1 328
77 1 771
77 1 492
77 1 413
77 1 0
77 1 0
77 1 0
78 2 0
78 2 150
78 2 944
78 2 669
78 2 857
78 2 0
79 1 0
79 1 411
79 1 642
79 1 908
79 1 245
79 1 414
79 1 789
79 1 0
79 1 0
80 2 0
80 2 960
80 2 24
80 2 0
81 1 0
81 1 930
81 1 282
81 1 126
81 1 214
81 1 0
81 1 0
81 1 0
82 2 0
82 2 934
82 2 453
82 2 88
82 2 78
82 2 71
82 2 383
82 2 604
82 2 23
82 2 0
83 2 0
83 2 564
83 2 695
83 2 657
83 2 703
83 2 0
83 2 0
83 2 718
83 2 0
83 2 0
83 2 0
