total cost: 343138
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 2 0
2 2 220
2 2 802
2 2 577
2 2 254
2 2 749
2 2 0
2 2 0
2 2 180
2 2 257
2 2 932
2 2 0
3 2 0
3 2 616
3 2 161
3 2 652
3 2 0
3 2 0
3 2 0
4 2 0
4 2 954
4 2 654
4 2 520
4 2 0
5 2 0
5 2 463
5 2 539
5 2 459
5 2 693
5 2 454
5 2 0
5 2 0
5 2 790
5 2 0
5 2 0
5 2 0
6 2 0
6 2 408
6 2 801
6 2 754
6 2 593
6 2 475
6 2 510
6 2 356
6 2 0
7 2 0
7 2 645
7 2 865
7 2 189
7 2 442
7 2 92
7 2 710
7 2 717
7 2 0
7 2 0
7 2 0
8 2 0
8 2 605
8 2 974
8 2 401
8 2 229
8 2 0
9 1 0
9 1 57
9 1 843
9 1 170
9 1 689
9 1 525
9 1 476
9 1 0
10 1 0
10 1 281
10 1 423
10 1 532
10 1 544
10 1 798
10 1 380
10 1 0
11 2 0
11 2 856
11 2 4
11 2 501
11 2 250
11 2 911
11 2 468
11 2 700
11 2 783
11 2 477
11 2 0
12 2 0
12 2 354
12 2 37
12 2 154
12 2 0
12 2 0
12 2 230
12 2 535
12 2 0
13 1 0
13 1 319
13 1 716
13 1 0
14 1 0
14 1 164
14 1 391
14 1 440
14 1 216
14 1 650
14 1 0
15 1 0
15 1 124
15 1 919
15 1 799
15 1 148
15 1 0
16 2 0
16 2 462
16 2 813
16 2 478
16 2 570
16 2 0
16 2 0
16 2 612
16 2 8
16 2 0
17 1 0
17 1 947
17 1 400
17 1 682
17 1 826
17 1 641
17 1 171
17 1 742
17 1 0
18 2 0
18 2 763
18 2 831
18 2 759
18 2 237
18 2 0
18 2 0
18 2 283
18 2 590
18 2 269
18 2 0
19 1 0
19 1 602
19 1 939
19 1 975
19 1 810
19 1 276
19 1 0
20 1 0
20 1 591
20 1 504
20 1 0
21 2 0
21 2 714
21 2 248
21 2 0
22 1 0
22 1 841
22 1 543
22 1 101
22 1 531
22 1 217
22 1 470
22 1 897
22 1 0
22 1 0
22 1 0
23 2 0
23 2 565
23 2 850
23 2 58
23 2 871
23 2 36
23 2 264
23 2 99
23 2 63
23 2 807
23 2 0
24 2 0
24 2 428
24 2 820
24 2 54
24 2 732
24 2 600
24 2 0
25 1 0
25 1 284
25 1 338
25 1 791
25 1 945
25 1 191
25 1 259
25 1 125
25 1 0
26 2 0
26 2 489
26 2 741
26 2 107
26 2 0
27 2 0
27 2 304
27 2 205
27 2 114
27 2 508
27 2 0
28 2 0
28 2 899
28 2 922
28 2 45
28 2 806
28 2 814
28 2 93
28 2 880
28 2 345
28 2 136
28 2 200
28 2 0
29 1 0
29 1 64
29 1 967
29 1 678
29 1 0
30 1 0
30 1 291
30 1 7
30 1 992
30 1 437
30 1 923
30 1 0
30 1 0
30 1 0
31 1 0
31 1 846
31 1 473
31 1 293
31 1 0
32 2 0
32 2 866
32 2 9
32 2 721
32 2 0
33 1 0
33 1 128
33 1 925
33 1 715
33 1 418
33 1 292
33 1 208
33 1 38
33 1 0
34 2 0
34 2 816
34 2 863
34 2 868
34 2 609
34 2 349
34 2 0
34 2 0
34 2 561
34 2 0
35 1 0
35 1 158
35 1 541
35 1 204
35 1 563
35 1 964
35 1 940
35 1 314
35 1 0
35 1 0
35 1 0
36 1 0
36 1 389
36 1 580
36 1 441
36 1 855
36 1 232
36 1 808
36 1 512
36 1 397
36 1 0
36 1 0
36 1 0
37 2 0
37 2 113
37 2 910
37 2 529
37 2 907
37 2 335
37 2 608
37 2 513
37 2 906
37 2 47
37 2 0
37 2 0
37 2 0
38 2 0
38 2 738
38 2 796
38 2 644
38 2 447
38 2 705
38 2 929
38 2 0
38 2 0
38 2 0
39 2 0
39 2 14
39 2 538
39 2 446
39 2 495
39 2 949
39 2 692
39 2 852
39 2 0
40 2 0
40 2 17
40 2 178
40 2 323
40 2 885
40 2 0
41 1 0
41 1 279
41 1 524
41 1 255
41 1 980
41 1 74
41 1 724
41 1 0
42 2 0
42 2 606
42 2 955
42 2 542
42 2 707
42 2 246
42 2 40
42 2 360
42 2 990
42 2 223
42 2 844
42 2 0
43 2 0
43 2 106
43 2 815
43 2 29
43 2 0
44 1 0
44 1 153
44 1 394
44 1 666
44 1 207
44 1 676
44 1 168
44 1 0
44 1 0
44 1 472
44 1 785
44 1 0
44 1 0
44 1 0
45 2 0
45 2 603
45 2 329
45 2 934
45 2 969
45 2 803
45 2 516
45 2 0
46 1 0
46 1 133
46 1 664
46 1 752
46 1 0
46 1 0
46 1 0
47 1 0
47 1 550
47 1 784
47 1 86
47 1 0
48 1 0
48 1 677
48 1 181
48 1 0
49 2 0
49 2 837
49 2 909
49 2 0
50 2 0
50 2 352
50 2 436
50 2 970
50 2 0
51 1 0
51 1 212
51 1 66
51 1 0
52 2 0
52 2 456
52 2 102
52 2 610
52 2 574
52 2 419
52 2 621
52 2 944
52 2 669
52 2 0
52 2 0
52 2 0
53 2 0
53 2 921
53 2 351
53 2 455
53 2 0
53 2 0
53 2 0
54 1 0
54 1 336
54 1 369
54 1 854
54 1 0
54 1 0
54 1 679
54 1 576
54 1 0
55 1 0
55 1 817
55 1 157
55 1 199
55 1 324
55 1 0
55 1 0
55 1 163
55 1 545
55 1 0
56 2 0
56 2 435
56 2 686
56 2 160
56 2 183
56 2 835
56 2 490
56 2 471
56 2 0
57 2 0
57 2 518
57 2 497
57 2 404
57 2 247
57 2 0
57 2 0
57 2 130
57 2 0
58 2 0
58 2 266
58 2 562
58 2 275
58 2 310
58 2 748
58 2 166
58 2 27
58 2 0
58 2 0
58 2 0
59 1 0
59 1 611
59 1 647
59 1 289
59 1 135
59 1 0
59 1 0
59 1 0
60 1 0
60 1 41
60 1 417
60 1 918
60 1 309
60 1 0
60 1 0
60 1 0
61 1 0
61 1 399
61 1 680
61 1 396
61 1 977
61 1 438
61 1 481
61 1 0
61 1 0
61 1 0
62 1 0
62 1 809
62 1 430
62 1 334
62 1 938
62 1 755
62 1 800
62 1 0
62 1 0
62 1 95
62 1 0
63 1 0
63 1 699
63 1 646
63 1 697
63 1 81
63 1 628
63 1 937
63 1 211
63 1 0
63 1 0
64 1 0
64 1 340
64 1 781
64 1 188
64 1 425
64 1 776
64 1 668
64 1 0
64 1 0
64 1 0
65 2 0
65 2 648
65 2 290
65 2 485
65 2 965
65 2 971
65 2 24
65 2 0
66 2 0
66 2 876
66 2 753
66 2 0
67 1 0
67 1 392
67 1 366
67 1 0
67 1 0
67 1 398
67 1 0
68 1 0
68 1 996
68 1 870
68 1 0
68 1 0
68 1 873
68 1 581
68 1 936
68 1 630
68 1 0
69 1 0
69 1 989
69 1 751
69 1 673
69 1 0
69 1 0
69 1 151
69 1 734
69 1 480
69 1 28
69 1 0
70 2 0
70 2 902
70 2 84
70 2 709
70 2 757
70 2 0
71 1 0
71 1 568
71 1 779
71 1 0
71 1 0
71 1 0
72 2 0
72 2 511
72 2 777
72 2 79
72 2 663
72 2 601
72 2 0
72 2 0
72 2 11
72 2 434
72 2 0
73 2 0
73 2 410
73 2 943
73 2 941
73 2 973
73 2 0
73 2 0
73 2 694
73 2 0
74 2 0
74 2 233
74 2 134
74 2 175
74 2 420
74 2 376
74 2 140
74 2 218
74 2 701
74 2 80
74 2 494
74 2 0
74 2 0
74 2 0
74 2 0
75 1 0
75 1 321
75 1 177
75 1 330
75 1 0
76 2 0
76 2 186
76 2 948
76 2 0
77 1 0
77 1 756
77 1 794
77 1 874
77 1 655
77 1 0
77 1 0
77 1 94
77 1 311
77 1 0
77 1 0
77 1 0
78 2 0
78 2 193
78 2 426
78 2 0
78 2 0
78 2 43
78 2 0
79 1 0
79 1 328
79 1 771
79 1 492
79 1 413
79 1 0
79 1 0
79 1 0
80 2 0
80 2 226
80 2 887
80 2 118
80 2 656
80 2 509
80 2 479
80 2 0
81 1 0
81 1 411
81 1 642
81 1 190
81 1 832
81 1 0
81 1 0
81 1 960
