total cost: 340898
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 1 0
2 1 220
2 1 802
2 1 577
2 1 254
2 1 0
2 1 0
2 1 180
2 1 257
2 1 932
2 1 0
3 2 0
3 2 616
3 2 161
3 2 652
3 2 0
3 2 0
3 2 0
4 1 0
4 1 954
4 1 654
4 1 520
4 1 0
5 2 0
5 2 463
5 2 539
5 2 459
5 2 693
5 2 454
5 2 0
5 2 0
5 2 790
5 2 0
5 2 0
5 2 0
6 2 0
6 2 408
6 2 801
6 2 754
6 2 593
6 2 475
6 2 510
6 2 356
6 2 0
7 1 0
7 1 645
7 1 865
7 1 189
7 1 442
7 1 92
7 1 0
7 1 0
7 1 612
7 1 0
8 1 0
8 1 605
8 1 974
8 1 401
8 1 229
8 1 0
9 1 0
9 1 57
9 1 281
9 1 843
9 1 170
9 1 749
9 1 689
9 1 525
9 1 476
9 1 0
9 1 0
9 1 0
10 2 0
10 2 856
10 2 4
10 2 501
10 2 250
10 2 911
10 2 468
10 2 700
10 2 783
10 2 477
10 2 0
11 1 0
11 1 354
11 1 0
12 2 0
12 2 319
12 2 716
12 2 0
13 1 0
13 1 124
13 1 919
13 1 799
13 1 148
13 1 0
14 1 0
14 1 164
14 1 717
14 1 532
14 1 423
14 1 0
15 1 0
15 1 37
15 1 0
16 1 0
16 1 0
17 1 0
17 1 0
18 1 0
18 1 0
19 1 0
19 1 0
20 2 0
20 2 154
20 2 0
20 2 0
20 2 591
20 2 504
20 2 0
21 1 0
21 1 462
21 1 813
21 1 478
21 1 0
21 1 0
21 1 8
21 1 561
21 1 535
21 1 0
22 2 0
22 2 763
22 2 831
22 2 602
22 2 284
22 2 759
22 2 0
22 2 0
22 2 230
22 2 0
23 2 0
23 2 947
23 2 899
23 2 826
23 2 380
23 2 798
23 2 641
23 2 171
23 2 742
23 2 0
24 1 0
24 1 710
24 1 440
24 1 216
24 1 650
24 1 95
24 1 323
24 1 178
24 1 0
25 1 0
25 1 544
25 1 64
25 1 304
25 1 205
25 1 114
25 1 0
26 1 0
26 1 391
26 1 94
26 1 732
26 1 600
26 1 0
26 1 0
26 1 0
27 1 0
27 1 714
27 1 248
27 1 0
28 1 0
28 1 841
28 1 7
28 1 101
28 1 922
28 1 217
28 1 470
28 1 897
28 1 345
28 1 0
28 1 0
28 1 0
29 2 0
29 2 570
29 2 975
29 2 810
29 2 276
29 2 0
29 2 0
29 2 0
30 1 0
30 1 400
30 1 543
30 1 437
30 1 992
30 1 923
30 1 436
30 1 0
30 1 0
30 1 0
31 2 0
31 2 565
31 2 871
31 2 850
31 2 58
31 2 237
31 2 0
31 2 0
31 2 283
31 2 590
31 2 269
31 2 0
32 2 0
32 2 428
32 2 820
32 2 128
32 2 741
32 2 0
32 2 0
32 2 352
32 2 967
32 2 0
33 1 0
33 1 291
33 1 542
33 1 133
33 1 707
33 1 246
33 1 0
33 1 0
33 1 0
34 2 0
34 2 473
34 2 738
34 2 609
34 2 863
34 2 349
34 2 0
34 2 0
34 2 107
34 2 0
35 1 0
35 1 866
35 1 9
35 1 721
35 1 678
35 1 815
35 1 360
35 1 0
36 1 0
36 1 682
36 1 531
36 1 806
36 1 814
36 1 93
36 1 880
36 1 259
36 1 0
36 1 0
36 1 0
37 1 0
37 1 846
37 1 335
37 1 807
37 1 0
38 2 0
38 2 816
38 2 113
38 2 910
38 2 524
38 2 63
38 2 279
38 2 99
38 2 550
38 2 784
38 2 964
38 2 0
39 2 0
39 2 158
39 2 541
39 2 36
39 2 939
39 2 264
39 2 204
39 2 940
39 2 314
39 2 125
39 2 0
39 2 0
39 2 0
40 2 0
40 2 868
40 2 603
40 2 796
40 2 608
40 2 513
40 2 906
40 2 545
40 2 0
40 2 0
40 2 0
41 1 0
41 1 389
41 1 580
41 1 441
41 1 855
41 1 232
41 1 808
41 1 512
41 1 397
41 1 0
41 1 0
41 1 0
42 1 0
42 1 338
42 1 563
42 1 945
42 1 791
42 1 191
42 1 0
43 1 0
43 1 54
43 1 925
43 1 418
43 1 902
43 1 84
43 1 885
43 1 398
43 1 208
43 1 0
44 1 0
44 1 907
44 1 293
44 1 949
44 1 692
44 1 0
45 2 0
45 2 529
45 2 852
45 2 969
45 2 0
46 2 0
46 2 606
46 2 955
46 2 45
46 2 809
46 2 430
46 2 977
46 2 396
46 2 685
46 2 936
46 2 509
46 2 0
46 2 0
46 2 0
47 2 0
47 2 17
47 2 715
47 2 489
47 2 292
47 2 38
47 2 0
47 2 0
47 2 0
48 2 0
48 2 153
48 2 538
48 2 446
48 2 666
48 2 207
48 2 168
48 2 0
48 2 0
48 2 472
48 2 785
48 2 0
49 1 0
49 1 14
49 1 934
49 1 676
49 1 803
49 1 516
49 1 0
49 1 0
49 1 0
50 1 0
50 1 495
50 1 44
50 1 661
50 1 66
50 1 0
51 2 0
51 2 106
51 2 40
51 2 508
51 2 0
52 1 0
52 1 837
52 1 909
52 1 0
53 2 0
53 2 677
53 2 181
53 2 0
54 2 0
54 2 212
54 2 0
55 1 0
55 1 456
55 1 102
55 1 351
55 1 0
55 1 0
55 1 255
55 1 980
55 1 74
55 1 724
55 1 0
56 2 0
56 2 921
56 2 679
56 2 576
56 2 0
57 1 0
57 1 336
57 1 369
57 1 854
57 1 0
57 1 0
57 1 163
57 1 47
57 1 0
58 2 0
58 2 817
58 2 157
58 2 199
58 2 324
58 2 648
58 2 290
58 2 0
58 2 0
58 2 0
59 2 0
59 2 394
59 2 453
59 2 88
59 2 78
59 2 578
59 2 365
59 2 929
59 2 0
59 2 0
59 2 0
60 2 0
60 2 518
60 2 497
60 2 404
60 2 642
60 2 0
60 2 0
60 2 435
60 2 835
60 2 0
61 1 0
61 1 266
61 1 562
61 1 664
61 1 410
61 1 151
61 1 752
61 1 970
61 1 27
61 1 434
61 1 0
61 1 0
62 1 0
62 1 611
62 1 647
62 1 130
62 1 0
63 2 0
63 2 455
63 2 0
63 2 0
63 2 86
63 2 0
64 1 0
64 1 41
64 1 417
64 1 918
64 1 309
64 1 0
64 1 0
64 1 0
65 1 0
65 1 399
65 1 680
65 1 990
65 1 873
65 1 694
65 1 844
65 1 0
66 2 0
66 2 699
66 2 646
66 2 392
66 2 30
66 2 628
66 2 937
66 2 289
66 2 135
66 2 0
66 2 0
66 2 0
67 2 0
67 2 340
67 2 781
67 2 188
67 2 425
67 2 776
67 2 668
67 2 0
68 1 0
68 1 876
68 1 753
68 1 0
69 1 0
69 1 989
69 1 751
69 1 673
69 1 485
69 1 0
69 1 0
69 1 200
69 1 136
69 1 0
70 2 0
70 2 996
70 2 870
70 2 797
70 2 81
70 2 272
70 2 0
70 2 0
70 2 166
70 2 223
70 2 0
71 2 0
71 2 644
71 2 329
71 2 991
71 2 71
71 2 447
71 2 0
71 2 0
71 2 0
72 2 0
72 2 275
72 2 310
72 2 973
72 2 118
72 2 0
72 2 0
72 2 0
73 1 0
73 1 160
73 1 233
73 1 686
73 1 183
73 1 490
73 1 471
73 1 0
74 1 0
74 1 568
74 1 675
74 1 779
74 1 0
75 1 0
75 1 511
75 1 777
75 1 79
75 1 663
75 1 0
75 1 0
75 1 43
75 1 0
76 1 0
76 1 943
76 1 18
76 1 887
76 1 496
76 1 119
76 1 0
76 1 0
76 1 0
77 1 0
77 1 321
77 1 134
77 1 177
77 1 701
77 1 80
77 1 494
77 1 0
77 1 0
78 1 0
78 1 748
78 1 581
78 1 0
79 1 0
79 1 186
79 1 735
79 1 172
79 1 761
79 1 595
79 1 758
79 1 0
79 1 0
79 1 0
79 1 0
80 2 0
80 2 756
80 2 794
80 2 175
80 2 376
80 2 601
80 2 140
80 2 515
80 2 0
80 2 0
80 2 11
80 2 0
81 2 0
81 2 150
81 2 944
81 2 669
81 2 857
81 2 0
82 1 0
82 1 193
82 1 426
82 1 0
82 1 0
82 1 971
82 1 965
82 1 734
82 1 0
83 1 0
83 1 328
83 1 771
83 1 492
83 1 413
83 1 0
83 1 0
83 1 0
84 2 0
84 2 226
