total cost: 341080
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 1 0
2 1 220
2 1 802
2 1 577
2 1 254
2 1 0
2 1 0
2 1 616
2 1 180
2 1 257
2 1 932
2 1 0
2 1 0
2 1 0
3 1 0
3 1 801
3 1 754
3 1 593
3 1 475
3 1 510
3 1 356
3 1 0
4 1 0
4 1 463
4 1 539
4 1 0
5 2 0
5 2 954
5 2 161
5 2 652
5 2 591
5 2 0
5 2 0
5 2 0
6 2 0
6 2 790
6 2 0
6 2 0
6 2 654
6 2 0
7 2 0
7 2 645
7 2 865
7 2 189
7 2 428
7 2 0
7 2 0
7 2 612
7 2 230
7 2 0
8 2 0
8 2 605
8 2 974
8 2 716
8 2 525
8 2 476
8 2 0
9 1 0
9 1 408
9 1 947
9 1 401
9 1 229
9 1 535
9 1 0
9 1 0
9 1 0
10 1 0
10 1 57
10 1 281
10 1 843
10 1 170
10 1 749
10 1 423
10 1 717
10 1 0
10 1 0
10 1 520
10 1 0
11 1 0
11 1 856
11 1 763
11 1 831
11 1 602
11 1 911
11 1 468
11 1 0
11 1 0
11 1 124
11 1 919
11 1 799
11 1 0
12 2 0
12 2 354
12 2 442
12 2 710
12 2 532
12 2 304
12 2 205
12 2 114
12 2 0
13 2 0
13 2 37
13 2 154
13 2 693
13 2 0
13 2 0
13 2 0
14 1 0
14 1 462
14 1 813
14 1 459
14 1 454
14 1 0
14 1 0
14 1 8
14 1 0
15 1 0
15 1 4
15 1 501
15 1 899
15 1 250
15 1 400
15 1 798
15 1 689
15 1 544
15 1 0
16 2 0
16 2 319
16 2 391
16 2 440
16 2 94
16 2 732
16 2 0
16 2 0
16 2 0
17 1 0
17 1 478
17 1 975
17 1 759
17 1 0
17 1 0
17 1 283
17 1 590
17 1 0
18 1 0
18 1 164
18 1 380
18 1 700
18 1 783
18 1 477
18 1 0
19 1 0
19 1 92
19 1 216
19 1 292
19 1 208
19 1 0
20 2 0
20 2 714
20 2 248
20 2 0
21 1 0
21 1 841
21 1 7
21 1 101
21 1 922
21 1 217
21 1 470
21 1 897
21 1 345
21 1 0
21 1 0
21 1 0
22 2 0
22 2 570
22 2 810
22 2 276
22 2 0
22 2 0
22 2 0
23 2 0
23 2 284
23 2 826
23 2 106
23 2 815
23 2 360
23 2 990
23 2 223
23 2 0
24 1 0
24 1 565
24 1 850
24 1 58
24 1 237
24 1 0
24 1 0
24 1 561
24 1 148
24 1 0
25 2 0
25 2 682
25 2 531
25 2 806
25 2 814
25 2 93
25 2 880
25 2 259
25 2 191
25 2 125
25 2 0
25 2 0
25 2 0
26 1 0
26 1 291
26 1 543
26 1 437
26 1 992
26 1 923
26 1 0
26 1 0
26 1 504
26 1 0
27 2 0
27 2 473
27 2 738
27 2 863
27 2 816
27 2 63
27 2 279
27 2 0
27 2 0
27 2 352
27 2 967
27 2 0
28 2 0
28 2 846
28 2 609
28 2 807
28 2 0
29 2 0
29 2 820
29 2 128
29 2 741
29 2 107
29 2 0
29 2 0
29 2 641
29 2 742
29 2 0
30 1 0
30 1 866
30 1 9
30 1 721
30 1 600
30 1 650
30 1 95
30 1 323
30 1 0
31 2 0
31 2 939
31 2 338
31 2 791
31 2 964
31 2 940
31 2 314
31 2 0
32 1 0
32 1 158
32 1 871
32 1 36
32 1 910
32 1 524
32 1 0
32 1 0
32 1 0
33 1 0
33 1 489
33 1 64
33 1 678
33 1 508
33 1 0
34 2 0
34 2 54
34 2 925
34 2 418
34 2 902
34 2 84
34 2 885
34 2 178
34 2 0
35 2 0
35 2 868
35 2 529
35 2 349
35 2 0
35 2 0
35 2 264
35 2 99
35 2 785
35 2 0
35 2 0
35 2 0
36 1 0
36 1 113
36 1 335
36 1 0
37 1 0
37 1 389
37 1 580
37 1 441
37 1 855
37 1 232
37 1 808
37 1 512
37 1 397
37 1 0
37 1 0
37 1 0
38 2 0
38 2 907
38 2 608
38 2 513
38 2 906
38 2 545
38 2 0
38 2 0
38 2 0
39 1 0
39 1 17
39 1 188
39 1 781
39 1 709
39 1 776
39 1 668
39 1 0
40 2 0
40 2 14
40 2 538
40 2 446
40 2 495
40 2 949
40 2 692
40 2 852
40 2 0
41 1 0
41 1 541
41 1 204
41 1 392
41 1 563
41 1 945
41 1 0
41 1 0
41 1 293
41 1 0
42 1 0
42 1 606
42 1 955
42 1 542
42 1 266
42 1 707
42 1 246
42 1 40
42 1 873
42 1 694
42 1 0
42 1 0
42 1 0
42 1 0
43 1 0
43 1 153
43 1 394
43 1 666
43 1 207
43 1 168
43 1 0
43 1 0
43 1 472
43 1 679
43 1 0
44 2 0
44 2 603
44 2 796
44 2 644
44 2 447
44 2 840
44 2 0
44 2 0
44 2 269
44 2 212
44 2 0
45 2 0
45 2 715
45 2 511
45 2 425
45 2 586
45 2 79
45 2 38
45 2 757
45 2 0
46 1 0
46 1 133
46 1 664
46 1 752
46 1 0
46 1 0
46 1 837
46 1 0
47 1 0
47 1 677
47 1 181
47 1 0
48 1 0
48 1 171
48 1 784
48 1 86
48 1 0
49 1 0
49 1 456
49 1 102
49 1 610
49 1 574
49 1 419
49 1 621
49 1 0
49 1 0
49 1 0
50 1 0
50 1 255
50 1 647
50 1 611
50 1 455
50 1 0
50 1 0
50 1 0
51 2 0
51 2 921
51 2 351
51 2 576
51 2 0
51 2 0
51 2 0
52 1 0
52 1 45
52 1 809
52 1 430
52 1 334
52 1 755
52 1 800
52 1 778
52 1 1060
52 1 0
52 1 1060
52 1 0
53 1 0
53 1 336
53 1 369
53 1 854
53 1 0
53 1 0
53 1 909
53 1 0
54 2 0
54 2 817
54 2 157
54 2 199
54 2 324
54 2 648
54 2 290
54 2 0
54 2 0
54 2 0
55 2 0
55 2 435
55 2 686
55 2 160
55 2 0
55 2 0
55 2 0
56 1 0
56 1 518
56 1 497
56 1 404
56 1 0
56 1 0
56 1 436
56 1 970
56 1 27
56 1 434
56 1 0
57 1 0
57 1 562
57 1 943
57 1 410
57 1 485
57 1 226
57 1 151
57 1 0
57 1 0
57 1 47
57 1 0
58 1 0
58 1 550
58 1 0
59 2 0
59 2 980
59 2 724
59 2 74
59 2 0
59 2 0
59 2 0
60 1 0
60 1 200
60 1 844
60 1 0
61 2 0
61 2 41
61 2 417
61 2 918
61 2 309
61 2 0
61 2 0
61 2 0
62 1 0
62 1 399
62 1 275
62 1 310
62 1 0
62 1 0
62 1 969
62 1 44
62 1 516
62 1 0
63 2 0
63 2 699
63 2 996
63 2 697
63 2 81
63 2 937
63 2 289
63 2 211
63 2 0
64 1 0
64 1 340
64 1 756
64 1 134
64 1 175
64 1 376
64 1 601
64 1 140
64 1 0
64 1 0
64 1 0
64 1 0
65 2 0
65 2 398
65 2 80
65 2 494
65 2 287
65 2 0
65 2 0
65 2 0
66 2 0
66 2 646
66 2 366
66 2 0
66 2 0
66 2 876
66 2 753
66 2 929
66 2 0
67 2 0
67 2 680
67 2 396
67 2 977
67 2 438
67 2 481
67 2 509
67 2 0
68 2 0
68 2 989
68 2 751
68 2 673
68 2 861
68 2 393
68 2 965
68 2 971
68 2 0
68 2 0
68 2 0
69 2 0
69 2 166
69 2 581
69 2 0
70 2 0
70 2 568
70 2 136
70 2 779
70 2 675
70 2 0
71 2 0
71 2 163
71 2 0
72 1 0
72 1 321
72 1 233
72 1 701
72 1 177
72 1 490
72 1 835
72 1 0
72 1 0
72 1 0
73 2 0
73 2 130
73 2 0
73 2 0
73 2 0
74 2 0
74 2 748
74 2 936
74 2 630
74 2 0
75 2 0
75 2 186
75 2 628
75 2 948
75 2 0
76 2 0
76 2 150
76 2 944
76 2 669
76 2 857
76 2 0
77 1 0
77 1 676
77 1 803
77 1 66
77 1 0
78 2 0
78 2 794
78 2 874
78 2 828
78 2 0
78 2 0
78 2 43
78 2 11
78 2 0
79 2 0
79 2 328
79 2 771
79 2 492
79 2 413
79 2 0
79 2 0
79 2 718
79 2 0
79 2 0
79 2 0
80 1 0
80 1 411
80 1 426
80 1 193
80 1 173
80 1 0
