total cost: 330289
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 1 0
2 1 220
2 1 802
2 1 577
2 1 254
2 1 0
2 1 0
2 1 180
2 1 257
2 1 932
2 1 0
3 1 0
3 1 616
3 1 161
3 1 652
3 1 0
3 1 0
3 1 0
4 1 0
4 1 954
4 1 654
4 1 520
4 1 0
5 1 0
5 1 463
5 1 539
5 1 459
5 1 693
5 1 454
5 1 0
5 1 0
5 1 790
5 1 0
5 1 0
5 1 0
6 1 0
6 1 408
6 1 801
6 1 754
6 1 593
6 1 475
6 1 510
6 1 356
6 1 0
7 2 0
7 2 645
7 2 865
7 2 189
7 2 442
7 2 92
7 2 710
7 2 717
7 2 0
7 2 0
7 2 0
8 1 0
8 1 605
8 1 974
8 1 401
8 1 229
8 1 0
9 2 0
9 2 57
9 2 843
9 2 170
9 2 749
9 2 689
9 2 525
9 2 476
9 2 0
10 1 0
10 1 281
10 1 423
10 1 532
10 1 544
10 1 798
10 1 380
10 1 0
11 1 0
11 1 856
11 1 4
11 1 501
11 1 250
11 1 911
11 1 468
11 1 700
11 1 0
11 1 0
11 1 230
11 1 0
12 2 0
12 2 354
12 2 154
12 2 0
12 2 0
12 2 319
12 2 8
12 2 0
13 1 0
13 1 124
13 1 919
13 1 799
13 1 148
13 1 0
14 2 0
14 2 164
14 2 391
14 2 440
14 2 216
14 2 650
14 2 0
15 1 0
15 1 37
15 1 14
15 1 855
15 1 808
15 1 512
15 1 397
15 1 212
15 1 0
16 1 0
16 1 462
16 1 813
16 1 478
16 1 0
16 1 0
16 1 612
16 1 535
16 1 0
17 2 0
17 2 947
17 2 716
17 2 400
17 2 641
17 2 171
17 2 742
17 2 0
18 2 0
18 2 763
18 2 831
18 2 602
18 2 284
18 2 759
18 2 0
18 2 0
18 2 591
18 2 504
18 2 0
19 2 0
19 2 714
19 2 248
19 2 0
20 1 0
20 1 283
20 1 590
20 1 269
20 1 0
21 1 0
21 1 841
21 1 543
21 1 101
21 1 783
21 1 470
21 1 217
21 1 897
21 1 345
21 1 0
21 1 0
21 1 0
22 2 0
22 2 975
22 2 570
22 2 810
22 2 276
22 2 0
22 2 0
22 2 0
23 2 0
23 2 565
23 2 871
23 2 850
23 2 58
23 2 237
23 2 0
23 2 0
23 2 304
23 2 205
23 2 114
23 2 0
24 1 0
24 1 428
24 1 820
24 1 54
24 1 732
24 1 600
24 1 0
24 1 0
24 1 0
25 2 0
25 2 489
25 2 741
25 2 107
25 2 0
26 2 0
26 2 899
26 2 826
26 2 922
26 2 45
26 2 806
26 2 873
26 2 990
26 2 360
26 2 223
26 2 0
26 2 0
26 2 0
27 1 0
27 1 64
27 1 967
27 1 678
27 1 0
28 1 0
28 1 682
28 1 531
28 1 106
28 1 815
28 1 508
28 1 0
29 2 0
29 2 291
29 2 7
29 2 992
29 2 437
29 2 923
29 2 436
29 2 0
29 2 0
29 2 0
30 1 0
30 1 846
30 1 473
30 1 293
30 1 0
31 2 0
31 2 866
31 2 9
31 2 721
31 2 0
32 2 0
32 2 128
32 2 925
32 2 715
32 2 418
32 2 292
32 2 208
32 2 38
32 2 0
33 2 0
33 2 264
33 2 910
33 2 524
33 2 63
33 2 807
33 2 0
34 1 0
34 1 816
34 1 863
34 1 868
34 1 609
34 1 0
34 1 0
34 1 561
34 1 0
35 1 0
35 1 158
35 1 541
35 1 36
35 1 204
35 1 563
35 1 964
35 1 940
35 1 314
35 1 0
35 1 0
35 1 0
36 1 0
36 1 939
36 1 338
36 1 945
36 1 791
36 1 259
36 1 191
36 1 125
36 1 0
37 2 0
37 2 389
37 2 580
37 2 538
37 2 446
37 2 495
37 2 949
37 2 692
37 2 852
37 2 0
38 2 0
38 2 113
38 2 529
38 2 738
38 2 907
38 2 349
38 2 0
38 2 0
38 2 99
38 2 785
38 2 472
38 2 0
39 1 0
39 1 17
39 1 178
39 1 323
39 1 885
39 1 0
40 1 0
40 1 279
40 1 921
40 1 576
40 1 0
41 2 0
41 2 441
41 2 666
41 2 232
41 2 676
41 2 969
41 2 803
41 2 66
41 2 516
41 2 0
42 1 0
42 1 606
42 1 955
42 1 542
42 1 707
42 1 246
42 1 40
42 1 2
42 1 694
42 1 844
42 1 0
43 2 0
43 2 335
43 2 608
43 2 513
43 2 906
43 2 47
43 2 679
43 2 0
43 2 0
43 2 0
44 2 0
44 2 153
44 2 394
44 2 603
44 2 207
44 2 168
44 2 71
44 2 661
44 2 0
44 2 0
44 2 0
45 1 0
45 1 477
45 1 41
45 1 880
45 1 0
46 2 0
46 2 133
46 2 399
46 2 680
46 2 748
46 2 166
46 2 11
46 2 27
46 2 0
46 2 0
46 2 0
47 2 0
47 2 550
47 2 784
47 2 86
47 2 0
48 2 0
48 2 677
48 2 0
49 1 0
49 1 837
49 1 909
49 1 0
50 2 0
50 2 352
50 2 0
51 2 0
51 2 163
51 2 0
52 2 0
52 2 456
52 2 102
52 2 351
52 2 455
52 2 980
52 2 0
52 2 0
52 2 0
53 1 0
53 1 255
53 1 647
53 1 611
53 1 724
53 1 74
53 1 0
54 2 0
54 2 336
54 2 369
54 2 854
54 2 426
54 2 0
54 2 0
54 2 130
54 2 0
54 2 0
54 2 0
55 1 0
55 1 817
55 1 157
55 1 199
55 1 324
55 1 0
55 1 0
55 1 94
55 1 0
56 1 0
56 1 796
56 1 644
56 1 329
56 1 453
56 1 88
56 1 383
56 1 0
56 1 0
56 1 0
57 1 0
57 1 518
57 1 497
57 1 404
57 1 642
57 1 0
57 1 0
57 1 435
57 1 835
57 1 0
58 1 0
58 1 562
58 1 943
58 1 410
58 1 290
58 1 0
58 1 0
58 1 664
58 1 970
58 1 0
59 2 0
59 2 266
59 2 930
59 2 771
59 2 492
59 2 977
59 2 396
59 2 685
59 2 936
59 2 509
59 2 0
59 2 0
59 2 0
60 2 0
60 2 752
60 2 310
60 2 0
60 2 0
60 2 200
60 2 136
60 2 0
61 2 0
61 2 809
61 2 430
61 2 334
61 2 938
61 2 755
61 2 800
61 2 778
61 2 881
61 2 0
61 2 0
61 2 0
62 2 0
62 2 648
62 2 485
62 2 965
62 2 971
62 2 960
62 2 24
62 2 0
63 1 0
63 1 699
63 1 646
63 1 93
63 1 417
63 1 181
63 1 135
63 1 0
63 1 0
63 1 0
64 1 0
64 1 340
64 1 781
64 1 188
64 1 425
64 1 776
64 1 668
64 1 0
64 1 0
64 1 0
65 1 0
65 1 876
65 1 753
65 1 929
65 1 545
65 1 0
66 1 0
66 1 814
66 1 918
66 1 309
66 1 0
66 1 0
66 1 0
67 1 0
67 1 392
67 1 366
67 1 0
67 1 0
67 1 398
67 1 95
67 1 0
68 2 0
68 2 996
68 2 697
68 2 870
68 2 81
68 2 628
68 2 937
68 2 289
68 2 0
68 2 0
68 2 0
69 1 0
69 1 989
69 1 751
69 1 673
69 1 0
69 1 0
69 1 160
69 1 686
69 1 490
69 1 0
70 2 0
70 2 902
70 2 84
70 2 709
70 2 757
70 2 0
71 1 0
71 1 275
71 1 973
71 1 0
71 1 0
71 1 568
71 1 779
71 1 0
71 1 0
71 1 0
72 2 0
72 2 511
72 2 777
72 2 79
72 2 663
72 2 601
72 2 0
72 2 0
72 2 0
73 2 0
73 2 321
73 2 233
73 2 701
73 2 177
73 2 80
73 2 494
73 2 0
74 1 0
74 1 447
74 1 840
74 1 0
74 1 0
74 1 43
74 1 0
75 1 0
75 1 756
75 1 134
75 1 175
75 1 376
75 1 140
75 1 218
75 1 847
75 1 0
75 1 0
75 1 0
75 1 0
76 1 0
76 1 186
76 1 948
76 1 211
76 1 761
76 1 595
76 1 0
77 1 0
77 1 794
77 1 874
77 1 828
77 1 0
77 1 0
77 1 150
77 1 944
77 1 669
77 1 857
77 1 0
78 2 0
78 2 328
78 2 282
78 2 413
78 2 481
78 2 581
78 2 630
78 2 0
78 2 0
78 2 0
79 1 0
79 1 193
79 1 173
79 1 0
80 1 0
80 1 183
80 1 861
80 1 393
80 1 457
80 1 734
80 1 480
80 1 28
