total cost: 336047
1 1 0
1 1 553
1 1 288
1 1 767
1 1 0
1 1 0
1 1 616
1 1 180
1 1 257
1 1 932
1 1 0
1 1 0
1 1 0
2 2 0
2 2 220
2 2 802
2 2 577
2 2 408
2 2 801
2 2 0
2 2 0
2 2 307
2 2 790
2 2 0
2 2 0
2 2 141
2 2 0
3 1 0
3 1 539
3 1 462
3 1 813
3 1 693
3 1 754
3 1 974
3 1 0
3 1 0
3 1 793
3 1 654
3 1 0
4 1 0
4 1 645
4 1 865
4 1 189
4 1 428
4 1 0
4 1 0
4 1 652
4 1 591
4 1 520
4 1 0
5 1 0
5 1 605
5 1 856
5 1 947
5 1 593
5 1 602
5 1 716
5 1 525
5 1 8
5 1 476
5 1 205
5 1 0
5 1 0
5 1 0
6 2 0
6 2 463
6 2 354
6 2 442
6 2 710
6 2 717
6 2 94
6 2 732
6 2 600
6 2 0
6 2 0
6 2 0
7 2 0
7 2 254
7 2 57
7 2 843
7 2 423
7 2 798
7 2 468
7 2 380
7 2 304
7 2 114
7 2 0
8 1 0
8 1 281
8 1 532
8 1 489
8 1 440
8 1 391
8 1 0
9 2 0
9 2 954
9 2 154
9 2 37
9 2 283
9 2 919
9 2 475
9 2 0
9 2 0
9 2 0
10 1 0
10 1 170
10 1 400
10 1 689
10 1 749
10 1 229
10 1 0
10 1 0
10 1 535
10 1 0
11 2 0
11 2 459
11 2 454
11 2 124
11 2 401
11 2 510
11 2 356
11 2 0
12 1 0
12 1 4
12 1 911
12 1 899
12 1 831
12 1 939
12 1 0
12 1 0
12 1 319
12 1 561
12 1 799
12 1 0
13 1 0
13 1 763
13 1 250
13 1 826
13 1 922
13 1 101
13 1 783
13 1 217
13 1 0
13 1 0
13 1 504
13 1 0
14 1 0
14 1 501
14 1 682
14 1 338
14 1 237
14 1 0
14 1 0
14 1 544
14 1 641
14 1 477
14 1 0
15 2 0
15 2 478
15 2 473
15 2 863
15 2 609
15 2 0
15 2 0
15 2 164
15 2 171
15 2 742
15 2 0
16 2 0
16 2 92
16 2 216
16 2 418
16 2 323
16 2 178
16 2 208
16 2 668
16 2 0
17 2 0
17 2 841
17 2 7
17 2 543
17 2 992
17 2 437
17 2 40
17 2 246
17 2 990
17 2 844
17 2 0
17 2 0
17 2 0
18 2 0
18 2 570
18 2 759
18 2 975
18 2 264
18 2 810
18 2 276
18 2 0
18 2 0
18 2 0
19 2 0
19 2 284
19 2 58
19 2 204
19 2 563
19 2 964
19 2 940
19 2 314
19 2 784
19 2 0
20 1 0
20 1 565
20 1 850
20 1 871
20 1 910
20 1 36
20 1 524
20 1 0
20 1 0
20 1 612
20 1 590
20 1 0
21 1 0
21 1 291
21 1 542
21 1 707
21 1 399
21 1 680
21 1 873
21 1 360
21 1 897
21 1 0
21 1 0
21 1 0
22 1 0
22 1 820
22 1 925
22 1 9
22 1 324
22 1 0
22 1 0
22 1 714
22 1 807
22 1 293
22 1 0
22 1 0
22 1 0
23 2 0
23 2 866
23 2 128
23 2 741
23 2 107
23 2 721
23 2 923
23 2 0
23 2 0
23 2 230
23 2 0
24 1 0
24 1 816
24 1 113
24 1 868
24 1 907
24 1 0
24 1 0
24 1 63
24 1 99
24 1 785
24 1 0
24 1 0
24 1 0
25 2 0
25 2 158
25 2 541
25 2 611
25 2 647
25 2 255
25 2 455
25 2 0
25 2 0
25 2 0
26 1 0
26 1 389
26 1 580
26 1 538
26 1 446
26 1 232
26 1 855
26 1 808
26 1 512
26 1 0
26 1 0
26 1 0
27 1 0
27 1 54
27 1 715
27 1 902
27 1 84
27 1 709
27 1 885
27 1 776
27 1 0
27 1 0
27 1 0
28 1 0
28 1 738
28 1 603
28 1 796
28 1 349
28 1 0
29 2 0
29 2 14
29 2 666
29 2 846
29 2 495
29 2 969
29 2 852
29 2 949
29 2 397
29 2 0
30 1 0
30 1 700
30 1 470
30 1 106
30 1 815
30 1 508
30 1 967
30 1 436
30 1 0
30 1 0
30 1 0
31 1 0
31 1 17
31 1 188
31 1 781
31 1 177
31 1 686
31 1 0
31 1 0
31 1 269
31 1 692
31 1 0
32 1 0
32 1 529
32 1 0
33 1 0
33 1 441
33 1 329
33 1 207
33 1 168
33 1 676
33 1 803
33 1 0
33 1 0
33 1 0
34 2 0
34 2 606
34 2 955
34 2 562
34 2 266
34 2 752
34 2 664
34 2 0
34 2 0
34 2 161
34 2 148
34 2 0
35 1 0
35 1 153
35 1 394
35 1 453
35 1 88
35 1 0
35 1 0
35 1 279
35 1 472
35 1 0
36 2 0
36 2 531
36 2 45
36 2 814
36 2 430
36 2 977
36 2 438
36 2 581
36 2 936
36 2 630
36 2 0
36 2 0
36 2 0
37 1 0
37 1 335
37 1 0
38 1 0
38 1 133
38 1 806
38 1 93
38 1 945
38 1 880
38 1 345
38 1 223
38 1 0
39 2 0
39 2 64
39 2 791
39 2 677
39 2 259
39 2 191
39 2 125
39 2 0
40 2 0
40 2 837
40 2 909
40 2 971
40 2 965
40 2 0
41 1 0
41 1 678
41 1 970
41 1 734
41 1 480
41 1 0
41 1 0
41 1 0
42 1 0
42 1 456
42 1 996
42 1 699
42 1 392
