total cost: 344670
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 2 0
2 2 220
2 2 802
2 2 577
2 2 254
2 2 170
2 2 749
2 2 0
2 2 0
2 2 654
2 2 520
2 2 0
3 2 0
3 2 463
3 2 539
3 2 462
3 2 693
3 2 154
3 2 0
3 2 0
3 2 790
3 2 230
3 2 0
4 1 0
4 1 408
4 1 947
4 1 974
4 1 716
4 1 525
4 1 476
4 1 0
5 2 0
5 2 645
5 2 616
5 2 180
5 2 319
5 2 0
5 2 0
5 2 652
5 2 504
5 2 0
6 2 0
6 2 605
6 2 754
6 2 593
6 2 602
6 2 284
6 2 171
6 2 742
6 2 0
7 2 0
7 2 57
7 2 865
7 2 189
7 2 428
7 2 710
7 2 717
7 2 532
7 2 932
7 2 257
7 2 0
7 2 0
7 2 0
8 1 0
8 1 801
8 1 459
8 1 454
8 1 37
8 1 283
8 1 590
8 1 269
8 1 0
9 2 0
9 2 856
9 2 4
9 2 501
9 2 911
9 2 400
9 2 798
9 2 544
9 2 423
9 2 304
9 2 205
9 2 114
9 2 0
10 1 0
10 1 843
10 1 281
10 1 442
10 1 954
10 1 440
10 1 391
10 1 0
11 2 0
11 2 354
11 2 92
11 2 216
11 2 292
11 2 208
11 2 0
11 2 0
11 2 0
12 2 0
12 2 164
12 2 689
12 2 380
12 2 468
12 2 0
13 2 0
13 2 161
13 2 612
13 2 919
13 2 475
13 2 0
14 2 0
14 2 401
14 2 229
14 2 510
14 2 356
14 2 0
15 1 0
15 1 124
15 1 799
15 1 148
15 1 0
16 2 0
16 2 813
16 2 473
16 2 738
16 2 863
16 2 609
16 2 293
16 2 0
16 2 0
16 2 8
16 2 535
16 2 0
17 2 0
17 2 763
17 2 899
17 2 831
17 2 250
17 2 237
17 2 0
17 2 0
17 2 714
17 2 807
17 2 0
18 1 0
18 1 841
18 1 7
18 1 101
18 1 543
18 1 437
18 1 992
18 1 923
18 1 0
18 1 0
18 1 0
19 1 0
19 1 478
19 1 846
19 1 335
19 1 0
19 1 0
19 1 570
19 1 810
19 1 276
19 1 0
20 1 0
20 1 565
20 1 871
20 1 850
20 1 58
20 1 36
20 1 264
20 1 63
20 1 99
20 1 0
21 2 0
21 2 489
21 2 732
21 2 600
21 2 0
22 2 0
22 2 975
22 2 759
22 2 43
22 2 0
23 1 0
23 1 682
23 1 826
23 1 922
23 1 531
23 1 217
23 1 0
23 1 0
23 1 591
23 1 0
24 1 0
24 1 291
24 1 542
24 1 707
24 1 246
24 1 40
24 1 0
24 1 0
24 1 561
24 1 0
25 1 0
25 1 820
25 1 128
25 1 741
25 1 0
25 1 0
25 1 107
25 1 0
26 2 0
26 2 816
26 2 113
26 2 910
26 2 868
26 2 349
26 2 0
26 2 0
26 2 641
26 2 477
26 2 897
26 2 0
27 2 0
27 2 866
27 2 9
27 2 324
27 2 648
27 2 752
27 2 664
27 2 0
27 2 0
27 2 0
28 1 0
28 1 158
28 1 541
28 1 338
28 1 939
28 1 204
28 1 563
28 1 964
28 1 940
28 1 0
28 1 0
28 1 0
29 2 0
29 2 389
29 2 580
29 2 538
29 2 446
29 2 495
29 2 397
29 2 512
29 2 212
29 2 692
29 2 0
30 2 0
30 2 54
30 2 925
30 2 418
30 2 902
30 2 84
30 2 323
30 2 709
30 2 885
30 2 178
30 2 0
31 2 0
31 2 14
31 2 666
31 2 855
31 2 232
31 2 808
31 2 676
31 2 852
31 2 0
32 2 0
32 2 721
32 2 967
32 2 815
32 2 360
32 2 0
33 1 0
33 1 907
33 1 796
33 1 0
34 1 0
34 1 17
34 1 715
34 1 650
34 1 398
34 1 776
34 1 668
34 1 0
34 1 0
34 1 0
35 1 0
35 1 700
35 1 783
35 1 470
35 1 93
35 1 880
35 1 345
35 1 0
36 1 0
36 1 529
36 1 603
36 1 0
37 2 0
37 2 279
37 2 524
37 2 255
37 2 980
37 2 74
37 2 724
37 2 0
38 2 0
38 2 441
38 2 934
38 2 207
38 2 168
38 2 71
38 2 661
38 2 44
38 2 383
38 2 0
38 2 0
38 2 0
39 1 0
39 1 606
39 1 955
39 1 562
39 1 266
39 1 399
39 1 680
39 1 990
39 1 873
39 1 844
39 1 223
39 1 0
39 1 0
40 2 0
40 2 106
40 2 64
40 2 678
40 2 436
40 2 970
40 2 27
40 2 0
41 2 0
41 2 153
41 2 394
41 2 453
41 2 88
41 2 578
41 2 0
41 2 0
41 2 472
41 2 785
41 2 0
42 1 0
42 1 133
42 1 806
42 1 136
42 1 41
42 1 259
42 1 191
42 1 0
42 1 0
42 1 0
43 2 0
43 2 791
43 2 945
43 2 314
43 2 784
43 2 0
44 2 0
44 2 949
44 2 513
44 2 906
44 2 0
45 2 0
45 2 677
45 2 181
45 2 125
45 2 135
45 2 0
46 2 0
46 2 837
46 2 909
46 2 0
47 2 0
47 2 550
47 2 86
47 2 0
48 1 0
48 1 508
48 1 200
48 1 0
49 1 0
49 1 456
49 1 996
49 1 699
49 1 392
49 1 417
49 1 918
49 1 0
49 1 0
49 1 0
50 1 0
50 1 921
50 1 351
50 1 0
50 1 0
50 1 352
50 1 0
51 2 0
51 2 45
51 2 809
51 2 930
51 2 771
51 2 492
51 2 977
51 2 396
51 2 685
51 2 0
51 2 0
51 2 0
52 1 0
52 1 336
52 1 369
52 1 854
52 1 0
52 1 0
52 1 679
52 1 576
52 1 0
53 1 0
53 1 817
53 1 751
53 1 0
53 1 0
53 1 0
54 1 0
54 1 0
55 1 0
55 1 0
56 1 0
56 1 0
57 1 0
57 1 0
58 2 0
58 2 608
58 2 447
58 2 929
58 2 0
58 2 0
58 2 0
59 2 0
59 2 435
59 2 686
59 2 160
59 2 0
59 2 0
59 2 0
60 2 0
60 2 518
60 2 497
60 2 574
60 2 419
60 2 976
60 2 621
60 2 0
60 2 0
60 2 95
60 2 0
61 1 0
61 1 611
61 1 647
61 1 455
61 1 0
62 2 0
62 2 199
62 2 410
62 2 485
62 2 157
62 2 861
62 2 971
62 2 965
62 2 734
62 2 480
62 2 0
63 1 0
63 1 248
63 1 47
63 1 545
63 1 0
63 1 0
63 1 0
64 2 0
64 2 102
64 2 610
64 2 894
64 2 25
64 2 582
64 2 726
64 2 758
64 2 761
64 2 0
64 2 0
64 2 0
65 1 0
65 1 340
65 1 781
65 1 188
65 1 425
65 1 0
65 1 0
65 1 969
65 1 604
65 1 0
66 1 0
66 1 646
66 1 697
66 1 870
66 1 0
66 1 0
66 1 876
66 1 753
66 1 838
66 1 0
67 1 0
67 1 814
67 1 430
67 1 438
67 1 936
67 1 581
67 1 509
67 1 0
68 2 0
68 2 989
68 2 233
68 2 134
68 2 175
68 2 0
68 2 0
68 2 290
68 2 0
69 2 0
69 2 644
69 2 329
69 2 991
69 2 78
69 2 0
69 2 0
69 2 166
69 2 434
69 2 0
70 2 0
70 2 275
70 2 310
70 2 973
70 2 118
70 2 0
70 2 0
70 2 0
71 2 0
71 2 151
71 2 457
71 2 119
71 2 28
71 2 0
72 1 0
72 1 568
72 1 289
72 1 675
72 1 0
72 1 0
72 1 0
73 2 0
73 2 673
73 2 887
73 2 891
73 2 571
73 2 883
73 2 942
73 2 994
73 2 824
73 2 0
73 2 0
73 2 0
74 2 0
74 2 511
74 2 777
74 2 79
74 2 663
74 2 0
74 2 0
74 2 163
74 2 0
75 2 0
75 2 943
75 2 941
75 2 341
75 2 656
75 2 672
75 2 0
75 2 0
75 2 0
76 2 0
76 2 321
76 2 701
76 2 177
76 2 218
76 2 80
76 2 494
76 2 0
76 2 0
76 2 0
77 2 0
77 2 835
77 2 490
77 2 471
77 2 847
77 2 0
78 1 0
78 1 694
78 1 481
78 1 630
78 1 0
78 1 0
78 1 0
79 1 0
79 1 748
79 1 479
79 1 0
80 2 0
80 2 186
80 2 628
80 2 937
80 2 211
80 2 0
81 1 0
81 1 756
81 1 794
81 1 420
81 1 376
81 1 601
81 1 140
81 1 515
81 1 0
81 1 0
81 1 0
81 1 0
82 2 0
82 2 150
82 2 944
82 2 669
