total cost: 360852
1 1 0
1 1 553
1 1 288
1 1 767
1 1 0
1 1 0
1 1 616
1 1 180
1 1 257
1 1 932
1 1 0
1 1 0
1 1 0
2 1 0
2 1 220
2 1 802
2 1 0
2 1 0
2 1 463
2 1 539
2 1 693
2 1 0
3 1 0
3 1 254
3 1 577
3 1 408
3 1 801
3 1 459
3 1 0
3 1 0
3 1 790
3 1 0
3 1 0
3 1 141
3 1 0
4 2 0
4 2 645
4 2 865
4 2 189
4 2 428
4 2 0
4 2 0
4 2 307
4 2 793
4 2 654
4 2 0
5 2 0
5 2 605
5 2 593
5 2 754
5 2 947
5 2 974
5 2 716
5 2 525
5 2 8
5 2 476
5 2 205
5 2 0
6 2 0
6 2 57
6 2 843
6 2 281
6 2 717
6 2 532
6 2 423
6 2 544
6 2 304
6 2 114
6 2 0
7 2 0
7 2 856
7 2 763
7 2 831
7 2 939
7 2 0
7 2 0
7 2 954
7 2 161
7 2 652
7 2 520
7 2 535
7 2 0
8 1 0
8 1 354
8 1 442
8 1 749
8 1 319
8 1 401
8 1 0
8 1 0
8 1 0
9 2 0
9 2 170
9 2 400
9 2 798
9 2 468
9 2 641
9 2 742
9 2 0
10 1 0
10 1 0
11 2 0
11 2 154
11 2 0
11 2 0
11 2 37
11 2 855
11 2 269
11 2 397
11 2 212
11 2 0
12 1 0
12 1 462
12 1 813
12 1 478
12 1 975
12 1 0
12 1 0
12 1 454
12 1 283
12 1 919
12 1 475
12 1 0
13 1 0
13 1 4
13 1 911
13 1 899
13 1 250
13 1 826
13 1 759
13 1 0
13 1 0
13 1 124
13 1 229
13 1 799
13 1 0
14 1 0
14 1 689
14 1 380
14 1 783
14 1 217
14 1 897
14 1 815
14 1 0
15 1 0
15 1 710
15 1 440
15 1 391
15 1 107
15 1 0
15 1 0
15 1 504
15 1 0
16 1 0
16 1 501
16 1 682
16 1 922
16 1 101
16 1 700
16 1 470
16 1 477
16 1 360
16 1 223
16 1 1052
16 1 0
17 1 0
17 1 602
17 1 237
17 1 0
17 1 0
17 1 164
17 1 0
18 1 0
18 1 92
18 1 216
18 1 418
18 1 323
18 1 178
18 1 208
18 1 0
18 1 0
18 1 0
19 1 0
19 1 714
19 1 293
19 1 0
20 2 0
20 2 612
20 2 591
20 2 732
20 2 0
21 1 0
21 1 841
21 1 7
21 1 543
21 1 992
21 1 437
21 1 40
21 1 246
21 1 990
21 1 0
21 1 0
21 1 0
22 1 0
22 1 284
22 1 58
22 1 264
22 1 99
22 1 807
22 1 0
23 1 0
23 1 570
23 1 510
23 1 810
23 1 356
23 1 0
24 1 0
24 1 565
24 1 850
24 1 871
24 1 541
24 1 338
24 1 204
24 1 0
24 1 0
24 1 590
24 1 148
24 1 0
25 2 0
25 2 291
25 2 542
25 2 266
25 2 399
25 2 680
25 2 873
25 2 844
25 2 0
25 2 0
25 2 0
26 2 0
26 2 473
26 2 863
26 2 816
26 2 910
26 2 36
26 2 524
26 2 0
26 2 0
26 2 230
26 2 0
27 1 0
27 1 866
27 1 9
27 1 741
27 1 721
27 1 923
27 1 0
27 1 0
27 1 0
28 2 0
28 2 128
28 2 925
28 2 715
28 2 902
28 2 84
28 2 709
28 2 885
28 2 776
28 2 668
28 2 0
28 2 0
28 2 0
29 1 0
29 1 820
29 1 54
29 1 489
29 1 292
29 1 0
29 1 0
29 1 561
29 1 967
29 1 436
29 1 0
30 1 0
30 1 158
30 1 563
30 1 964
30 1 940
30 1 314
30 1 784
30 1 86
30 1 0
30 1 0
30 1 0
31 1 0
31 1 868
31 1 738
31 1 609
31 1 349
31 1 0
31 1 0
31 1 63
31 1 785
31 1 0
31 1 0
31 1 0
32 1 0
32 1 113
32 1 456
32 1 102
32 1 351
32 1 0
32 1 0
32 1 64
32 1 171
32 1 276
32 1 191
32 1 0
33 2 0
33 2 389
33 2 538
33 2 446
33 2 580
33 2 232
33 2 808
33 2 495
33 2 852
33 2 692
33 2 0
34 1 0
34 1 907
34 1 796
34 1 0
35 2 0
35 2 17
35 2 188
35 2 781
35 2 177
35 2 686
35 2 160
35 2 0
35 2 0
35 2 600
35 2 0
36 1 0
36 1 529
36 1 603
36 1 644
36 1 0
37 2 0
37 2 441
37 2 666
37 2 207
37 2 168
37 2 71
37 2 44
37 2 383
37 2 545
37 2 0
37 2 0
37 2 0
38 2 0
38 2 606
38 2 955
38 2 562
38 2 752
38 2 410
38 2 664
38 2 0
38 2 0
38 2 678
38 2 508
38 2 0
39 1 0
39 1 14
39 1 329
39 1 676
39 1 0
40 1 0
40 1 153
40 1 394
40 1 453
40 1 88
40 1 0
40 1 0
40 1 279
40 1 0
41 1 0
41 1 531
41 1 45
41 1 814
41 1 430
41 1 977
41 1 438
41 1 581
41 1 936
41 1 0
41 1 0
41 1 0
41 1 0
42 1 0
42 1 846
42 1 0
43 2 0
43 2 335
43 2 608
43 2 447
43 2 0
43 2 0
43 2 472
43 2 906
43 2 0
44 1 0
44 1 133
44 1 806
44 1 106
44 1 93
44 1 945
44 1 880
44 1 0
45 1 0
45 1 791
45 1 677
45 1 345
45 1 259
45 1 0
46 2 0
46 2 837
46 2 909
