total cost: 348651
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 1 0
2 1 220
2 1 802
2 1 577
2 1 254
2 1 0
2 1 0
2 1 180
2 1 257
2 1 932
2 1 0
3 2 0
3 2 616
3 2 161
3 2 652
3 2 0
3 2 0
3 2 0
4 2 0
4 2 954
4 2 654
4 2 520
4 2 0
5 2 0
5 2 463
5 2 539
5 2 459
5 2 693
5 2 454
5 2 0
5 2 0
5 2 790
5 2 0
5 2 0
5 2 0
6 2 0
6 2 408
6 2 801
6 2 754
6 2 593
6 2 475
6 2 510
6 2 356
6 2 0
7 2 0
7 2 645
7 2 865
7 2 189
7 2 442
7 2 92
7 2 710
7 2 717
7 2 0
7 2 0
7 2 0
8 2 0
8 2 605
8 2 974
8 2 401
8 2 229
8 2 0
9 1 0
9 1 57
9 1 843
9 1 170
9 1 749
9 1 689
9 1 525
9 1 476
9 1 0
9 1 0
9 1 0
10 2 0
10 2 281
10 2 423
10 2 532
10 2 544
10 2 798
10 2 380
10 2 0
11 1 0
11 1 856
11 1 4
11 1 501
11 1 250
11 1 911
11 1 468
11 1 700
11 1 0
11 1 0
11 1 230
11 1 0
12 1 0
12 1 354
12 1 0
13 1 0
13 1 319
13 1 716
13 1 0
14 2 0
14 2 124
14 2 919
14 2 799
14 2 148
14 2 0
15 1 0
15 1 164
15 1 391
15 1 440
15 1 216
15 1 650
15 1 0
16 2 0
16 2 37
16 2 154
16 2 0
16 2 0
16 2 612
16 2 535
16 2 8
16 2 0
17 1 0
17 1 462
17 1 813
17 1 478
17 1 0
17 1 0
17 1 283
17 1 590
17 1 269
17 1 0
18 1 0
18 1 763
18 1 831
18 1 602
18 1 284
18 1 759
18 1 0
18 1 0
18 1 591
18 1 504
18 1 0
19 1 0
19 1 947
19 1 400
19 1 682
19 1 826
19 1 641
19 1 171
19 1 742
19 1 0
19 1 0
19 1 0
20 2 0
20 2 714
20 2 248
20 2 0
21 1 0
21 1 841
21 1 543
21 1 101
21 1 783
21 1 470
21 1 217
21 1 897
21 1 345
21 1 0
21 1 0
21 1 0
22 1 0
22 1 975
22 1 570
22 1 810
22 1 276
22 1 0
22 1 0
22 1 0
23 1 0
23 1 565
23 1 871
23 1 850
23 1 58
23 1 0
23 1 0
23 1 304
23 1 205
23 1 114
23 1 477
23 1 0
24 1 0
24 1 428
24 1 820
24 1 54
24 1 732
24 1 600
24 1 0
24 1 0
24 1 0
25 2 0
25 2 489
25 2 741
25 2 107
25 2 0
26 1 0
26 1 899
26 1 237
26 1 541
26 1 158
26 1 338
26 1 0
26 1 0
26 1 561
26 1 0
27 1 0
27 1 291
27 1 7
27 1 437
27 1 992
27 1 923
27 1 0
27 1 0
27 1 0
28 1 0
28 1 846
28 1 473
28 1 293
28 1 0
29 1 0
29 1 866
29 1 128
29 1 9
29 1 721
29 1 967
29 1 678
29 1 508
29 1 0
30 2 0
30 2 264
30 2 910
30 2 524
30 2 63
30 2 807
30 2 0
31 2 0
31 2 816
31 2 863
31 2 868
31 2 609
31 2 349
31 2 0
31 2 0
31 2 352
31 2 0
32 2 0
32 2 939
32 2 36
32 2 204
32 2 563
32 2 964
32 2 940
32 2 314
32 2 125
32 2 0
33 1 0
33 1 14
33 1 580
33 1 232
33 1 538
33 1 495
33 1 397
33 1 212
33 1 512
33 1 0
34 1 0
34 1 389
34 1 666
34 1 446
34 1 949
34 1 692
34 1 852
34 1 0
35 1 0
35 1 113
35 1 529
35 1 738
35 1 907
35 1 0
36 2 0
36 2 855
36 2 808
36 2 676
36 2 969
36 2 803
36 2 66
36 2 516
36 2 0
37 2 0
37 2 279
37 2 99
37 2 785
37 2 472
37 2 513
37 2 0
37 2 0
37 2 0
38 2 0
38 2 17
38 2 925
38 2 418
38 2 902
38 2 84
38 2 885
38 2 323
38 2 178
38 2 0
39 1 0
39 1 441
39 1 207
39 1 168
39 1 71
39 1 661
39 1 44
39 1 383
39 1 1018
39 1 0
39 1 1018
39 1 0
40 2 0
40 2 606
40 2 955
40 2 542
40 2 707
40 2 246
40 2 40
40 2 360
40 2 990
40 2 223
40 2 844
40 2 0
41 1 0
41 1 106
41 1 815
41 1 200
41 1 0
42 2 0
42 2 335
42 2 608
42 2 906
42 2 47
42 2 679
42 2 0
42 2 0
42 2 0
43 1 0
43 1 153
43 1 394
43 1 453
43 1 88
43 1 0
43 1 0
43 1 64
43 1 94
43 1 398
43 1 0
44 2 0
44 2 922
44 2 45
44 2 809
44 2 814
44 2 430
44 2 977
44 2 396
44 2 438
44 2 481
44 2 0
44 2 0
44 2 0
45 1 0
45 1 603
45 1 796
45 1 644
45 1 447
45 1 929
45 1 0
45 1 0
45 1 0
46 2 0
46 2 715
46 2 188
46 2 781
46 2 425
46 2 776
46 2 668
46 2 0
47 1 0
47 1 531
47 1 806
47 1 880
47 1 259
47 1 0
47 1 0
47 1 0
48 2 0
48 2 133
48 2 664
48 2 752
48 2 0
48 2 0
48 2 0
49 2 0
49 2 791
49 2 945
49 2 191
49 2 0
50 1 0
50 1 837
50 1 909
50 1 0
51 2 0
51 2 677
51 2 41
51 2 136
51 2 918
51 2 0
52 2 0
52 2 784
52 2 86
52 2 0
53 1 0
53 1 550
53 1 0
54 2 0
54 2 456
54 2 102
54 2 351
54 2 921
54 2 0
54 2 0
54 2 163
54 2 0
55 2 0
55 2 336
55 2 369
55 2 854
55 2 426
55 2 0
55 2 0
55 2 255
55 2 74
55 2 724
55 2 0
56 1 0
56 1 817
56 1 157
56 1 199
56 1 324
56 1 0
56 1 0
56 1 130
56 1 0
57 2 0
57 2 518
57 2 497
57 2 411
57 2 574
57 2 419
57 2 621
57 2 0
57 2 0
57 2 95
57 2 0
58 1 0
58 1 266
58 1 562
58 1 275
58 1 310
58 1 748
58 1 166
58 1 27
58 1 0
58 1 0
58 1 0
59 2 0
59 2 611
59 2 647
59 2 455
59 2 980
59 2 0
60 2 0
60 2 435
60 2 686
60 2 160
60 2 183
60 2 835
60 2 490
60 2 471
60 2 0
61 1 0
61 1 93
61 1 417
61 1 181
61 1 0
62 2 0
62 2 436
62 2 970
62 2 0
63 2 0
63 2 399
63 2 680
63 2 873
63 2 581
63 2 936
63 2 630
63 2 0
64 1 0
64 1 648
64 1 290
64 1 485
64 1 0
64 1 0
64 1 0
65 2 0
65 2 292
65 2 208
65 2 38
65 2 0
66 1 0
66 1 699
66 1 646
66 1 392
66 1 30
66 1 628
66 1 937
66 1 0
66 1 0
66 1 0
67 1 0
67 1 340
67 1 756
67 1 134
67 1 175
67 1 376
67 1 601
67 1 140
67 1 515
67 1 0
67 1 0
67 1 0
67 1 0
68 2 0
68 2 876
68 2 753
68 2 0
69 1 0
69 1 989
69 1 751
69 1 673
69 1 0
69 1 0
69 1 576
69 1 0
70 1 0
70 1 996
70 1 697
70 1 870
70 1 81
70 1 289
70 1 211
70 1 0
71 2 0
71 2 151
71 2 734
71 2 965
71 2 971
71 2 480
71 2 0
72 1 0
72 1 568
72 1 675
72 1 309
72 1 0
72 1 0
72 1 0
73 1 0
73 1 511
73 1 777
73 1 79
73 1 663
73 1 0
73 1 0
73 1 43
73 1 0
74 1 0
74 1 410
74 1 943
74 1 18
74 1 887
74 1 0
74 1 0
74 1 694
74 1 0
75 2 0
75 2 233
75 2 794
75 2 874
75 2 828
75 2 0
75 2 0
75 2 33
75 2 135
75 2 0
76 1 0
76 1 321
76 1 655
76 1 34
76 1 0
76 1 0
76 1 11
76 1 434
76 1 0
77 2 0
77 2 193
77 2 840
77 2 705
77 2 0
77 2 0
77 2 0
78 2 0
78 2 328
78 2 771
78 2 492
78 2 413
78 2 0
78 2 0
78 2 718
78 2 0
78 2 0
78 2 0
79 2 0
79 2 226
79 2 973
79 2 118
79 2 0
79 2 0
79 2 0
80 2 0
80 2 186
80 2 484
80 2 172
80 2 761
80 2 595
80 2 758
80 2 587
80 2 0
81 1 0
81 1 150
81 1 944
81 1 669
81 1 857
81 1 0
82 1 0
82 1 610
82 1 894
82 1 25
