total cost: 352054
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 1 0
2 1 220
2 1 802
2 1 577
2 1 254
2 1 0
2 1 0
2 1 180
2 1 257
2 1 932
2 1 0
3 1 0
3 1 616
3 1 161
3 1 652
3 1 0
3 1 0
3 1 0
4 1 0
4 1 954
4 1 654
4 1 520
4 1 0
5 2 0
5 2 463
5 2 539
5 2 459
5 2 693
5 2 454
5 2 0
5 2 0
5 2 790
5 2 0
5 2 0
5 2 0
6 1 0
6 1 408
6 1 801
6 1 754
6 1 593
6 1 475
6 1 510
6 1 356
6 1 0
7 1 0
7 1 645
7 1 865
7 1 189
7 1 442
7 1 92
7 1 0
7 1 0
7 1 612
7 1 0
8 1 0
8 1 605
8 1 974
8 1 401
8 1 229
8 1 0
9 2 0
9 2 57
9 2 281
9 2 843
9 2 170
9 2 749
9 2 689
9 2 525
9 2 476
9 2 0
10 2 0
10 2 856
10 2 4
10 2 501
10 2 250
10 2 911
10 2 468
10 2 700
10 2 783
10 2 477
10 2 0
11 1 0
11 1 354
11 1 0
12 1 0
12 1 319
12 1 716
12 1 0
13 2 0
13 2 124
13 2 919
13 2 799
13 2 148
13 2 0
14 1 0
14 1 164
14 1 717
14 1 532
14 1 423
14 1 0
15 2 0
15 2 37
15 2 154
15 2 0
15 2 0
15 2 591
15 2 504
15 2 0
16 2 0
16 2 462
16 2 813
16 2 478
16 2 570
16 2 0
16 2 0
16 2 8
16 2 561
16 2 535
16 2 0
17 1 0
17 1 763
17 1 831
17 1 759
17 1 0
17 1 0
17 1 391
17 1 544
17 1 304
17 1 205
17 1 114
17 1 0
18 2 0
18 2 947
18 2 400
18 2 682
18 2 826
18 2 380
18 2 798
18 2 641
18 2 171
18 2 742
18 2 0
19 1 0
19 1 602
19 1 939
19 1 975
19 1 810
19 1 276
19 1 0
19 1 0
19 1 0
20 1 0
20 1 710
20 1 440
20 1 216
20 1 650
20 1 95
20 1 323
20 1 178
20 1 0
21 1 0
21 1 714
21 1 248
21 1 0
22 2 0
22 2 283
22 2 590
22 2 269
22 2 0
23 2 0
23 2 841
23 2 7
23 2 101
23 2 922
23 2 217
23 2 470
23 2 897
23 2 345
23 2 880
23 2 0
24 2 0
24 2 565
24 2 850
24 2 58
24 2 237
24 2 338
24 2 791
24 2 945
24 2 191
24 2 0
24 2 0
24 2 0
25 2 0
25 2 428
25 2 820
25 2 54
25 2 732
25 2 600
25 2 0
26 2 0
26 2 489
26 2 741
26 2 107
26 2 0
27 2 0
27 2 284
27 2 106
27 2 815
27 2 360
27 2 990
27 2 223
27 2 0
28 2 0
28 2 899
28 2 541
28 2 871
28 2 36
28 2 910
28 2 524
28 2 63
28 2 807
28 2 0
29 2 0
29 2 64
29 2 967
29 2 678
29 2 0
30 2 0
30 2 291
30 2 543
30 2 992
30 2 437
30 2 508
30 2 0
31 2 0
31 2 846
31 2 473
31 2 293
31 2 0
32 1 0
32 1 866
32 1 9
32 1 721
32 1 923
32 1 436
32 1 0
32 1 0
32 1 0
33 2 0
33 2 128
33 2 925
33 2 715
33 2 902
33 2 418
33 2 84
33 2 885
33 2 398
33 2 208
33 2 0
34 2 0
34 2 264
34 2 99
34 2 279
34 2 785
34 2 0
34 2 0
34 2 230
34 2 0
35 1 0
35 1 816
35 1 863
35 1 868
35 1 609
35 1 0
35 1 0
35 1 352
35 1 0
36 1 0
36 1 389
36 1 580
36 1 441
36 1 855
36 1 232
36 1 808
36 1 512
36 1 397
36 1 0
36 1 0
36 1 0
37 2 0
37 2 113
37 2 529
37 2 738
37 2 907
37 2 349
37 2 0
37 2 0
37 2 94
37 2 0
38 2 0
38 2 158
38 2 204
38 2 563
38 2 964
38 2 940
38 2 314
38 2 125
38 2 0
39 1 0
39 1 606
39 1 955
39 1 542
39 1 707
39 1 246
39 1 40
39 1 2
39 1 166
39 1 11
39 1 27
39 1 1080
39 1 0
40 1 0
40 1 17
40 1 188
40 1 781
40 1 709
40 1 776
40 1 668
40 1 0
41 2 0
41 2 153
41 2 538
41 2 446
41 2 666
41 2 495
41 2 969
41 2 852
41 2 692
41 2 212
41 2 0
42 2 0
42 2 14
42 2 934
42 2 207
42 2 168
42 2 803
42 2 516
42 2 66
42 2 0
43 1 0
43 1 531
43 1 45
43 1 399
43 1 275
43 1 680
43 1 873
43 1 844
43 1 438
43 1 0
43 1 0
43 1 0
44 2 0
44 2 335
44 2 608
44 2 513
44 2 906
44 2 47
44 2 472
44 2 0
44 2 0
44 2 0
45 1 0
45 1 603
45 1 796
45 1 644
45 1 447
45 1 705
45 1 0
45 1 0
45 1 0
46 1 0
46 1 133
46 1 752
46 1 664
46 1 0
46 1 0
46 1 949
46 1 0
47 2 0
47 2 837
47 2 909
47 2 0
48 1 0
48 1 677
48 1 259
48 1 0
49 1 0
49 1 784
49 1 86
49 1 0
50 2 0
50 2 550
50 2 0
51 2 0
51 2 456
51 2 102
51 2 351
51 2 921
51 2 0
51 2 0
51 2 163
51 2 679
51 2 0
52 1 0
52 1 336
52 1 369
52 1 854
52 1 0
52 1 0
52 1 255
52 1 980
52 1 74
52 1 724
52 1 0
53 1 0
53 1 817
53 1 157
53 1 199
53 1 324
53 1 0
53 1 0
53 1 130
53 1 0
54 1 0
54 1 394
54 1 453
54 1 88
54 1 78
54 1 71
54 1 44
54 1 383
54 1 0
54 1 0
54 1 0
54 1 0
55 1 0
55 1 518
55 1 497
55 1 411
55 1 574
55 1 419
55 1 0
55 1 0
55 1 43
55 1 200
55 1 0
56 1 0
56 1 266
56 1 562
56 1 410
56 1 290
56 1 0
56 1 0
56 1 435
56 1 835
56 1 0
57 1 0
57 1 806
57 1 814
57 1 93
57 1 136
57 1 41
57 1 0
58 1 0
58 1 647
58 1 611
58 1 455
58 1 0
59 2 0
59 2 809
59 2 930
59 2 771
59 2 492
59 2 413
59 2 0
59 2 0
59 2 576
59 2 0
59 2 0
59 2 0
60 2 0
60 2 699
60 2 646
60 2 392
60 2 30
60 2 628
60 2 937
60 2 289
60 2 135
60 2 0
60 2 0
60 2 0
61 2 0
61 2 340
61 2 756
61 2 686
61 2 321
61 2 0
61 2 0
61 2 876
61 2 753
61 2 0
62 1 0
62 1 996
62 1 870
62 1 797
62 1 81
62 1 0
62 1 0
62 1 292
62 1 38
62 1 0
62 1 0
62 1 0
63 1 0
63 1 989
63 1 751
63 1 673
63 1 485
63 1 0
63 1 0
63 1 160
63 1 490
63 1 471
63 1 0
64 1 0
64 1 648
64 1 151
64 1 970
64 1 734
64 1 965
64 1 480
64 1 0
65 1 0
65 1 943
65 1 310
65 1 941
65 1 936
65 1 509
65 1 630
65 1 0
66 1 0
66 1 511
66 1 425
66 1 757
66 1 0
67 2 0
67 2 233
67 2 134
67 2 175
67 2 420
67 2 376
67 2 601
67 2 140
67 2 515
67 2 0
67 2 0
67 2 0
68 1 0
68 1 181
68 1 417
68 1 918
68 1 309
68 1 0
68 1 0
68 1 0
69 2 0
69 2 748
69 2 581
69 2 434
69 2 0
70 1 0
70 1 186
70 1 735
70 1 172
70 1 761
70 1 595
70 1 758
70 1 0
70 1 0
70 1 0
70 1 0
71 2 0
71 2 971
71 2 457
71 2 24
71 2 0
72 2 0
72 2 150
72 2 944
72 2 669
72 2 857
72 2 0
73 2 0
73 2 676
73 2 661
73 2 604
73 2 545
73 2 0
73 2 0
73 2 0
74 1 0
74 1 794
74 1 874
74 1 828
74 1 0
74 1 0
74 1 694
74 1 0
75 2 0
75 2 430
75 2 334
75 2 938
75 2 755
75 2 997
75 2 493
75 2 778
75 2 0
75 2 0
75 2 0
76 1 0
76 1 328
76 1 282
76 1 685
76 1 396
76 1 0
76 1 0
76 1 0
77 1 0
77 1 193
77 1 426
77 1 0
77 1 0
77 1 0
78 1 0
78 1 183
78 1 177
78 1 701
78 1 494
78 1 80
78 1 311
78 1 0
78 1 0
78 1 0
78 1 0
79 2 0
79 2 226
79 2 887
79 2 973
79 2 0
79 2 0
79 2 960
79 2 0
80 2 0
