total cost: 343726
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 1 0
2 1 220
2 1 802
2 1 577
2 1 254
2 1 0
2 1 0
2 1 616
2 1 180
2 1 257
2 1 932
2 1 0
2 1 0
2 1 0
3 2 0
3 2 801
3 2 754
3 2 593
3 2 475
3 2 510
3 2 356
3 2 0
4 2 0
4 2 463
4 2 539
4 2 154
4 2 693
4 2 0
4 2 0
4 2 790
4 2 612
4 2 654
4 2 0
5 1 0
5 1 645
5 1 954
5 1 161
5 1 0
5 1 0
5 1 652
5 1 504
5 1 0
6 2 0
6 2 605
6 2 974
6 2 716
6 2 525
6 2 476
6 2 0
7 2 0
7 2 408
7 2 947
7 2 401
7 2 229
7 2 535
7 2 919
7 2 0
8 2 0
8 2 57
8 2 865
8 2 189
8 2 428
8 2 710
8 2 717
8 2 532
8 2 304
8 2 205
8 2 114
8 2 0
8 2 0
8 2 0
9 2 0
9 2 281
9 2 843
9 2 170
9 2 749
9 2 423
9 2 544
9 2 352
9 2 0
10 1 0
10 1 856
10 1 763
10 1 831
10 1 602
10 1 911
10 1 468
10 1 0
10 1 0
10 1 124
10 1 799
10 1 0
11 1 0
11 1 354
11 1 442
11 1 440
11 1 391
11 1 94
11 1 732
11 1 0
11 1 0
11 1 0
12 2 0
12 2 459
12 2 454
12 2 37
12 2 283
12 2 590
12 2 269
12 2 0
13 2 0
13 2 319
13 2 689
13 2 798
13 2 380
13 2 0
14 2 0
14 2 462
14 2 813
14 2 473
14 2 609
14 2 293
14 2 0
15 2 0
15 2 164
15 2 92
15 2 216
15 2 650
15 2 600
15 2 0
16 2 0
16 2 4
16 2 250
16 2 899
16 2 826
16 2 922
16 2 217
16 2 470
16 2 783
16 2 477
16 2 0
17 1 0
17 1 8
17 1 561
17 1 520
17 1 0
18 1 0
18 1 501
18 1 400
18 1 682
18 1 101
18 1 700
18 1 106
18 1 815
18 1 360
18 1 0
19 2 0
19 2 478
19 2 975
19 2 759
19 2 0
19 2 0
19 2 714
19 2 148
19 2 0
20 1 0
20 1 841
20 1 7
20 1 543
20 1 437
20 1 992
20 1 923
20 1 436
20 1 0
20 1 0
20 1 0
21 1 0
21 1 284
21 1 237
21 1 0
21 1 0
21 1 570
21 1 810
21 1 276
21 1 0
22 1 0
22 1 565
22 1 871
22 1 850
22 1 58
22 1 36
22 1 264
22 1 99
22 1 63
22 1 807
22 1 0
22 1 0
22 1 0
23 1 0
23 1 489
23 1 591
23 1 230
23 1 0
24 1 0
24 1 291
24 1 866
24 1 128
24 1 0
24 1 0
24 1 64
24 1 641
24 1 171
24 1 742
24 1 0
25 2 0
25 2 816
25 2 863
25 2 868
25 2 910
25 2 524
25 2 279
25 2 0
25 2 0
25 2 248
25 2 0
26 2 0
26 2 820
26 2 741
26 2 107
26 2 721
26 2 967
26 2 678
26 2 508
26 2 0
26 2 0
26 2 0
27 2 0
27 2 158
27 2 541
27 2 939
27 2 338
27 2 204
27 2 563
27 2 964
27 2 940
27 2 125
27 2 0
28 1 0
28 1 113
28 1 529
28 1 738
28 1 907
28 1 349
28 1 0
28 1 0
28 1 855
28 1 0
29 2 0
29 2 9
29 2 925
29 2 715
29 2 54
29 2 418
29 2 292
29 2 208
29 2 38
29 2 0
29 2 0
29 2 0
30 2 0
30 2 389
30 2 580
30 2 538
30 2 446
30 2 495
30 2 397
30 2 512
30 2 212
30 2 692
30 2 0
31 2 0
31 2 441
31 2 666
31 2 846
31 2 608
31 2 0
31 2 0
31 2 550
31 2 784
31 2 86
31 2 0
32 1 0
32 1 606
32 1 955
32 1 542
32 1 266
32 1 707
32 1 246
32 1 40
32 1 990
32 1 873
32 1 0
32 1 0
32 1 0
33 1 0
33 1 153
33 1 394
33 1 232
33 1 14
33 1 808
33 1 676
33 1 969
33 1 852
33 1 0
33 1 0
33 1 0
33 1 0
34 2 0
34 2 531
34 2 45
34 2 806
34 2 814
34 2 93
34 2 880
34 2 345
34 2 897
34 2 0
35 2 0
35 2 603
35 2 796
35 2 644
35 2 447
35 2 545
35 2 929
35 2 0
35 2 0
35 2 0
36 1 0
36 1 17
36 1 902
36 1 425
36 1 776
36 1 668
36 1 0
36 1 0
36 1 0
37 1 0
37 1 335
37 1 513
37 1 472
37 1 785
37 1 0
37 1 0
37 1 0
38 2 0
38 2 133
38 2 399
38 2 680
38 2 844
38 2 438
38 2 481
38 2 0
38 2 0
38 2 0
39 1 0
39 1 837
39 1 909
39 1 0
40 2 0
40 2 791
40 2 945
40 2 314
40 2 191
40 2 0
41 1 0
41 1 677
41 1 259
41 1 0
42 1 0
42 1 456
42 1 102
42 1 610
42 1 574
42 1 419
42 1 621
42 1 0
42 1 0
42 1 949
42 1 906
42 1 0
43 1 0
43 1 921
43 1 351
43 1 0
43 1 0
43 1 163
43 1 679
43 1 0
44 1 0
44 1 336
44 1 369
44 1 854
44 1 0
44 1 0
44 1 435
44 1 835
44 1 0
45 1 0
45 1 817
45 1 157
45 1 199
45 1 324
45 1 0
45 1 0
45 1 130
45 1 0
46 1 0
46 1 518
46 1 497
46 1 404
46 1 0
46 1 0
46 1 611
46 1 647
46 1 724
46 1 74
46 1 0
47 1 0
47 1 562
47 1 943
47 1 410
47 1 290
47 1 0
47 1 0
47 1 664
47 1 970
47 1 27
47 1 434
47 1 0
48 2 0
48 2 255
48 2 455
48 2 980
48 2 289
48 2 135
48 2 0
49 2 0
49 2 576
49 2 753
49 2 0
50 1 0
50 1 752
50 1 310
50 1 581
50 1 0
50 1 0
50 1 178
50 1 0
51 1 0
51 1 200
51 1 136
51 1 0
52 1 0
52 1 41
52 1 417
52 1 918
52 1 309
52 1 0
52 1 0
52 1 0
53 1 0
53 1 809
53 1 430
53 1 334
53 1 938
53 1 755
53 1 800
53 1 0
53 1 0
53 1 95
53 1 323
53 1 0
54 1 0
54 1 699
54 1 646
54 1 697
54 1 366
54 1 0
54 1 0
54 1 47
54 1 604
54 1 383
54 1 44
54 1 0
55 1 0
55 1 340
55 1 781
55 1 188
55 1 84
55 1 709
55 1 885
55 1 398
55 1 0
56 2 0
56 2 392
56 2 30
56 2 628
56 2 735
56 2 172
56 2 761
56 2 595
56 2 758
56 2 0
56 2 0
56 2 0
57 2 0
57 2 989
57 2 751
57 2 673
57 2 485
57 2 226
57 2 0
57 2 0
57 2 876
57 2 0
58 1 0
58 1 996
58 1 870
58 1 0
58 1 0
58 1 160
58 1 686
58 1 183
58 1 490
58 1 471
58 1 0
58 1 0
58 1 0
59 2 0
59 2 648
59 2 151
59 2 973
59 2 118
59 2 656
59 2 630
59 2 0
59 2 0
59 2 0
60 2 0
60 2 275
60 2 748
60 2 223
60 2 166
60 2 11
60 2 0
61 1 0
61 1 511
61 1 777
61 1 79
61 1 663
61 1 0
61 1 0
61 1 43
61 1 0
62 2 0
62 2 321
62 2 233
62 2 701
62 2 177
62 2 494
62 2 0
63 1 0
63 1 207
63 1 329
63 1 168
63 1 803
63 1 0
63 1 0
63 1 0
64 1 0
64 1 181
64 1 675
64 1 779
64 1 0
64 1 0
64 1 0
65 2 0
65 2 186
65 2 484
65 2 937
65 2 211
65 2 0
66 1 0
66 1 756
66 1 134
66 1 175
66 1 376
66 1 601
66 1 140
66 1 515
66 1 0
66 1 0
66 1 0
66 1 0
67 2 0
67 2 971
67 2 965
67 2 734
67 2 480
67 2 28
67 2 0
68 2 0
68 2 150
68 2 944
68 2 669
68 2 857
68 2 0
69 2 0
69 2 794
69 2 874
69 2 828
69 2 0
69 2 0
69 2 694
69 2 0
70 1 0
70 1 328
70 1 771
70 1 492
70 1 413
70 1 0
70 1 0
70 1 0
71 1 0
71 1 193
71 1 426
71 1 0
71 1 0
71 1 0
72 2 0
72 2 411
72 2 247
72 2 190
72 2 0
72 2 0
72 2 757
72 2 0
73 2 0
73 2 960
73 2 24
73 2 0
74 2 0
74 2 930
74 2 282
74 2 126
74 2 683
74 2 0
74 2 0
74 2 718
74 2 0
74 2 0
74 2 0
75 2 0
75 2 18
