total cost: 339273
1 1 0
1 1 553
1 1 288
1 1 767
1 1 0
1 1 0
1 1 616
1 1 180
1 1 257
1 1 932
1 1 0
1 1 0
1 1 0
2 1 0
2 1 220
2 1 802
2 1 0
2 1 0
2 1 463
2 1 539
2 1 693
2 1 0
3 1 0
3 1 254
3 1 577
3 1 408
3 1 801
3 1 459
3 1 0
3 1 0
3 1 790
3 1 0
3 1 0
3 1 141
3 1 0
4 1 0
4 1 645
4 1 865
4 1 189
4 1 428
4 1 0
4 1 0
4 1 307
4 1 793
4 1 0
5 2 0
5 2 605
5 2 593
5 2 754
5 2 947
5 2 974
5 2 716
5 2 525
5 2 8
5 2 476
5 2 205
5 2 0
6 1 0
6 1 57
6 1 843
6 1 281
6 1 717
6 1 532
6 1 423
6 1 544
6 1 304
6 1 0
6 1 0
6 1 0
7 2 0
7 2 856
7 2 763
7 2 831
7 2 939
7 2 0
7 2 0
7 2 954
7 2 161
7 2 654
7 2 652
7 2 504
7 2 0
8 2 0
8 2 354
8 2 442
8 2 749
8 2 319
8 2 229
8 2 510
8 2 0
8 2 0
8 2 0
9 2 0
9 2 170
9 2 400
9 2 798
9 2 468
9 2 641
9 2 742
9 2 0
10 1 0
10 1 37
10 1 389
10 1 855
10 1 232
10 1 512
10 1 397
10 1 269
10 1 0
11 2 0
11 2 154
11 2 0
11 2 0
11 2 454
11 2 283
11 2 919
11 2 475
11 2 799
11 2 0
12 1 0
12 1 462
12 1 813
12 1 473
12 1 863
12 1 0
12 1 0
12 1 164
12 1 391
12 1 0
13 2 0
13 2 4
13 2 911
13 2 899
13 2 250
13 2 826
13 2 759
13 2 0
13 2 0
13 2 401
13 2 535
13 2 0
14 2 0
14 2 478
14 2 846
14 2 609
14 2 0
14 2 0
14 2 124
14 2 356
14 2 0
15 1 0
15 1 501
15 1 682
15 1 101
15 1 922
15 1 217
15 1 470
15 1 783
15 1 815
15 1 897
15 1 0
15 1 0
15 1 0
16 1 0
16 1 602
16 1 237
16 1 975
16 1 0
16 1 0
16 1 612
16 1 590
16 1 0
17 1 0
17 1 710
17 1 440
17 1 216
17 1 732
17 1 600
17 1 0
17 1 0
17 1 0
18 1 0
18 1 689
18 1 700
18 1 380
18 1 171
18 1 477
18 1 360
18 1 0
19 2 0
19 2 92
19 2 650
19 2 885
19 2 323
19 2 178
19 2 0
20 2 0
20 2 841
20 2 7
20 2 543
20 2 992
20 2 437
20 2 40
20 2 246
20 2 990
20 2 844
20 2 0
20 2 0
20 2 0
21 1 0
21 1 570
21 1 264
21 1 810
21 1 276
21 1 0
21 1 0
21 1 0
22 2 0
22 2 284
22 2 58
22 2 204
22 2 563
22 2 964
22 2 940
22 2 314
22 2 784
22 2 0
23 1 0
23 1 565
23 1 850
23 1 871
23 1 910
23 1 36
23 1 524
23 1 0
23 1 0
23 1 591
23 1 520
23 1 0
24 1 0
24 1 489
24 1 741
24 1 107
24 1 967
24 1 0
24 1 0
24 1 0
25 1 0
25 1 291
25 1 542
25 1 266
25 1 399
25 1 680
25 1 873
25 1 438
25 1 0
25 1 0
25 1 0
26 1 0
26 1 820
26 1 925
26 1 9
26 1 324
26 1 0
26 1 0
26 1 714
26 1 807
26 1 293
26 1 0
26 1 0
26 1 0
27 1 0
27 1 128
27 1 866
27 1 54
27 1 418
27 1 84
27 1 709
27 1 776
27 1 668
27 1 0
27 1 0
27 1 0
27 1 0
28 2 0
28 2 816
28 2 113
28 2 868
28 2 907
28 2 349
28 2 0
28 2 0
28 2 561
28 2 230
28 2 148
28 2 0
29 2 0
29 2 158
29 2 541
29 2 338
29 2 531
29 2 106
29 2 345
29 2 880
29 2 259
29 2 0
29 2 0
29 2 0
30 2 0
30 2 738
30 2 603
30 2 796
30 2 608
30 2 447
30 2 929
30 2 0
30 2 0
30 2 114
30 2 0
31 2 0
31 2 14
31 2 538
31 2 446
31 2 580
31 2 808
31 2 676
31 2 852
31 2 692
31 2 212
31 2 0
32 1 0
32 1 17
32 1 715
32 1 781
32 1 425
32 1 0
32 1 0
32 1 550
32 1 785
32 1 0
32 1 0
32 1 0
33 2 0
33 2 529
33 2 335
33 2 63
33 2 921
33 2 876
33 2 753
33 2 838
33 2 0
33 2 0
33 2 0
34 1 0
34 1 441
34 1 329
34 1 207
34 1 168
34 1 71
34 1 44
34 1 383
34 1 0
34 1 0
34 1 0
34 1 0
35 2 0
35 2 606
35 2 955
35 2 562
35 2 752
35 2 410
35 2 664
35 2 0
35 2 0
35 2 678
35 2 436
35 2 0
36 1 0
36 1 153
36 1 394
36 1 453
36 1 88
36 1 0
36 1 0
36 1 721
36 1 923
36 1 970
36 1 0
36 1 0
36 1 0
37 2 0
37 2 666
37 2 644
37 2 705
37 2 545
37 2 23
37 2 0
38 1 0
38 1 133
38 1 806
38 1 93
38 1 945
38 1 791
38 1 191
38 1 125
38 1 0
39 1 0
39 1 495
39 1 969
39 1 803
39 1 513
39 1 906
39 1 0
39 1 0
39 1 0
40 2 0
40 2 279
40 2 255
40 2 647
40 2 724
40 2 0
40 2 0
40 2 0
41 2 0
41 2 99
41 2 611
41 2 455
41 2 980
41 2 86
