total cost: 338789
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 2 0
2 2 220
2 2 802
2 2 577
2 2 254
2 2 170
2 2 749
2 2 0
2 2 0
2 2 654
2 2 520
2 2 0
3 2 0
3 2 463
3 2 539
3 2 462
3 2 693
3 2 154
3 2 0
3 2 0
3 2 790
3 2 230
3 2 0
4 2 0
4 2 408
4 2 947
4 2 974
4 2 716
4 2 525
4 2 476
4 2 0
5 2 0
5 2 645
5 2 616
5 2 180
5 2 319
5 2 0
5 2 0
5 2 652
5 2 504
5 2 0
6 2 0
6 2 605
6 2 754
6 2 593
6 2 602
6 2 284
6 2 171
6 2 742
6 2 0
7 1 0
7 1 57
7 1 865
7 1 189
7 1 428
7 1 710
7 1 717
7 1 532
7 1 0
7 1 0
7 1 0
8 1 0
8 1 801
8 1 459
8 1 454
8 1 37
8 1 283
8 1 590
8 1 269
8 1 0
9 1 0
9 1 856
9 1 4
9 1 501
9 1 911
9 1 400
9 1 798
9 1 544
9 1 423
9 1 0
9 1 0
9 1 0
10 2 0
10 2 843
10 2 281
10 2 442
10 2 440
10 2 391
10 2 164
10 2 932
10 2 257
10 2 0
11 1 0
11 1 354
11 1 954
11 1 92
11 1 216
11 1 732
11 1 600
11 1 0
11 1 0
11 1 0
12 2 0
12 2 161
12 2 612
12 2 919
12 2 475
12 2 0
13 2 0
13 2 401
13 2 229
13 2 510
13 2 356
13 2 0
14 2 0
14 2 124
14 2 799
14 2 148
14 2 0
15 2 0
15 2 813
15 2 473
15 2 738
15 2 863
15 2 609
15 2 293
15 2 0
15 2 0
15 2 8
15 2 535
15 2 0
16 1 0
16 1 763
16 1 899
16 1 831
16 1 250
16 1 826
16 1 468
16 1 783
16 1 0
16 1 0
16 1 0
17 1 0
17 1 478
17 1 846
17 1 335
17 1 0
17 1 0
17 1 714
17 1 807
17 1 0
18 2 0
18 2 841
18 2 689
18 2 380
18 2 700
18 2 641
18 2 304
18 2 205
18 2 114
18 2 0
19 2 0
19 2 975
19 2 759
19 2 570
19 2 810
19 2 276
19 2 0
19 2 0
19 2 0
20 2 0
20 2 565
20 2 850
20 2 58
20 2 237
20 2 338
20 2 791
20 2 964
20 2 940
20 2 0
20 2 0
20 2 0
21 2 0
21 2 489
21 2 591
21 2 0
22 1 0
22 1 682
22 1 922
22 1 101
22 1 543
22 1 437
22 1 992
22 1 923
22 1 0
22 1 0
22 1 0
23 2 0
23 2 291
23 2 7
23 2 133
23 2 707
23 2 246
23 2 40
23 2 815
23 2 360
23 2 0
23 2 0
23 2 0
24 2 0
24 2 820
24 2 128
24 2 741
24 2 107
24 2 0
24 2 0
24 2 561
24 2 0
25 2 0
25 2 866
25 2 9
25 2 324
25 2 648
25 2 752
25 2 664
25 2 0
25 2 0
25 2 0
26 1 0
26 1 264
26 1 910
26 1 524
26 1 0
26 1 0
26 1 0
27 1 0
27 1 816
27 1 113
27 1 868
27 1 907
27 1 0
27 1 0
27 1 63
27 1 99
27 1 785
27 1 0
27 1 0
27 1 0
28 2 0
28 2 158
28 2 871
28 2 36
28 2 939
28 2 204
28 2 563
28 2 945
28 2 880
28 2 0
29 1 0
29 1 54
29 1 925
29 1 418
29 1 902
29 1 84
29 1 323
29 1 709
29 1 885
29 1 178
29 1 0
30 1 0
30 1 389
30 1 580
30 1 538
30 1 446
30 1 495
30 1 397
30 1 512
30 1 0
30 1 0
30 1 0
31 2 0
31 2 14
31 2 666
31 2 855
31 2 232
31 2 808
31 2 803
31 2 66
31 2 516
31 2 44
31 2 0
32 1 0
32 1 721
32 1 967
32 1 678
32 1 508
32 1 0
33 2 0
33 2 17
33 2 715
33 2 292
33 2 208
33 2 0
33 2 0
33 2 0
34 2 0
34 2 279
34 2 255
34 2 647
34 2 980
34 2 74
34 2 724
34 2 0
35 2 0
35 2 541
35 2 611
35 2 455
35 2 0
35 2 0
35 2 0
36 1 0
36 1 529
36 1 796
36 1 644
36 1 0
37 2 0
37 2 441
37 2 969
37 2 852
37 2 949
37 2 692
37 2 0
38 2 0
38 2 606
38 2 955
38 2 562
38 2 266
38 2 399
38 2 680
38 2 990
38 2 873
38 2 844
38 2 223
38 2 0
39 2 0
39 2 106
39 2 217
39 2 470
39 2 897
39 2 345
39 2 200
39 2 0
40 1 0
40 1 153
40 1 394
40 1 603
40 1 0
40 1 0
40 1 64
40 1 477
40 1 41
40 1 259
40 1 191
40 1 0
41 2 0
41 2 542
41 2 809
41 2 45
41 2 531
41 2 93
41 2 677
41 2 314
41 2 784
41 2 125
41 2 0
42 2 0
42 2 349
42 2 0
42 2 0
42 2 472
42 2 513
42 2 545
42 2 0
43 2 0
43 2 650
43 2 398
43 2 776
43 2 668
43 2 0
44 1 0
44 1 837
44 1 909
44 1 0
45 1 0
45 1 550
45 1 86
45 1 0
46 1 0
46 1 352
46 1 436
46 1 970
46 1 0
47 2 0
47 2 248
47 2 212
47 2 0
48 1 0
48 1 456
48 1 996
48 1 699
48 1 392
48 1 417
48 1 181
48 1 918
48 1 1024
48 1 0
48 1 1024
48 1 0
49 1 0
49 1 336
49 1 369
49 1 854
49 1 0
49 1 0
49 1 921
49 1 876
49 1 753
49 1 0
50 2 0
50 2 817
50 2 751
50 2 157
50 2 199
50 2 0
50 2 0
50 2 679
50 2 0
51 1 0
51 1 806
51 1 430
51 1 977
51 1 396
51 1 438
51 1 581
51 1 0
51 1 0
51 1 0
52 2 0
52 2 608
52 2 447
52 2 0
52 2 0
52 2 163
52 2 906
52 2 0
53 2 0
53 2 351
53 2 102
53 2 0
53 2 0
53 2 130
53 2 0
53 2 0
53 2 0
54 1 0
54 1 518
54 1 497
54 1 610
54 1 574
54 1 419
54 1 621
54 1 0
54 1 0
54 1 576
54 1 0
55 1 0
55 1 435
55 1 686
55 1 160
55 1 0
55 1 0
55 1 0
56 2 0
56 2 340
56 2 781
56 2 188
56 2 425
56 2 0
56 2 0
56 2 95
56 2 80
56 2 494
56 2 0
57 2 0
57 2 646
57 2 697
57 2 870
57 2 366
57 2 0
57 2 0
57 2 290
57 2 734
57 2 965
57 2 480
57 2 0
57 2 0
57 2 0
58 1 0
58 1 989
58 1 233
58 1 134
58 1 175
58 1 0
58 1 0
58 1 166
58 1 27
58 1 434
58 1 0
58 1 0
58 1 0
59 1 0
59 1 814
59 1 136
59 1 694
59 1 0
60 2 0
60 2 275
60 2 771
60 2 685
60 2 936
60 2 656
60 2 0
60 2 0
60 2 0
61 1 0
61 1 151
61 1 485
61 1 971
61 1 457
61 1 960
61 1 24
61 1 0
62 1 0
62 1 568
62 1 289
62 1 675
62 1 0
62 1 0
62 1 0
63 2 0
63 2 673
63 2 887
63 2 341
63 2 973
63 2 118
63 2 0
63 2 0
63 2 94
63 2 0
64 1 0
64 1 410
64 1 999
64 1 891
64 1 571
64 1 883
64 1 942
64 1 994
64 1 119
64 1 0
64 1 0
65 2 0
65 2 943
65 2 941
65 2 310
65 2 748
65 2 509
65 2 630
65 2 265
65 2 0
65 2 0
65 2 0
66 2 0
66 2 511
66 2 777
66 2 79
66 2 663
66 2 0
66 2 0
66 2 835
66 2 490
66 2 471
66 2 0
67 2 0
67 2 207
67 2 453
67 2 88
67 2 168
67 2 676
67 2 661
67 2 383
67 2 0
67 2 0
67 2 0
68 2 0
68 2 321
68 2 177
68 2 701
68 2 601
68 2 515
68 2 847
68 2 0
68 2 0
68 2 0
69 2 0
69 2 186
69 2 628
69 2 937
69 2 211
69 2 761
69 2 595
69 2 0
70 1 0
70 1 756
70 1 794
70 1 874
70 1 655
70 1 0
70 1 0
70 1 47
70 1 604
70 1 0
71 2 0
71 2 193
71 2 426
71 2 0
71 2 0
71 2 43
71 2 11
71 2 0
72 1 0
72 1 328
72 1 755
72 1 997
72 1 493
72 1 800
72 1 778
72 1 0
72 1 0
72 1 0
73 2 0
73 2 226
73 2 393
73 2 861
73 2 183
73 2 311
73 2 0
73 2 0
73 2 0
74 1 0
74 1 411
74 1 404
74 1 0
74 1 0
74 1 150
