total cost: 334894
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 1 0
2 1 220
2 1 802
2 1 577
2 1 254
2 1 0
2 1 0
2 1 180
2 1 257
2 1 932
2 1 0
3 1 0
3 1 616
3 1 161
3 1 652
3 1 0
3 1 0
3 1 0
4 2 0
4 2 954
4 2 654
4 2 520
4 2 0
5 2 0
5 2 463
5 2 539
5 2 459
5 2 693
5 2 454
5 2 0
5 2 0
5 2 790
5 2 0
5 2 0
5 2 0
6 1 0
6 1 408
6 1 801
6 1 754
6 1 593
6 1 475
6 1 510
6 1 356
6 1 0
7 2 0
7 2 645
7 2 865
7 2 189
7 2 442
7 2 92
7 2 710
7 2 717
7 2 0
7 2 0
7 2 0
8 2 0
8 2 605
8 2 974
8 2 401
8 2 229
8 2 0
9 1 0
9 1 57
9 1 843
9 1 170
9 1 749
9 1 689
9 1 525
9 1 476
9 1 0
9 1 0
9 1 0
10 2 0
10 2 281
10 2 423
10 2 532
10 2 544
10 2 798
10 2 380
10 2 0
11 1 0
11 1 856
11 1 4
11 1 501
11 1 250
11 1 911
11 1 468
11 1 700
11 1 0
11 1 0
11 1 230
11 1 0
12 1 0
12 1 354
12 1 0
13 1 0
13 1 319
13 1 716
13 1 0
14 2 0
14 2 124
14 2 919
14 2 799
14 2 148
14 2 0
15 1 0
15 1 164
15 1 391
15 1 440
15 1 216
15 1 650
15 1 0
16 1 0
16 1 37
16 1 0
17 2 0
17 2 154
17 2 0
17 2 0
17 2 612
17 2 535
17 2 8
17 2 0
18 2 0
18 2 462
18 2 813
18 2 478
18 2 570
18 2 0
18 2 0
18 2 283
18 2 590
18 2 269
18 2 0
19 2 0
19 2 763
19 2 831
19 2 759
19 2 237
19 2 0
19 2 0
19 2 591
19 2 504
19 2 0
20 1 0
20 1 947
20 1 400
20 1 682
20 1 826
20 1 641
20 1 171
20 1 742
20 1 0
21 1 0
21 1 602
21 1 939
21 1 975
21 1 810
21 1 276
21 1 0
22 2 0
22 2 714
22 2 248
22 2 0
23 2 0
23 2 841
23 2 543
23 2 101
23 2 783
23 2 470
23 2 217
23 2 897
23 2 345
23 2 880
23 2 0
24 2 0
24 2 565
24 2 850
24 2 58
24 2 871
24 2 36
24 2 264
24 2 99
24 2 63
24 2 807
24 2 0
25 1 0
25 1 428
25 1 820
25 1 54
25 1 732
25 1 600
25 1 0
25 1 0
25 1 0
26 1 0
26 1 284
26 1 338
26 1 791
26 1 945
26 1 191
26 1 259
26 1 125
26 1 0
27 2 0
27 2 489
27 2 741
27 2 107
27 2 0
28 2 0
28 2 304
28 2 205
28 2 114
28 2 477
28 2 0
29 2 0
29 2 899
29 2 922
29 2 45
29 2 806
29 2 814
29 2 93
29 2 136
29 2 41
29 2 0
30 1 0
30 1 64
30 1 967
30 1 678
30 1 0
31 2 0
31 2 291
31 2 7
31 2 992
31 2 437
31 2 508
31 2 815
31 2 360
31 2 0
32 2 0
32 2 846
32 2 473
32 2 293
32 2 0
33 1 0
33 1 866
33 1 9
33 1 721
33 1 923
33 1 436
33 1 0
33 1 0
33 1 0
34 2 0
34 2 128
34 2 925
34 2 715
34 2 418
34 2 292
34 2 208
34 2 38
34 2 0
35 2 0
35 2 816
35 2 863
35 2 868
35 2 609
35 2 349
35 2 0
35 2 0
35 2 561
35 2 0
36 1 0
36 1 158
36 1 541
36 1 204
36 1 563
36 1 964
36 1 940
36 1 314
36 1 0
36 1 0
36 1 0
37 1 0
37 1 389
37 1 580
37 1 441
37 1 855
37 1 232
37 1 808
37 1 512
37 1 397
37 1 0
37 1 0
37 1 0
38 2 0
38 2 113
38 2 910
38 2 529
38 2 907
38 2 335
38 2 608
38 2 513
38 2 906
38 2 47
38 2 0
38 2 0
38 2 0
39 2 0
39 2 738
39 2 796
39 2 644
39 2 447
39 2 705
39 2 929
39 2 0
39 2 0
39 2 0
40 1 0
40 1 14
40 1 538
40 1 446
40 1 495
40 1 949
40 1 692
40 1 852
40 1 0
41 2 0
41 2 17
41 2 178
41 2 323
41 2 885
41 2 0
42 1 0
42 1 279
42 1 524
42 1 255
42 1 980
42 1 74
42 1 724
42 1 0
43 1 0
43 1 606
43 1 955
43 1 542
43 1 707
43 1 246
43 1 40
43 1 2
43 1 990
43 1 223
43 1 0
43 1 0
43 1 0
44 1 0
44 1 106
44 1 200
44 1 694
44 1 844
44 1 0
45 1 0
45 1 153
45 1 394
45 1 666
45 1 207
45 1 676
45 1 168
45 1 0
45 1 0
45 1 0
46 2 0
46 2 531
46 2 809
46 2 430
46 2 977
46 2 396
46 2 685
46 2 936
46 2 581
46 2 0
46 2 0
46 2 0
47 1 0
47 1 472
47 1 785
47 1 0
47 1 0
47 1 0
48 1 0
48 1 603
48 1 329
48 1 934
48 1 969
48 1 803
48 1 0
48 1 0
48 1 0
49 1 0
49 1 133
49 1 399
49 1 680
49 1 873
49 1 438
49 1 481
49 1 509
49 1 0
49 1 0
49 1 0
50 2 0
50 2 550
50 2 784
50 2 86
50 2 0
51 1 0
51 1 677
51 1 181
51 1 0
52 1 0
52 1 837
52 1 909
52 1 0
53 2 0
53 2 352
53 2 0
54 2 0
54 2 212
54 2 516
54 2 0
55 1 0
55 1 163
55 1 679
55 1 0
56 2 0
56 2 456
56 2 102
56 2 610
56 2 574
56 2 419
56 2 621
56 2 944
56 2 669
56 2 0
56 2 0
56 2 0
57 1 0
57 1 921
57 1 351
57 1 0
57 1 0
57 1 130
57 1 576
57 1 0
58 1 0
58 1 336
58 1 369
58 1 854
58 1 0
58 1 0
58 1 435
58 1 835
58 1 0
59 2 0
59 2 817
59 2 157
59 2 199
59 2 324
59 2 648
59 2 290
59 2 0
59 2 0
59 2 0
60 1 0
60 1 518
60 1 497
60 1 404
60 1 0
60 1 0
60 1 95
60 1 398
60 1 0
61 2 0
61 2 266
61 2 562
61 2 664
61 2 410
61 2 151
61 2 752
61 2 970
61 2 27
61 2 434
61 2 0
61 2 0
61 2 0
62 2 0
62 2 611
62 2 647
62 2 455
62 2 0
62 2 0
62 2 0
63 1 0
63 1 699
63 1 646
63 1 392
63 1 30
63 1 628
63 1 937
63 1 0
63 1 0
63 1 0
64 2 0
64 2 340
64 2 781
64 2 188
64 2 425
64 2 776
64 2 668
64 2 0
65 2 0
65 2 989
65 2 751
65 2 673
65 2 485
65 2 226
65 2 0
65 2 0
65 2 876
65 2 753
65 2 0
66 1 0
66 1 996
66 1 697
66 1 870
66 1 81
66 1 289
66 1 211
66 1 0
67 1 0
67 1 160
67 1 233
67 1 686
67 1 183
67 1 490
67 1 471
67 1 0
68 2 0
68 2 902
68 2 84
68 2 709
68 2 757
68 2 0
69 1 0
69 1 275
69 1 310
69 1 973
69 1 0
69 1 0
69 1 166
69 1 11
69 1 0
70 2 0
70 2 511
70 2 777
70 2 79
70 2 663
70 2 601
70 2 0
70 2 0
70 2 0
71 2 0
71 2 943
71 2 941
71 2 341
71 2 118
71 2 656
71 2 672
71 2 0
71 2 0
71 2 0
72 1 0
72 1 321
72 1 134
72 1 177
72 1 701
72 1 80
72 1 494
72 1 0
72 1 0
73 2 0
73 2 568
73 2 918
73 2 309
73 2 0
73 2 0
73 2 0
74 2 0
74 2 748
74 2 479
74 2 630
74 2 0
75 1 0
75 1 186
75 1 484
75 1 172
75 1 761
75 1 595
75 1 758
75 1 0
75 1 0
75 1 0
75 1 0
76 2 0
76 2 756
76 2 794
76 2 175
76 2 376
76 2 140
76 2 218
76 2 847
76 2 0
76 2 0
76 2 0
77 1 0
77 1 971
77 1 965
77 1 734
77 1 480
77 1 28
77 1 0
78 1 0
78 1 150
78 1 193
78 1 840
78 1 0
78 1 0
78 1 0
79 1 0
79 1 328
79 1 334
79 1 755
79 1 997
79 1 493
79 1 778
79 1 0
79 1 0
79 1 0
80 1 0
80 1 0
81 1 0
81 1 0
82 2 0
82 2 718
82 2 0
82 2 0
82 2 0
83 1 0
83 1 411
83 1 426
83 1 173
83 1 0
84 2 0
84 2 960
84 2 24
84 2 0
