total cost: 338296
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 616
1 2 180
1 2 257
1 2 932
1 2 0
2 2 0
2 2 220
2 2 802
2 2 577
2 2 408
2 2 801
2 2 0
2 2 0
2 2 307
2 2 790
2 2 0
2 2 0
2 2 141
2 2 0
3 2 0
3 2 539
3 2 462
3 2 813
3 2 693
3 2 754
3 2 974
3 2 716
3 2 525
3 2 0
3 2 0
3 2 0
4 2 0
4 2 645
4 2 865
4 2 189
4 2 428
4 2 0
4 2 0
4 2 793
4 2 654
4 2 652
4 2 504
4 2 0
5 2 0
5 2 605
5 2 856
5 2 593
5 2 602
5 2 284
5 2 759
5 2 0
5 2 0
5 2 612
5 2 520
5 2 0
6 2 0
6 2 463
6 2 354
6 2 442
6 2 710
6 2 717
6 2 94
6 2 732
6 2 600
6 2 0
6 2 0
6 2 0
7 2 0
7 2 254
7 2 57
7 2 843
7 2 423
7 2 798
7 2 468
7 2 380
7 2 205
7 2 114
7 2 0
8 2 0
8 2 281
8 2 532
8 2 489
8 2 440
8 2 391
8 2 304
8 2 476
8 2 742
8 2 0
8 2 0
8 2 0
9 1 0
9 1 954
9 1 0
10 2 0
10 2 170
10 2 400
10 2 689
10 2 749
10 2 8
10 2 535
10 2 401
10 2 0
11 2 0
11 2 37
11 2 389
11 2 855
11 2 232
11 2 512
11 2 397
11 2 269
11 2 0
12 2 0
12 2 154
12 2 14
12 2 0
12 2 0
12 2 454
12 2 919
12 2 475
12 2 799
12 2 0
13 2 0
13 2 4
13 2 911
13 2 899
13 2 831
13 2 939
13 2 975
13 2 570
13 2 510
13 2 0
13 2 0
13 2 0
14 2 0
14 2 947
14 2 250
14 2 237
14 2 58
14 2 0
14 2 0
14 2 319
14 2 229
14 2 356
14 2 0
15 2 0
15 2 478
15 2 473
15 2 863
15 2 609
15 2 0
15 2 0
15 2 164
15 2 641
15 2 0
16 2 0
16 2 763
16 2 826
16 2 922
16 2 101
16 2 543
16 2 437
16 2 992
16 2 923
16 2 0
16 2 0
16 2 0
17 2 0
17 2 501
17 2 850
17 2 871
17 2 36
17 2 264
17 2 63
17 2 99
17 2 807
17 2 0
17 2 0
17 2 0
18 1 0
18 1 544
18 1 700
18 1 217
18 1 470
18 1 897
18 1 815
18 1 0
19 1 0
19 1 459
19 1 714
19 1 293
19 1 0
19 1 0
19 1 0
20 2 0
20 2 92
20 2 216
20 2 418
20 2 323
20 2 178
20 2 208
20 2 668
20 2 0
21 2 0
21 2 283
21 2 124
21 2 590
21 2 212
21 2 0
22 2 0
22 2 565
22 2 910
22 2 816
22 2 868
22 2 349
22 2 0
22 2 0
22 2 161
22 2 650
22 2 885
22 2 0
23 1 0
23 1 841
23 1 7
23 1 133
23 1 707
23 1 246
23 1 40
23 1 990
23 1 844
23 1 0
23 1 0
23 1 0
24 2 0
24 2 291
24 2 542
24 2 45
24 2 399
24 2 680
24 2 873
24 2 360
24 2 694
24 2 223
24 2 0
25 2 0
25 2 682
25 2 531
25 2 806
25 2 814
25 2 93
25 2 945
25 2 880
25 2 345
25 2 0
26 2 0
26 2 820
26 2 925
26 2 9
26 2 324
26 2 648
26 2 0
26 2 0
26 2 591
26 2 0
27 2 0
27 2 866
27 2 741
27 2 107
27 2 721
27 2 967
27 2 436
27 2 0
27 2 0
27 2 0
28 2 0
28 2 128
28 2 715
28 2 781
28 2 425
28 2 84
28 2 709
28 2 776
28 2 0
28 2 0
28 2 0
29 2 0
29 2 158
29 2 541
29 2 338
29 2 204
29 2 563
29 2 964
29 2 940
29 2 314
29 2 784
29 2 0
29 2 0
29 2 0
30 2 0
30 2 54
30 2 17
30 2 902
30 2 292
30 2 0
30 2 0
30 2 171
30 2 477
30 2 0
31 2 0
31 2 113
31 2 456
31 2 102
31 2 351
31 2 921
31 2 0
31 2 0
31 2 810
31 2 276
31 2 259
31 2 191
31 2 0
32 2 0
32 2 738
32 2 603
32 2 796
32 2 608
32 2 447
32 2 929
32 2 0
32 2 0
32 2 230
32 2 0
33 1 0
33 1 907
33 1 446
33 1 538
33 1 580
33 1 808
33 1 676
33 1 852
33 1 0
33 1 0
33 1 0
34 1 0
34 1 529
34 1 846
34 1 335
34 1 524
34 1 279
34 1 0
34 1 0
34 1 148
34 1 0
35 2 0
35 2 606
35 2 955
35 2 562
35 2 266
35 2 752
35 2 664
35 2 0
35 2 0
35 2 678
35 2 508
35 2 11
35 2 0
36 2 0
36 2 153
36 2 394
36 2 329
36 2 934
36 2 207
36 2 168
36 2 71
36 2 383
36 2 0
36 2 0
36 2 0
37 2 0
37 2 441
37 2 644
37 2 705
37 2 545
37 2 23
37 2 0
38 2 0
38 2 666
38 2 495
38 2 969
38 2 803
38 2 44
38 2 516
38 2 0
38 2 0
38 2 0
39 2 0
39 2 783
39 2 106
39 2 64
39 2 791
39 2 136
39 2 918
39 2 0
40 2 0
40 2 785
40 2 472
40 2 513
40 2 0
40 2 0
40 2 0
41 1 0
41 1 837
41 1 909
41 1 971
41 1 965
41 1 0
42 2 0
42 2 677
42 2 181
42 2 135
42 2 289
42 2 0
43 2 0
43 2 949
43 2 906
43 2 679
43 2 0
44 2 0
44 2 255
44 2 647
44 2 611
44 2 724
44 2 0
44 2 0
44 2 692
44 2 0
45 2 0
45 2 336
45 2 369
45 2 854
45 2 426
45 2 0
45 2 0
45 2 435
45 2 835
45 2 490
45 2 471
45 2 0
46 2 0
46 2 817
46 2 751
46 2 157
46 2 199
46 2 485
46 2 0
46 2 0
46 2 0
47 2 0
47 2 518
47 2 497
47 2 610
47 2 574
47 2 419
47 2 150
47 2 621
47 2 0
47 2 0
47 2 86
47 2 0
48 1 0
48 1 455
48 1 980
48 1 576
48 1 0
49 2 0
49 2 561
49 2 200
49 2 0
50 2 0
50 2 550
50 2 125
50 2 675
50 2 0
51 2 0
51 2 41
51 2 417
51 2 779
51 2 0
51 2 0
51 2 0
52 1 0
52 1 809
52 1 930
52 1 771
52 1 492
52 1 413
52 1 0
52 1 0
52 1 352
52 1 970
52 1 734
52 1 0
53 2 0
53 2 699
53 2 996
53 2 870
53 2 272
53 2 0
53 2 0
53 2 398
53 2 80
53 2 494
53 2 287
53 2 0
54 2 0
54 2 646
54 2 334
54 2 938
54 2 755
54 2 997
54 2 0
54 2 0
54 2 876
54 2 753
54 2 838
54 2 0
55 2 0
55 2 340
55 2 188
55 2 777
55 2 0
55 2 0
55 2 290
55 2 480
55 2 0
55 2 0
55 2 0
56 1 0
56 1 989
56 1 233
56 1 134
56 1 0
56 1 0
56 1 160
56 1 861
56 1 457
56 1 119
56 1 28
56 1 0
56 1 0
56 1 0
57 2 0
57 2 392
57 2 273
57 2 735
57 2 628
57 2 172
57 2 937
57 2 761
57 2 595
57 2 0
58 1 0
58 1 275
58 1 310
58 1 973
58 1 0
58 1 0
58 1 166
58 1 434
58 1 0
59 2 0
59 2 151
59 2 118
59 2 936
59 2 656
59 2 581
59 2 509
59 2 0
60 1 0
60 1 568
60 1 309
60 1 298
60 1 0
61 2 0
61 2 673
61 2 887
61 2 891
61 2 685
61 2 396
61 2 977
61 2 438
61 2 630
61 2 265
61 2 0
61 2 0
61 2 0
61 2 0
62 1 0
62 1 511
62 1 420
62 1 175
62 1 376
62 1 601
62 1 140
62 1 0
62 1 0
62 1 0
62 1 0
63 2 0
63 2 410
63 2 999
63 2 941
63 2 341
63 2 226
63 2 393
63 2 960
63 2 536
63 2 1095
63 2 0
64 2 0
64 2 686
64 2 321
64 2 0
64 2 0
64 2 248
64 2 74
64 2 0
64 2 0
64 2 0
65 2 0
65 2 943
65 2 18
65 2 458
65 2 622
65 2 187
65 2 626
65 2 0
65 2 0
65 2 0
66 2 0
66 2 186
66 2 894
66 2 706
66 2 983
66 2 506
66 2 83
66 2 0
67 1 0
67 1 756
67 1 794
67 1 874
67 1 655
67 1 0
67 1 0
67 1 748
67 1 481
67 1 27
67 1 0
68 2 0
68 2 430
68 2 764
68 2 819
68 2 0
68 2 0
68 2 163
68 2 604
68 2 0
69 2 0
69 2 328
69 2 126
69 2 730
