total cost: 339183
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 2 0
2 2 220
2 2 802
2 2 577
2 2 254
2 2 749
2 2 0
2 2 0
2 2 180
2 2 257
2 2 932
2 2 0
3 2 0
3 2 616
3 2 161
3 2 652
3 2 0
3 2 0
3 2 0
4 2 0
4 2 954
4 2 654
4 2 520
4 2 0
5 2 0
5 2 463
5 2 539
5 2 459
5 2 693
5 2 454
5 2 0
5 2 0
5 2 790
5 2 0
5 2 0
5 2 0
6 2 0
6 2 408
6 2 801
6 2 754
6 2 593
6 2 475
6 2 510
6 2 356
6 2 0
7 2 0
7 2 645
7 2 865
7 2 189
7 2 442
7 2 92
7 2 710
7 2 717
7 2 0
7 2 0
7 2 0
8 2 0
8 2 605
8 2 974
8 2 401
8 2 229
8 2 0
9 1 0
9 1 57
9 1 843
9 1 170
9 1 689
9 1 525
9 1 476
9 1 0
10 1 0
10 1 281
10 1 423
10 1 532
10 1 544
10 1 798
10 1 380
10 1 0
11 1 0
11 1 856
11 1 4
11 1 501
11 1 250
11 1 911
11 1 468
11 1 700
11 1 0
11 1 0
11 1 230
11 1 0
12 2 0
12 2 354
12 2 154
12 2 0
12 2 0
12 2 319
12 2 8
12 2 0
13 2 0
13 2 124
13 2 919
13 2 799
13 2 148
13 2 0
14 2 0
14 2 164
14 2 391
14 2 440
14 2 216
14 2 650
14 2 0
15 2 0
15 2 37
15 2 14
15 2 855
15 2 808
15 2 512
15 2 397
15 2 212
15 2 0
16 2 0
16 2 462
16 2 813
16 2 478
16 2 570
16 2 0
16 2 0
16 2 612
16 2 535
16 2 0
17 2 0
17 2 947
17 2 716
17 2 400
17 2 641
17 2 171
17 2 742
17 2 0
18 2 0
18 2 763
18 2 831
18 2 759
18 2 237
18 2 0
18 2 0
18 2 283
18 2 590
18 2 269
18 2 0
19 1 0
19 1 602
19 1 284
19 1 0
20 1 0
20 1 591
20 1 504
20 1 0
21 2 0
21 2 714
21 2 248
21 2 0
22 1 0
22 1 841
22 1 543
22 1 101
22 1 783
22 1 470
22 1 217
22 1 897
22 1 345
22 1 0
22 1 0
22 1 0
23 2 0
23 2 565
23 2 871
23 2 850
23 2 58
23 2 36
23 2 264
23 2 810
23 2 276
23 2 0
24 2 0
24 2 428
24 2 820
24 2 54
24 2 732
24 2 600
24 2 0
25 2 0
25 2 975
25 2 43
25 2 0
26 2 0
26 2 489
26 2 741
26 2 107
26 2 0
27 2 0
27 2 899
27 2 826
27 2 922
27 2 531
27 2 806
27 2 200
27 2 694
27 2 844
27 2 0
27 2 0
27 2 0
28 2 0
28 2 64
28 2 304
28 2 205
28 2 678
28 2 967
28 2 0
29 2 0
29 2 291
29 2 7
29 2 992
29 2 437
29 2 508
29 2 815
29 2 360
29 2 0
30 2 0
30 2 682
30 2 338
30 2 939
30 2 791
30 2 945
30 2 191
30 2 259
30 2 125
30 2 0
31 1 0
31 1 473
31 1 738
31 1 609
31 1 863
31 1 0
31 1 0
31 1 561
31 1 114
31 1 477
31 1 0
32 1 0
32 1 128
32 1 925
32 1 9
32 1 721
32 1 923
32 1 0
32 1 0
32 1 0
33 1 0
33 1 866
33 1 17
33 1 418
33 1 292
33 1 208
33 1 38
33 1 0
34 1 0
34 1 816
34 1 868
34 1 529
34 1 0
34 1 0
34 1 63
34 1 279
34 1 99
34 1 807
34 1 293
34 1 0
34 1 0
34 1 0
35 1 0
35 1 389
35 1 580
35 1 538
35 1 446
35 1 495
35 1 949
35 1 692
35 1 852
35 1 0
36 1 0
36 1 113
36 1 910
36 1 524
36 1 349
36 1 0
37 2 0
37 2 907
37 2 846
37 2 335
37 2 608
37 2 513
37 2 0
37 2 0
37 2 0
38 2 0
38 2 541
38 2 158
38 2 204
38 2 563
38 2 964
38 2 940
38 2 314
38 2 0
39 2 0
39 2 606
39 2 955
39 2 542
39 2 707
39 2 246
39 2 40
39 2 2
39 2 990
39 2 223
39 2 0
40 1 0
40 1 441
40 1 666
40 1 232
40 1 676
40 1 969
40 1 803
40 1 66
40 1 0
40 1 0
40 1 0
40 1 0
41 2 0
41 2 153
41 2 394
41 2 603
41 2 906
41 2 47
41 2 472
41 2 0
41 2 0
41 2 0
42 1 0
42 1 715
42 1 902
42 1 425
42 1 776
42 1 0
43 1 0
43 1 133
43 1 436
43 1 970
43 1 0
43 1 0
43 1 0
44 2 0
44 2 106
44 2 93
44 2 880
44 2 136
44 2 0
45 2 0
45 2 785
45 2 455
45 2 74
45 2 724
45 2 0
46 1 0
46 1 677
46 1 41
46 1 0
47 1 0
47 1 837
47 1 909
47 1 0
48 2 0
48 2 784
48 2 86
48 2 0
49 1 0
49 1 550
49 1 0
50 2 0
50 2 352
50 2 0
51 2 0
51 2 456
51 2 102
51 2 610
51 2 574
51 2 419
51 2 621
51 2 944
51 2 669
51 2 0
51 2 0
51 2 0
52 2 0
52 2 255
52 2 647
52 2 611
52 2 980
52 2 0
53 1 0
53 1 921
53 1 351
53 1 0
53 1 0
53 1 163
53 1 679
53 1 0
54 2 0
54 2 45
54 2 809
54 2 430
54 2 334
54 2 755
54 2 800
54 2 493
54 2 778
54 2 0
54 2 0
54 2 0
55 2 0
55 2 336
55 2 369
55 2 854
55 2 426
55 2 0
55 2 0
55 2 435
55 2 835
55 2 0
56 2 0
56 2 796
56 2 644
56 2 329
56 2 934
56 2 207
56 2 168
56 2 71
56 2 661
56 2 0
56 2 0
56 2 0
57 1 0
57 1 817
57 1 157
57 1 199
57 1 324
57 1 0
57 1 0
57 1 130
57 1 0
58 1 0
58 1 518
58 1 497
58 1 411
58 1 404
58 1 0
58 1 0
58 1 95
58 1 323
58 1 178
58 1 0
59 2 0
59 2 562
59 2 266
59 2 399
59 2 680
59 2 873
59 2 438
59 2 481
59 2 0
59 2 0
59 2 0
60 2 0
60 2 752
60 2 410
60 2 290
60 2 0
60 2 0
60 2 576
60 2 0
60 2 0
60 2 0
61 1 0
61 1 699
61 1 646
61 1 392
61 1 30
61 1 628
61 1 937
61 1 0
61 1 0
61 1 0
62 2 0
62 2 340
62 2 781
62 2 188
62 2 84
62 2 709
62 2 885
62 2 398
62 2 0
63 2 0
63 2 664
63 2 275
63 2 748
63 2 166
63 2 27
63 2 434
63 2 0
64 1 0
64 1 814
64 1 977
64 1 396
64 1 685
64 1 936
64 1 581
64 1 509
64 1 0
64 1 0
64 1 0
65 2 0
65 2 989
65 2 751
65 2 673
65 2 485
65 2 226
65 2 0
65 2 0
65 2 876
65 2 753
65 2 0
66 1 0
66 1 996
66 1 697
66 1 870
66 1 81
66 1 289
66 1 211
66 1 0
67 2 0
67 2 160
67 2 233
67 2 686
67 2 183
67 2 490
67 2 471
67 2 0
68 1 0
68 1 648
68 1 151
68 1 965
68 1 971
68 1 734
68 1 480
68 1 0
69 1 0
69 1 181
69 1 417
69 1 918
69 1 309
69 1 0
69 1 0
69 1 0
70 1 0
70 1 447
70 1 929
70 1 705
70 1 0
70 1 0
70 1 0
71 1 0
71 1 511
71 1 757
71 1 668
71 1 0
72 1 0
72 1 943
72 1 941
72 1 310
72 1 887
72 1 0
72 1 0
72 1 568
72 1 675
72 1 779
72 1 0
72 1 0
72 1 0
73 1 0
73 1 321
73 1 134
73 1 177
73 1 701
73 1 80
73 1 494
73 1 0
73 1 0
74 1 0
74 1 186
74 1 484
74 1 172
74 1 761
74 1 595
74 1 758
74 1 0
74 1 0
74 1 0
74 1 0
75 1 0
75 1 756
75 1 794
75 1 175
75 1 376
75 1 601
75 1 140
75 1 515
75 1 0
75 1 0
75 1 0
75 1 0
76 2 0
76 2 150
76 2 193
76 2 840
76 2 545
76 2 0
76 2 0
76 2 11
76 2 0
77 2 0
77 2 328
77 2 771
77 2 492
77 2 413
77 2 479
77 2 630
77 2 0
77 2 0
77 2 0
78 1 0
78 1 960
78 1 24
78 1 0
79 1 0
79 1 930
79 1 764
79 1 126
79 1 214
79 1 0
79 1 0
79 1 0
80 2 0
80 2 18
80 2 341
80 2 891
80 2 0
