total cost: 344476
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 1 0
2 1 220
2 1 802
2 1 577
2 1 254
2 1 0
2 1 0
2 1 616
2 1 180
2 1 257
2 1 932
2 1 0
2 1 0
2 1 0
3 1 0
3 1 463
3 1 539
3 1 462
3 1 693
3 1 0
4 2 0
4 2 801
4 2 754
4 2 593
4 2 974
4 2 716
4 2 525
4 2 476
4 2 0
5 2 0
5 2 954
5 2 161
5 2 652
5 2 591
5 2 0
5 2 0
5 2 0
6 1 0
6 1 408
6 1 947
6 1 602
6 1 284
6 1 171
6 1 742
6 1 0
7 2 0
7 2 645
7 2 865
7 2 189
7 2 428
7 2 0
7 2 0
7 2 790
7 2 0
7 2 0
7 2 654
7 2 0
8 1 0
8 1 605
8 1 856
8 1 689
8 1 798
8 1 544
8 1 423
8 1 0
9 2 0
9 2 57
9 2 281
9 2 843
9 2 170
9 2 532
9 2 717
9 2 440
9 2 94
9 2 732
9 2 600
9 2 0
9 2 0
9 2 0
10 1 0
10 1 354
10 1 442
10 1 749
10 1 319
10 1 8
10 1 0
11 1 0
11 1 459
11 1 0
12 2 0
12 2 164
12 2 710
12 2 391
12 2 304
12 2 205
12 2 114
12 2 0
13 1 0
13 1 37
13 1 14
13 1 855
13 1 808
13 1 512
13 1 397
13 1 212
13 1 0
14 2 0
14 2 454
14 2 154
14 2 0
14 2 0
14 2 124
14 2 401
14 2 535
14 2 0
15 2 0
15 2 919
15 2 475
15 2 799
15 2 0
16 1 0
16 1 4
16 1 911
16 1 899
16 1 250
16 1 400
16 1 468
16 1 783
16 1 470
16 1 477
16 1 0
17 2 0
17 2 283
17 2 612
17 2 590
17 2 0
18 2 0
18 2 813
18 2 473
18 2 738
18 2 863
18 2 609
18 2 293
18 2 0
18 2 0
18 2 229
18 2 0
19 2 0
19 2 763
19 2 831
19 2 501
19 2 682
19 2 101
19 2 700
19 2 380
19 2 641
19 2 0
19 2 0
19 2 504
19 2 0
20 2 0
20 2 478
20 2 975
20 2 759
20 2 0
20 2 0
20 2 714
20 2 807
20 2 0
21 1 0
21 1 92
21 1 216
21 1 418
21 1 323
21 1 178
21 1 885
21 1 776
21 1 0
22 1 0
22 1 561
22 1 520
22 1 230
22 1 0
23 2 0
23 2 841
23 2 7
23 2 543
23 2 437
23 2 992
23 2 923
23 2 436
23 2 970
23 2 0
23 2 0
23 2 0
24 2 0
24 2 570
24 2 510
24 2 810
24 2 276
24 2 0
24 2 0
24 2 0
25 2 0
25 2 565
25 2 871
25 2 850
25 2 237
25 2 58
25 2 0
25 2 0
25 2 356
25 2 0
26 2 0
26 2 291
26 2 542
26 2 707
26 2 246
26 2 40
26 2 815
26 2 360
26 2 990
26 2 0
26 2 0
26 2 0
27 1 0
27 1 846
27 1 335
27 1 0
27 1 0
27 1 352
27 1 967
27 1 508
27 1 0
28 1 0
28 1 820
28 1 128
28 1 741
28 1 0
28 1 0
28 1 107
28 1 0
29 2 0
29 2 866
29 2 9
29 2 324
29 2 648
29 2 752
29 2 664
29 2 0
29 2 0
29 2 0
30 2 0
30 2 489
30 2 64
30 2 106
30 2 217
30 2 897
30 2 345
30 2 880
30 2 0
31 2 0
31 2 816
31 2 113
31 2 910
31 2 868
31 2 349
31 2 0
31 2 0
31 2 264
31 2 0
32 1 0
32 1 158
32 1 541
32 1 36
32 1 204
32 1 563
32 1 964
32 1 940
32 1 314
32 1 0
32 1 0
32 1 0
33 2 0
33 2 54
33 2 925
33 2 721
33 2 678
33 2 0
34 1 0
34 1 389
34 1 580
34 1 538
34 1 446
34 1 495
34 1 949
34 1 692
34 1 852
34 1 0
35 2 0
35 2 826
35 2 922
35 2 45
35 2 399
35 2 680
35 2 873
35 2 844
35 2 438
35 2 0
35 2 0
35 2 0
36 2 0
36 2 338
36 2 531
36 2 806
36 2 814
36 2 93
36 2 945
36 2 791
36 2 259
36 2 191
36 2 0
36 2 0
36 2 0
37 1 0
37 1 939
37 1 255
37 1 647
37 1 611
37 1 0
37 1 0
37 1 269
37 1 0
38 2 0
38 2 907
38 2 608
38 2 447
38 2 545
38 2 0
38 2 0
38 2 148
38 2 0
39 2 0
39 2 17
39 2 715
39 2 902
39 2 84
39 2 709
39 2 668
39 2 0
40 1 0
40 1 529
40 1 603
40 1 796
40 1 513
40 1 472
40 1 785
40 1 0
40 1 0
40 1 0
41 1 0
41 1 524
41 1 351
41 1 0
41 1 0
41 1 550
41 1 784
41 1 125
41 1 0
42 1 0
42 1 606
42 1 955
42 1 809
42 1 430
42 1 977
42 1 396
42 1 685
42 1 0
42 1 0
42 1 0
43 2 0
43 2 153
43 2 394
43 2 666
43 2 441
43 2 207
43 2 168
43 2 803
43 2 0
43 2 0
43 2 0
44 1 0
44 1 232
44 1 676
44 1 969
44 1 44
44 1 383
44 1 0
45 2 0
45 2 133
45 2 290
45 2 485
45 2 151
45 2 965
45 2 971
45 2 24
45 2 0
46 2 0
46 2 63
46 2 921
46 2 876
46 2 753
46 2 929
46 2 0
47 2 0
47 2 279
47 2 99
47 2 248
47 2 0
48 2 0
48 2 837
48 2 909
48 2 0
49 1 0
49 1 456
49 1 996
49 1 273
49 1 429
49 1 735
49 1 628
49 1 937
49 1 289
49 1 0
49 1 0
49 1 0
49 1 0
50 1 0
50 1 336
50 1 369
50 1 854
50 1 0
50 1 0
50 1 677
50 1 181
50 1 0
51 1 0
51 1 817
51 1 751
51 1 0
51 1 0
51 1 435
51 1 160
51 1 835
51 1 490
51 1 471
51 1 0
52 2 0
52 2 679
52 2 906
52 2 0
53 1 0
53 1 518
53 1 497
53 1 610
53 1 102
53 1 724
53 1 980
53 1 576
53 1 1085
53 1 0
54 2 0
54 2 650
54 2 398
54 2 208
54 2 0
55 2 0
55 2 266
55 2 562
55 2 410
55 2 199
55 2 734
55 2 480
55 2 28
55 2 0
55 2 0
55 2 0
56 1 0
56 1 455
56 1 0
57 1 0
57 1 163
57 1 47
57 1 0
58 2 0
58 2 200
58 2 136
58 2 918
58 2 309
58 2 0
58 2 0
58 2 0
59 1 0
59 1 41
59 1 417
59 1 675
59 1 135
59 1 0
59 1 0
59 1 0
60 2 0
60 2 292
60 2 38
60 2 757
60 2 0
61 1 0
61 1 699
61 1 646
61 1 334
61 1 938
61 1 755
61 1 0
61 1 0
61 1 130
61 1 0
62 1 0
62 1 340
62 1 781
62 1 188
62 1 0
62 1 0
62 1 95
62 1 80
62 1 494
62 1 0
63 2 0
63 2 989
63 2 233
63 2 134
63 2 175
63 2 0
63 2 0
63 2 166
63 2 223
63 2 0
64 2 0
64 2 644
64 2 329
64 2 453
64 2 88
64 2 71
64 2 661
64 2 0
64 2 0
64 2 0
65 2 0
65 2 392
65 2 366
65 2 272
65 2 0
65 2 0
65 2 568
65 2 779
65 2 0
66 2 0
66 2 275
66 2 310
66 2 973
66 2 118
66 2 0
66 2 0
66 2 86
66 2 0
67 2 0
67 2 673
67 2 887
67 2 341
67 2 936
67 2 656
67 2 630
67 2 509
67 2 434
67 2 0
68 2 0
68 2 157
68 2 999
68 2 891
68 2 571
68 2 883
68 2 942
68 2 994
68 2 119
68 2 0
69 2 0
69 2 511
69 2 777
69 2 663
69 2 425
69 2 79
69 2 601
69 2 0
69 2 0
69 2 74
69 2 0
69 2 0
69 2 0
70 1 0
70 1 943
70 1 941
70 1 282
70 1 771
70 1 581
70 1 748
70 1 0
70 1 0
70 1 0
71 2 0
71 2 686
71 2 321
71 2 177
71 2 701
71 2 0
71 2 0
71 2 11
71 2 0
72 2 0
72 2 756
72 2 794
72 2 874
72 2 655
72 2 0
72 2 0
72 2 694
72 2 481
72 2 27
72 2 0
73 1 0
73 1 193
73 1 426
73 1 0
74 2 0
74 2 328
74 2 492
74 2 413
74 2 214
74 2 0
74 2 0
74 2 43
74 2 0
75 2 0
75 2 186
75 2 81
75 2 85
75 2 800
75 2 881
75 2 298
75 2 0
76 1 0
76 1 226
76 1 393
76 1 861
76 1 183
76 1 960
76 1 536
76 1 1095
