total cost: 343359
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 616
1 2 180
1 2 257
1 2 932
1 2 0
2 2 0
2 2 220
2 2 802
2 2 577
2 2 408
2 2 801
2 2 0
2 2 0
2 2 307
2 2 790
2 2 0
2 2 0
2 2 141
2 2 0
3 1 0
3 1 539
3 1 462
3 1 813
3 1 693
3 1 754
3 1 974
3 1 0
3 1 0
3 1 793
3 1 654
3 1 0
4 1 0
4 1 645
4 1 865
4 1 189
4 1 428
4 1 0
4 1 0
4 1 652
4 1 591
4 1 520
4 1 0
5 1 0
5 1 605
5 1 856
5 1 947
5 1 593
5 1 602
5 1 716
5 1 525
5 1 8
5 1 476
5 1 205
5 1 0
5 1 0
5 1 0
6 1 0
6 1 463
6 1 354
6 1 442
6 1 710
6 1 717
6 1 94
6 1 0
6 1 0
6 1 0
7 1 0
7 1 254
7 1 57
7 1 843
7 1 423
7 1 798
7 1 468
7 1 380
7 1 0
7 1 0
7 1 0
8 2 0
8 2 281
8 2 532
8 2 489
8 2 440
8 2 391
8 2 304
8 2 114
8 2 477
8 2 0
9 2 0
9 2 954
9 2 154
9 2 37
9 2 283
9 2 919
9 2 475
9 2 0
9 2 0
9 2 0
10 2 0
10 2 170
10 2 400
10 2 689
10 2 749
10 2 229
10 2 510
10 2 356
10 2 0
11 1 0
11 1 459
11 1 454
11 1 124
11 1 401
11 1 535
11 1 799
11 1 0
12 1 0
12 1 4
12 1 911
12 1 899
12 1 831
12 1 939
12 1 0
12 1 0
12 1 319
12 1 561
12 1 230
12 1 0
13 1 0
13 1 763
13 1 250
13 1 826
13 1 922
13 1 101
13 1 217
13 1 0
13 1 0
13 1 161
13 1 732
13 1 600
13 1 0
14 1 0
14 1 501
14 1 682
14 1 338
14 1 237
14 1 0
14 1 0
14 1 544
14 1 641
14 1 742
14 1 0
15 2 0
15 2 478
15 2 473
15 2 863
15 2 609
15 2 0
15 2 0
15 2 164
15 2 171
15 2 0
16 2 0
16 2 841
16 2 7
16 2 543
16 2 992
16 2 437
16 2 40
16 2 246
16 2 990
16 2 844
16 2 0
16 2 0
16 2 0
17 2 0
17 2 570
17 2 759
17 2 975
17 2 264
17 2 810
17 2 276
17 2 0
17 2 0
17 2 0
18 1 0
18 1 284
18 1 58
18 1 204
18 1 563
18 1 964
18 1 940
18 1 314
18 1 0
18 1 0
18 1 0
19 1 0
19 1 565
19 1 850
19 1 871
19 1 910
19 1 36
19 1 524
19 1 0
19 1 0
19 1 612
19 1 590
19 1 0
20 1 0
20 1 291
20 1 542
20 1 707
20 1 399
20 1 680
20 1 873
20 1 360
20 1 897
20 1 0
20 1 0
20 1 0
21 2 0
21 2 820
21 2 741
21 2 9
21 2 324
21 2 0
21 2 0
21 2 714
21 2 807
21 2 293
21 2 0
22 2 0
22 2 866
22 2 128
22 2 107
22 2 133
22 2 923
22 2 0
22 2 0
22 2 504
22 2 0
23 2 0
23 2 816
23 2 113
23 2 868
23 2 907
23 2 349
23 2 0
23 2 0
23 2 352
23 2 967
23 2 815
23 2 0
24 2 0
24 2 158
24 2 541
24 2 611
24 2 647
24 2 255
24 2 0
24 2 0
24 2 148
24 2 0
25 2 0
25 2 389
25 2 580
25 2 538
25 2 446
25 2 232
25 2 855
25 2 808
25 2 512
25 2 397
25 2 692
25 2 0
25 2 0
25 2 0
26 1 0
26 1 54
26 1 925
26 1 418
26 1 902
26 1 84
26 1 709
26 1 323
26 1 208
26 1 0
26 1 0
26 1 0
27 1 0
27 1 738
27 1 603
27 1 796
27 1 0
28 1 0
28 1 14
28 1 666
28 1 846
28 1 495
28 1 676
28 1 168
28 1 516
28 1 44
28 1 0
28 1 0
29 2 0
29 2 63
29 2 335
29 2 608
29 2 447
29 2 929
29 2 0
29 2 0
29 2 0
30 2 0
30 2 721
30 2 436
30 2 970
30 2 27
30 2 434
30 2 0
31 2 0
31 2 17
31 2 715
31 2 781
31 2 425
31 2 79
31 2 586
31 2 38
31 2 0
31 2 0
31 2 0
32 1 0
32 1 700
32 1 783
32 1 470
32 1 93
32 1 880
32 1 345
32 1 0
33 2 0
33 2 529
33 2 279
33 2 921
33 2 876
33 2 753
33 2 838
33 2 0
33 2 0
33 2 0
34 2 0
34 2 441
34 2 934
34 2 207
34 2 71
34 2 803
34 2 969
34 2 852
34 2 906
34 2 0
35 2 0
35 2 606
35 2 955
35 2 562
35 2 410
35 2 752
35 2 664
35 2 0
35 2 0
35 2 678
35 2 508
35 2 0
36 1 0
36 1 153
36 1 394
36 1 453
36 1 88
36 1 0
36 1 0
36 1 216
36 1 885
36 1 178
36 1 776
36 1 0
36 1 0
36 1 0
37 2 0
37 2 531
37 2 45
37 2 814
37 2 430
37 2 977
37 2 438
37 2 581
37 2 936
37 2 630
37 2 0
37 2 0
37 2 0
38 2 0
38 2 106
38 2 64
38 2 945
38 2 791
38 2 259
38 2 191
38 2 125
38 2 0
39 2 0
39 2 99
39 2 785
39 2 472
39 2 513
39 2 545
39 2 0
39 2 0
39 2 0
40 2 0
40 2 92
40 2 177
40 2 701
40 2 835
40 2 490
40 2 471
40 2 0
41 1 0
41 1 837
41 1 909
41 1 971
41 1 965
41 1 0
42 2 0
42 2 677
42 2 181
42 2 135
42 2 289
42 2 0
43 2 0
43 2 949
43 2 604
43 2 383
43 2 0
44 2 0
44 2 784
44 2 86
44 2 74
44 2 0
45 1 0
45 1 456
45 1 996
45 1 699
45 1 392
45 1 85
45 1 0
45 1 0
45 1 650
45 1 668
45 1 0
46 2 0
46 2 336
46 2 102
46 2 273
46 2 735
46 2 628
46 2 937
46 2 761
46 2 0
46 2 0
46 2 0
47 1 0
47 1 817
47 1 751
47 1 0
47 1 0
47 1 679
47 1 576
47 1 724
47 1 0
48 1 0
48 1 806
48 1 136
48 1 41
48 1 694
48 1 223
48 1 0
49 1 0
49 1 351
49 1 150
49 1 944
49 1 0
49 1 0
49 1 269
49 1 0
50 2 0
50 2 518
50 2 497
50 2 610
50 2 894
50 2 25
50 2 726
50 2 758
50 2 595
50 2 211
50 2 0
50 2 0
51 2 0
51 2 266
51 2 943
51 2 310
51 2 275
51 2 290
51 2 0
51 2 0
51 2 248
51 2 212
51 2 0
52 2 0
52 2 435
52 2 686
52 2 0
52 2 0
52 2 200
52 2 918
52 2 0
53 2 0
53 2 369
53 2 695
53 2 0
53 2 0
53 2 455
53 2 980
53 2 0
53 2 0
53 2 0
54 1 0
54 1 809
54 1 334
54 1 938
54 1 755
54 1 997
54 1 0
54 1 0
54 1 550
54 1 0
55 1 0
55 1 199
55 1 157
55 1 485
55 1 887
55 1 0
55 1 0
55 1 163
55 1 0
56 2 0
56 2 340
56 2 188
56 2 777
56 2 0
56 2 0
56 2 648
56 2 734
56 2 480
56 2 28
56 2 0
57 2 0
57 2 989
57 2 233
57 2 134
57 2 175
57 2 0
57 2 0
57 2 160
57 2 457
57 2 119
57 2 994
57 2 0
58 2 0
58 2 646
58 2 167
58 2 294
58 2 800
58 2 778
58 2 0
58 2 0
58 2 398
58 2 80
58 2 311
58 2 0
58 2 0
58 2 0
59 1 0
59 1 644
59 1 991
59 1 578
59 1 627
59 1 0
60 1 0
60 1 292
60 1 601
60 1 376
60 1 140
60 1 515
60 1 0
60 1 0
60 1 0
61 1 0
61 1 151
61 1 973
61 1 0
61 1 0
61 1 166
61 1 11
61 1 0
62 2 0
62 2 673
62 2 458
62 2 622
62 2 573
62 2 942
62 2 883
62 2 265
62 2 0
62 2 0
62 2 0
63 1 0
63 1 511
63 1 420
63 1 554
63 1 218
63 1 432
63 1 339
63 1 0
63 1 0
63 1 0
63 1 0
64 2 0
64 2 321
64 2 655
64 2 0
64 2 0
64 2 748
64 2 481
64 2 0
65 1 0
65 1 756
65 1 794
65 1 874
65 1 555
65 1 0
65 1 0
65 1 568
65 1 779
65 1 0
65 1 0
65 1 0
66 2 0
66 2 854
66 2 426
66 2 0
66 2 0
66 2 130
66 2 0
66 2 0
66 2 0
67 1 0
67 1 328
67 1 771
67 1 492
67 1 413
67 1 0
67 1 0
67 1 0
