total cost: 336843
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 1 0
2 1 220
2 1 802
2 1 577
2 1 254
2 1 0
2 1 0
2 1 616
2 1 180
2 1 257
2 1 932
2 1 0
2 1 0
2 1 0
3 2 0
3 2 801
3 2 754
3 2 593
3 2 475
3 2 510
3 2 356
3 2 0
4 1 0
4 1 463
4 1 539
4 1 0
5 2 0
5 2 954
5 2 161
5 2 652
5 2 591
5 2 0
5 2 0
5 2 0
6 2 0
6 2 790
6 2 0
6 2 0
6 2 654
6 2 0
7 2 0
7 2 645
7 2 865
7 2 189
7 2 428
7 2 0
7 2 0
7 2 612
7 2 230
7 2 0
8 2 0
8 2 605
8 2 974
8 2 716
8 2 525
8 2 476
8 2 0
9 1 0
9 1 408
9 1 947
9 1 401
9 1 229
9 1 535
9 1 0
9 1 0
9 1 0
10 2 0
10 2 57
10 2 281
10 2 843
10 2 170
10 2 749
10 2 423
10 2 717
10 2 0
11 1 0
11 1 856
11 1 763
11 1 831
11 1 602
11 1 911
11 1 468
11 1 0
11 1 0
11 1 124
11 1 919
11 1 799
11 1 0
12 2 0
12 2 354
12 2 442
12 2 710
12 2 532
12 2 304
12 2 205
12 2 114
12 2 0
13 2 0
13 2 37
13 2 154
13 2 693
13 2 0
13 2 0
13 2 520
13 2 504
13 2 0
14 1 0
14 1 462
14 1 813
14 1 459
14 1 454
14 1 0
14 1 0
14 1 8
14 1 0
15 2 0
15 2 4
15 2 501
15 2 899
15 2 250
15 2 400
15 2 798
15 2 689
15 2 544
15 2 0
16 1 0
16 1 478
16 1 975
16 1 759
16 1 0
16 1 0
16 1 283
16 1 590
16 1 0
17 1 0
17 1 391
17 1 440
17 1 216
17 1 650
17 1 600
17 1 0
17 1 0
17 1 0
18 2 0
18 2 319
18 2 380
18 2 700
18 2 783
18 2 477
18 2 0
19 2 0
19 2 164
19 2 92
19 2 732
19 2 0
20 1 0
20 1 714
20 1 248
20 1 0
21 2 0
21 2 841
21 2 7
21 2 101
21 2 922
21 2 217
21 2 470
21 2 897
21 2 345
21 2 880
21 2 0
22 2 0
22 2 284
22 2 826
22 2 106
22 2 815
22 2 360
22 2 990
22 2 223
22 2 0
23 1 0
23 1 565
23 1 871
23 1 850
23 1 58
23 1 36
23 1 264
23 1 99
23 1 63
23 1 807
23 1 0
23 1 0
23 1 0
24 2 0
24 2 489
24 2 94
24 2 0
25 2 0
25 2 570
25 2 810
25 2 276
25 2 0
25 2 0
25 2 0
26 1 0
26 1 682
26 1 531
26 1 806
26 1 814
26 1 93
26 1 945
26 1 791
26 1 964
26 1 125
26 1 0
26 1 0
26 1 0
26 1 0
27 2 0
27 2 291
27 2 543
27 2 437
27 2 992
27 2 923
27 2 436
27 2 0
27 2 0
27 2 0
28 2 0
28 2 846
28 2 473
28 2 293
28 2 0
29 1 0
29 1 64
29 1 641
29 1 171
29 1 742
29 1 0
30 2 0
30 2 820
30 2 741
30 2 107
30 2 721
30 2 967
30 2 678
30 2 508
30 2 0
30 2 0
30 2 0
31 2 0
31 2 128
31 2 925
31 2 9
31 2 324
31 2 648
31 2 290
31 2 0
31 2 0
31 2 148
31 2 0
32 1 0
32 1 816
32 1 863
32 1 868
32 1 609
32 1 0
32 1 0
32 1 561
32 1 0
33 1 0
33 1 866
33 1 54
33 1 418
33 1 292
33 1 208
33 1 38
33 1 0
33 1 0
33 1 0
34 1 0
34 1 389
34 1 580
34 1 441
34 1 855
34 1 232
34 1 808
34 1 512
34 1 397
34 1 0
34 1 0
34 1 0
35 1 0
35 1 113
35 1 910
35 1 529
35 1 907
35 1 349
35 1 0
36 2 0
36 2 338
36 2 237
36 2 939
36 2 204
36 2 563
36 2 0
36 2 0
36 2 269
36 2 212
36 2 0
37 1 0
37 1 738
37 1 603
37 1 796
37 1 0
38 2 0
38 2 158
38 2 541
38 2 611
38 2 647
38 2 255
38 2 980
38 2 74
38 2 0
38 2 0
38 2 0
39 1 0
39 1 17
39 1 715
39 1 902
39 1 425
39 1 776
39 1 668
39 1 0
39 1 0
39 1 0
40 1 0
40 1 14
40 1 538
40 1 446
40 1 495
40 1 969
40 1 852
40 1 692
40 1 0
41 2 0
41 2 606
41 2 955
41 2 542
41 2 266
41 2 707
41 2 246
41 2 40
41 2 873
41 2 694
41 2 844
41 2 0
41 2 0
41 2 0
42 1 0
42 1 524
42 1 351
42 1 0
42 1 0
42 1 550
42 1 785
42 1 472
42 1 0
43 1 0
43 1 153
43 1 394
43 1 934
43 1 329
43 1 207
43 1 168
43 1 0
43 1 0
43 1 949
43 1 0
44 2 0
44 2 666
44 2 644
44 2 608
44 2 447
44 2 545
44 2 0
44 2 0
44 2 0
45 2 0
45 2 335
45 2 279
45 2 921
45 2 876
45 2 753
45 2 0
46 2 0
46 2 133
46 2 399
46 2 680
46 2 748
46 2 166
46 2 27
46 2 434
46 2 0
47 1 0
47 1 837
47 1 909
47 1 0
48 2 0
48 2 677
48 2 940
48 2 314
48 2 784
48 2 0
49 1 0
49 1 456
49 1 996
49 1 699
49 1 392
49 1 417
49 1 181
49 1 259
49 1 0
49 1 0
49 1 0
50 2 0
50 2 45
50 2 809
50 2 430
50 2 334
50 2 755
50 2 800
50 2 778
50 2 0
50 2 0
50 2 0
51 2 0
51 2 336
51 2 369
51 2 854
51 2 426
51 2 0
51 2 0
51 2 679
51 2 513
51 2 906
51 2 0
52 2 0
52 2 817
52 2 157
52 2 199
52 2 410
52 2 151
52 2 970
52 2 0
53 2 0
53 2 435
53 2 686
53 2 160
53 2 0
53 2 0
53 2 0
54 2 0
54 2 352
54 2 200
54 2 0
55 1 0
55 1 518
55 1 497
55 1 574
55 1 419
55 1 976
55 1 669
55 1 0
55 1 0
55 1 86
55 1 0
56 2 0
56 2 562
56 2 943
56 2 310
56 2 941
56 2 685
56 2 936
56 2 656
56 2 0
56 2 0
56 2 0
57 1 0
57 1 664
57 1 752
57 1 485
57 1 965
57 1 971
57 1 0
57 1 0
57 1 0
58 1 0
58 1 455
58 1 0
59 1 0
59 1 163
59 1 604
59 1 383
59 1 0
60 1 0
60 1 576
60 1 724
60 1 0
61 1 0
61 1 191
61 1 136
61 1 918
61 1 309
61 1 0
61 1 0
61 1 0
62 1 0
62 1 178
62 1 323
62 1 885
62 1 0
63 2 0
63 2 130
63 2 0
63 2 0
63 2 0
64 1 0
64 1 41
64 1 568
64 1 675
64 1 135
64 1 0
65 2 0
65 2 102
65 2 610
65 2 894
65 2 25
65 2 582
65 2 726
65 2 758
65 2 595
65 2 0
65 2 0
65 2 0
66 2 0
66 2 340
66 2 781
66 2 188
66 2 84
66 2 709
66 2 757
66 2 0
66 2 0
66 2 0
67 1 0
67 1 398
67 1 80
67 1 311
67 1 490
67 1 0
68 2 0
68 2 646
68 2 697
68 2 870
68 2 0
68 2 0
68 2 95
68 2 0
69 2 0
69 2 989
69 2 751
69 2 673
69 2 226
69 2 887
69 2 0
69 2 0
69 2 47
69 2 929
69 2 0
70 1 0
70 1 511
70 1 777
70 1 663
70 1 0
70 1 0
70 1 43
70 1 11
70 1 0
71 2 0
71 2 233
71 2 134
71 2 175
71 2 420
71 2 376
71 2 601
71 2 140
71 2 515
71 2 0
71 2 0
71 2 0
72 2 0
72 2 321
72 2 701
72 2 177
72 2 218
72 2 494
72 2 812
72 2 0
72 2 0
72 2 0
73 2 0
73 2 275
73 2 771
73 2 977
73 2 396
73 2 438
73 2 581
73 2 630
73 2 0
73 2 0
73 2 0
74 1 0
74 1 756
74 1 794
74 1 874
74 1 655
74 1 0
74 1 0
74 1 835
74 1 471
74 1 847
74 1 0
74 1 0
74 1 0
75 2 0
75 2 186
75 2 628
75 2 937
75 2 289
75 2 211
75 2 761
75 2 0
76 2 0
76 2 193
76 2 840
76 2 0
76 2 0
76 2 33
76 2 779
76 2 0
77 2 0
77 2 328
77 2 492
77 2 413
77 2 509
77 2 481
77 2 0
77 2 0
77 2 0
78 2 0
78 2 150
78 2 621
78 2 944
78 2 857
