total cost: 349068
1 1 0
1 1 553
1 1 288
1 1 767
1 1 0
1 1 0
1 1 616
1 1 180
1 1 257
1 1 932
1 1 0
1 1 0
1 1 0
2 1 0
2 1 220
2 1 802
2 1 0
2 1 0
2 1 463
2 1 539
2 1 693
2 1 0
3 2 0
3 2 254
3 2 577
3 2 408
3 2 801
3 2 459
3 2 0
3 2 0
3 2 790
3 2 0
3 2 0
3 2 141
3 2 0
4 1 0
4 1 645
4 1 865
4 1 189
4 1 428
4 1 0
4 1 0
4 1 307
4 1 793
4 1 0
5 1 0
5 1 605
5 1 593
5 1 754
5 1 947
5 1 974
5 1 716
5 1 525
5 1 8
5 1 476
5 1 205
5 1 0
6 1 0
6 1 57
6 1 843
6 1 281
6 1 717
6 1 532
6 1 423
6 1 544
6 1 304
6 1 0
6 1 0
6 1 0
7 2 0
7 2 856
7 2 763
7 2 831
7 2 939
7 2 0
7 2 0
7 2 954
7 2 161
7 2 654
7 2 652
7 2 504
7 2 0
8 1 0
8 1 354
8 1 442
8 1 749
8 1 319
8 1 0
8 1 0
8 1 535
8 1 0
9 1 0
9 1 170
9 1 400
9 1 798
9 1 468
9 1 641
9 1 742
9 1 0
10 1 0
10 1 0
11 1 0
11 1 0
12 2 0
12 2 154
12 2 0
12 2 0
12 2 37
12 2 855
12 2 269
12 2 397
12 2 212
12 2 0
13 2 0
13 2 462
13 2 813
13 2 478
13 2 975
13 2 759
13 2 0
13 2 0
13 2 124
13 2 475
13 2 799
13 2 0
14 2 0
14 2 4
14 2 911
14 2 899
14 2 250
14 2 826
14 2 700
14 2 783
14 2 217
14 2 897
14 2 815
14 2 0
15 2 0
15 2 454
15 2 283
15 2 714
15 2 293
15 2 0
16 2 0
16 2 391
16 2 710
16 2 440
16 2 216
16 2 732
16 2 600
16 2 0
16 2 0
16 2 0
17 2 0
17 2 164
17 2 689
17 2 380
17 2 171
17 2 477
17 2 345
17 2 880
17 2 0
18 1 0
18 1 401
18 1 510
18 1 229
18 1 919
18 1 0
19 2 0
19 2 501
19 2 237
19 2 850
19 2 58
19 2 0
19 2 0
19 2 612
19 2 591
19 2 520
19 2 0
20 2 0
20 2 602
20 2 338
20 2 570
20 2 264
20 2 810
20 2 356
20 2 276
20 2 0
21 1 0
21 1 841
21 1 101
21 1 922
21 1 531
21 1 470
21 1 106
21 1 40
21 1 0
21 1 0
21 1 230
21 1 0
22 2 0
22 2 565
22 2 910
22 2 863
22 2 816
22 2 609
22 2 807
22 2 0
22 2 0
22 2 590
22 2 0
23 2 0
23 2 489
23 2 741
23 2 107
23 2 967
23 2 678
23 2 508
23 2 0
23 2 0
23 2 0
24 2 0
24 2 682
24 2 7
24 2 543
24 2 992
24 2 437
24 2 246
24 2 990
24 2 844
24 2 0
24 2 0
24 2 0
25 2 0
25 2 291
25 2 542
25 2 45
25 2 399
25 2 680
25 2 873
25 2 360
25 2 694
25 2 223
25 2 0
26 1 0
26 1 846
26 1 473
26 1 949
26 1 692
26 1 852
26 1 0
26 1 0
26 1 0
27 1 0
27 1 820
27 1 925
27 1 9
27 1 324
27 1 0
27 1 0
27 1 561
27 1 148
27 1 0
28 2 0
28 2 128
28 2 866
28 2 715
28 2 418
28 2 84
28 2 709
28 2 323
28 2 208
28 2 0
28 2 0
28 2 0
29 2 0
29 2 158
29 2 871
29 2 36
29 2 524
29 2 63
29 2 99
29 2 785
29 2 0
29 2 0
29 2 0
30 1 0
30 1 868
30 1 738
30 1 796
30 1 0
30 1 0
30 1 92
30 1 178
30 1 885
30 1 776
30 1 668
30 1 0
30 1 0
30 1 0
31 1 0
31 1 113
31 1 456
31 1 102
31 1 351
31 1 0
31 1 0
31 1 64
31 1 923
31 1 436
31 1 970
31 1 0
31 1 0
31 1 0
32 1 0
32 1 389
32 1 538
32 1 446
32 1 580
32 1 232
32 1 808
32 1 495
32 1 512
32 1 0
32 1 0
32 1 0
33 1 0
33 1 907
33 1 666
33 1 207
33 1 168
33 1 71
33 1 44
33 1 383
33 1 545
33 1 0
33 1 0
33 1 0
33 1 0
34 1 0
34 1 54
34 1 17
34 1 902
34 1 292
34 1 0
34 1 0
34 1 550
34 1 964
34 1 784
34 1 0
35 2 0
35 2 541
35 2 284
35 2 204
35 2 563
35 2 945
35 2 791
35 2 940
35 2 314
35 2 0
35 2 0
35 2 0
36 2 0
36 2 529
36 2 603
36 2 644
36 2 608
36 2 0
36 2 0
36 2 352
36 2 114
36 2 200
36 2 0
37 1 0
37 1 606
37 1 955
37 1 809
37 1 430
37 1 977
37 1 396
37 1 685
37 1 0
37 1 0
37 1 0
38 1 0
38 1 153
38 1 394
38 1 453
38 1 88
38 1 0
38 1 0
38 1 721
38 1 837
38 1 0
38 1 0
38 1 0
39 2 0
39 2 441
39 2 329
39 2 676
39 2 969
39 2 803
39 2 513
39 2 0
39 2 0
39 2 0
40 1 0
40 1 349
40 1 369
40 1 0
40 1 0
40 1 279
40 1 921
40 1 876
40 1 0
41 2 0
41 2 14
41 2 991
41 2 578
41 2 840
41 2 0
41 2 0
41 2 472
41 2 906
41 2 0
42 1 0
42 1 335
42 1 854
42 1 173
