total cost: 328906
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 1 0
2 1 220
2 1 802
2 1 577
2 1 254
2 1 0
2 1 0
2 1 180
2 1 257
2 1 932
2 1 0
3 2 0
3 2 616
3 2 161
3 2 652
3 2 0
3 2 0
3 2 0
4 2 0
4 2 954
4 2 654
4 2 520
4 2 0
5 1 0
5 1 463
5 1 539
5 1 459
5 1 693
5 1 454
5 1 0
5 1 0
5 1 790
5 1 0
5 1 0
5 1 0
6 2 0
6 2 408
6 2 801
6 2 754
6 2 593
6 2 475
6 2 510
6 2 356
6 2 0
7 2 0
7 2 645
7 2 865
7 2 189
7 2 442
7 2 92
7 2 710
7 2 717
7 2 0
7 2 0
7 2 0
8 1 0
8 1 605
8 1 974
8 1 401
8 1 229
8 1 0
9 1 0
9 1 57
9 1 843
9 1 170
9 1 749
9 1 689
9 1 525
9 1 476
9 1 0
9 1 0
9 1 0
10 1 0
10 1 281
10 1 423
10 1 532
10 1 544
10 1 798
10 1 380
10 1 0
11 1 0
11 1 856
11 1 4
11 1 501
11 1 250
11 1 911
11 1 468
11 1 700
11 1 0
11 1 0
11 1 230
11 1 0
12 1 0
12 1 354
12 1 0
13 1 0
13 1 319
13 1 716
13 1 0
14 2 0
14 2 124
14 2 919
14 2 799
14 2 148
14 2 0
15 1 0
15 1 164
15 1 391
15 1 440
15 1 216
15 1 650
15 1 0
16 1 0
16 1 37
16 1 0
17 2 0
17 2 154
17 2 0
17 2 0
17 2 612
17 2 535
17 2 8
17 2 0
18 1 0
18 1 462
18 1 813
18 1 478
18 1 0
18 1 0
18 1 283
18 1 590
18 1 269
18 1 0
19 1 0
19 1 763
19 1 831
19 1 602
19 1 284
19 1 759
19 1 0
19 1 0
19 1 591
19 1 504
19 1 0
20 2 0
20 2 947
20 2 400
20 2 682
20 2 826
20 2 641
20 2 171
20 2 742
20 2 0
20 2 0
20 2 0
21 2 0
21 2 714
21 2 248
21 2 0
22 1 0
22 1 841
22 1 543
22 1 101
22 1 783
22 1 470
22 1 217
22 1 897
22 1 345
22 1 0
22 1 0
22 1 0
23 2 0
23 2 975
23 2 570
23 2 810
23 2 276
23 2 0
23 2 0
23 2 0
24 1 0
24 1 565
24 1 871
24 1 850
24 1 58
24 1 0
24 1 0
24 1 304
24 1 205
24 1 114
24 1 477
24 1 0
25 2 0
25 2 428
25 2 820
25 2 54
25 2 732
25 2 600
25 2 0
26 2 0
26 2 489
26 2 741
26 2 107
26 2 0
27 2 0
27 2 899
27 2 237
27 2 541
27 2 158
27 2 338
27 2 791
27 2 945
27 2 191
27 2 0
27 2 0
27 2 0
28 1 0
28 1 64
28 1 967
28 1 678
28 1 0
29 2 0
29 2 291
29 2 7
29 2 992
29 2 437
29 2 508
29 2 815
29 2 360
29 2 0
30 2 0
30 2 846
30 2 473
30 2 293
30 2 0
31 1 0
31 1 866
31 1 9
31 1 721
31 1 923
31 1 436
31 1 0
31 1 0
31 1 0
32 1 0
32 1 128
32 1 925
32 1 715
32 1 418
32 1 292
32 1 208
32 1 38
32 1 0
33 1 0
33 1 264
33 1 910
33 1 524
33 1 63
33 1 807
33 1 0
34 2 0
34 2 816
34 2 863
34 2 868
34 2 609
34 2 349
34 2 0
34 2 0
34 2 561
34 2 0
35 1 0
35 1 939
35 1 922
35 1 106
35 1 40
35 1 0
36 1 0
36 1 14
36 1 580
36 1 232
36 1 538
36 1 495
36 1 397
36 1 212
36 1 512
36 1 0
37 1 0
37 1 389
37 1 666
37 1 446
37 1 949
37 1 692
37 1 852
37 1 0
38 2 0
38 2 113
38 2 529
38 2 738
38 2 907
38 2 608
38 2 513
38 2 906
38 2 47
38 2 0
38 2 0
38 2 0
39 1 0
39 1 855
39 1 808
39 1 676
39 1 969
39 1 803
39 1 66
39 1 0
39 1 0
39 1 0
40 2 0
40 2 279
40 2 99
40 2 785
40 2 472
40 2 679
40 2 0
41 2 0
41 2 36
41 2 204
41 2 563
41 2 964
41 2 940
41 2 314
41 2 125
41 2 0
42 2 0
42 2 17
42 2 178
42 2 323
42 2 885
42 2 0
43 1 0
43 1 441
43 1 207
43 1 168
43 1 516
43 1 44
43 1 0
44 1 0
44 1 606
44 1 955
44 1 542
44 1 266
44 1 707
44 1 246
44 1 680
44 1 990
44 1 873
44 1 0
44 1 0
44 1 0
45 2 0
45 2 335
45 2 447
45 2 545
45 2 929
45 2 23
45 2 0
46 1 0
46 1 153
46 1 394
46 1 453
46 1 88
46 1 0
46 1 0
46 1 550
46 1 784
46 1 86
46 1 0
47 2 0
47 2 603
47 2 796
47 2 644
47 2 705
47 2 91
47 2 0
47 2 0
47 2 0
48 2 0
48 2 531
48 2 45
48 2 806
48 2 814
48 2 93
48 2 880
48 2 259
48 2 0
49 2 0
49 2 133
49 2 399
49 2 748
49 2 166
49 2 223
49 2 0
50 2 0
50 2 677
50 2 181
50 2 0
51 1 0
51 1 837
51 1 909
51 1 0
52 2 0
52 2 352
52 2 0
53 1 0
53 1 163
53 1 0
54 1 0
54 1 456
54 1 102
54 1 351
54 1 0
54 1 0
54 1 255
54 1 980
54 1 74
54 1 724
54 1 0
55 1 0
55 1 921
55 1 876
55 1 753
55 1 0
56 2 0
56 2 336
56 2 369
56 2 854
56 2 426
56 2 0
56 2 0
56 2 130
56 2 576
56 2 0
56 2 0
56 2 0
57 2 0
57 2 817
57 2 157
57 2 199
57 2 324
57 2 648
57 2 290
57 2 0
57 2 0
57 2 0
58 2 0
58 2 435
58 2 686
58 2 160
58 2 183
58 2 835
58 2 490
58 2 471
58 2 0
59 1 0
59 1 518
59 1 497
59 1 574
59 1 419
59 1 976
59 1 669
59 1 0
59 1 0
59 1 0
60 1 0
60 1 611
60 1 647
60 1 455
60 1 0
61 1 0
61 1 562
61 1 943
61 1 410
61 1 226
61 1 485
61 1 151
61 1 752
61 1 664
61 1 970
61 1 0
61 1 0
61 1 0
61 1 0
62 1 0
62 1 200
62 1 136
62 1 0
63 2 0
63 2 95
63 2 398
63 2 0
64 1 0
64 1 41
64 1 417
64 1 918
64 1 309
64 1 0
64 1 0
64 1 0
65 2 0
65 2 809
65 2 430
65 2 334
65 2 938
65 2 755
65 2 800
65 2 778
65 2 881
65 2 0
65 2 0
65 2 0
66 1 0
66 1 699
66 1 646
66 1 392
66 1 30
66 1 628
66 1 937
66 1 0
66 1 0
66 1 0
67 1 0
67 1 340
67 1 781
67 1 188
67 1 425
67 1 776
67 1 668
67 1 0
67 1 0
67 1 0
68 2 0
68 2 989
68 2 751
68 2 673
68 2 861
68 2 393
68 2 457
68 2 0
68 2 0
68 2 0
69 2 0
69 2 996
69 2 697
69 2 870
69 2 81
69 2 289
69 2 211
69 2 0
70 1 0
70 1 902
70 1 84
70 1 709
70 1 757
70 1 0
70 1 0
70 1 0
71 1 0
71 1 275
71 1 310
71 1 581
71 1 936
71 1 509
71 1 0
72 1 0
72 1 568
72 1 675
72 1 779
72 1 0
72 1 0
72 1 0
73 1 0
73 1 94
73 1 0
74 2 0
74 2 511
74 2 777
74 2 79
74 2 663
74 2 601
74 2 0
74 2 0
74 2 11
74 2 434
74 2 0
75 2 0
75 2 321
75 2 233
75 2 701
75 2 177
75 2 80
75 2 494
75 2 0
76 2 0
76 2 694
76 2 844
76 2 0
77 2 0
77 2 186
77 2 484
77 2 172
77 2 761
77 2 595
77 2 758
77 2 587
77 2 0
78 2 0
78 2 756
78 2 134
78 2 175
78 2 376
78 2 140
78 2 218
78 2 847
78 2 0
78 2 0
78 2 0
79 2 0
79 2 971
79 2 965
79 2 734
79 2 480
79 2 28
79 2 0
80 2 0
80 2 150
80 2 944
80 2 0
80 2 0
80 2 0
81 2 0
81 2 794
81 2 420
81 2 665
81 2 554
81 2 624
81 2 515
81 2 812
81 2 287
81 2 0
81 2 0
81 2 0
82 2 0
82 2 193
82 2 840
82 2 0
82 2 0
82 2 43
82 2 0
83 1 0
83 1 328
83 1 771
83 1 492
83 1 413
83 1 0
83 1 0
83 1 0
