total cost: 349305
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 616
1 2 180
1 2 257
1 2 932
1 2 0
2 1 0
2 1 220
2 1 802
2 1 0
2 1 0
2 1 463
2 1 539
2 1 693
2 1 0
3 2 0
3 2 254
3 2 577
3 2 408
3 2 801
3 2 459
3 2 0
3 2 0
3 2 790
3 2 0
3 2 0
3 2 141
3 2 0
4 2 0
4 2 645
4 2 865
4 2 189
4 2 428
4 2 0
4 2 0
4 2 307
4 2 793
4 2 654
4 2 0
5 1 0
5 1 605
5 1 593
5 1 754
5 1 947
5 1 974
5 1 716
5 1 525
5 1 8
5 1 476
5 1 205
5 1 0
6 2 0
6 2 57
6 2 843
6 2 281
6 2 717
6 2 532
6 2 423
6 2 544
6 2 304
6 2 114
6 2 0
7 2 0
7 2 856
7 2 763
7 2 831
7 2 939
7 2 0
7 2 0
7 2 954
7 2 161
7 2 652
7 2 520
7 2 535
7 2 0
8 2 0
8 2 354
8 2 442
8 2 749
8 2 319
8 2 401
8 2 229
8 2 0
9 2 0
9 2 170
9 2 400
9 2 798
9 2 468
9 2 641
9 2 742
9 2 0
10 2 0
10 2 154
10 2 0
10 2 0
10 2 37
10 2 855
10 2 269
10 2 397
10 2 212
10 2 0
11 2 0
11 2 462
11 2 813
11 2 478
11 2 975
11 2 759
11 2 0
11 2 0
11 2 124
11 2 475
11 2 799
11 2 0
12 2 0
12 2 4
12 2 911
12 2 899
12 2 250
12 2 826
12 2 700
12 2 783
12 2 217
12 2 897
12 2 815
12 2 0
13 2 0
13 2 454
13 2 283
13 2 714
13 2 293
13 2 0
14 1 0
14 1 689
14 1 380
14 1 106
14 1 470
14 1 477
14 1 345
14 1 880
14 1 0
14 1 0
14 1 0
15 1 0
15 1 391
15 1 710
15 1 440
15 1 216
15 1 732
15 1 0
15 1 0
15 1 0
16 2 0
16 2 501
16 2 682
16 2 922
16 2 101
16 2 64
16 2 437
16 2 992
16 2 923
16 2 436
16 2 0
16 2 0
16 2 0
17 2 0
17 2 602
17 2 237
17 2 570
17 2 0
17 2 0
17 2 919
17 2 356
17 2 0
18 1 0
18 1 164
18 1 92
18 1 650
18 1 600
18 1 0
19 2 0
19 2 612
19 2 591
19 2 504
19 2 0
20 1 0
20 1 841
20 1 7
20 1 543
20 1 133
20 1 246
20 1 40
20 1 990
20 1 873
20 1 0
20 1 0
20 1 0
21 1 0
21 1 565
21 1 850
21 1 58
21 1 871
21 1 36
21 1 264
21 1 63
21 1 99
21 1 807
21 1 0
21 1 0
21 1 0
22 1 0
22 1 489
22 1 741
22 1 107
22 1 967
22 1 0
22 1 0
22 1 0
23 2 0
23 2 284
23 2 531
23 2 945
23 2 791
23 2 964
23 2 314
23 2 125
23 2 0
24 1 0
24 1 291
24 1 542
24 1 562
24 1 752
24 1 664
24 1 0
24 1 0
24 1 510
24 1 276
24 1 784
24 1 0
25 2 0
25 2 473
25 2 863
25 2 816
25 2 910
25 2 524
25 2 0
25 2 0
25 2 590
25 2 949
25 2 692
25 2 0
26 1 0
26 1 866
26 1 9
26 1 324
26 1 648
26 1 0
26 1 0
26 1 561
26 1 230
26 1 0
27 2 0
27 2 128
27 2 925
27 2 715
27 2 902
27 2 418
27 2 84
27 2 709
27 2 323
27 2 208
27 2 0
27 2 0
27 2 0
28 1 0
28 1 820
28 1 188
28 1 781
28 1 178
28 1 38
28 1 0
28 1 0
28 1 0
29 1 0
29 1 158
29 1 541
29 1 338
29 1 204
29 1 563
29 1 940
29 1 677
29 1 0
29 1 0
29 1 0
30 2 0
30 2 868
30 2 738
30 2 609
30 2 349
30 2 0
30 2 0
30 2 171
30 2 810
30 2 191
30 2 0
31 2 0
31 2 113
31 2 456
31 2 102
31 2 351
31 2 921
31 2 0
31 2 0
31 2 352
31 2 678
31 2 360
31 2 0
32 2 0
32 2 389
32 2 538
32 2 446
32 2 580
32 2 232
32 2 808
32 2 495
32 2 852
32 2 0
33 2 0
33 2 907
33 2 796
33 2 608
33 2 335
33 2 279
33 2 0
33 2 0
33 2 148
33 2 0
34 2 0
34 2 529
34 2 603
34 2 644
34 2 447
34 2 840
34 2 0
34 2 0
34 2 248
34 2 785
34 2 0
35 2 0
35 2 606
35 2 955
35 2 45
35 2 809
35 2 430
35 2 977
35 2 396
35 2 685
35 2 936
35 2 630
35 2 0
35 2 0
35 2 0
36 1 0
36 1 153
36 1 394
36 1 329
36 1 934
36 1 207
36 1 168
36 1 0
36 1 0
36 1 0
37 1 0
37 1 666
37 1 441
37 1 14
37 1 676
37 1 71
37 1 383
37 1 545
37 1 0
37 1 0
37 1 0
37 1 0
38 2 0
38 2 54
38 2 511
38 2 425
38 2 79
38 2 586
38 2 904
38 2 494
38 2 287
38 2 0
38 2 0
38 2 0
39 1 0
39 1 17
39 1 721
39 1 0
39 1 0
39 1 837
39 1 0
40 2 0
40 2 846
40 2 969
40 2 803
40 2 512
40 2 44
40 2 0
40 2 0
40 2 0
41 1 0
41 1 707
41 1 399
41 1 680
41 1 844
41 1 438
41 1 581
41 1 509
41 1 0
42 2 0
42 2 336
42 2 369
42 2 854
42 2 426
42 2 0
42 2 0
42 2 255
42 2 86
42 2 74
42 2 0
43 1 0
43 1 472
43 1 513
43 1 906
43 1 679
43 1 0
44 1 0
44 1 817
44 1 751
44 1 0
44 1 0
44 1 435
44 1 160
44 1 835
44 1 490
44 1 471
44 1 0
44 1 0
44 1 0
45 1 0
45 1 806
45 1 814
45 1 93
45 1 417
45 1 181
45 1 259
45 1 0
45 1 0
45 1 0
46 1 0
46 1 518
46 1 497
46 1 610
46 1 574
46 1 419
46 1 150
46 1 621
46 1 0
46 1 0
46 1 0
46 1 0
47 1 0
47 1 266
47 1 943
47 1 410
47 1 199
47 1 485
47 1 0
47 1 0
47 1 508
47 1 970
47 1 734
47 1 0
48 1 0
48 1 611
48 1 647
48 1 724
48 1 455
48 1 0
49 2 0
49 2 909
49 2 971
49 2 965
49 2 480
49 2 0
50 2 0
50 2 576
50 2 753
50 2 838
50 2 0
51 1 0
51 1 980
51 1 289
51 1 675
51 1 0
51 1 0
51 1 0
52 2 0
52 2 550
52 2 0
53 2 0
53 2 41
53 2 136
53 2 918
53 2 309
53 2 0
53 2 0
53 2 0
54 1 0
54 1 292
54 1 0
54 1 0
54 1 200
54 1 694
54 1 223
54 1 434
54 1 0
54 1 0
54 1 0
55 1 0
55 1 699
55 1 996
55 1 870
55 1 0
55 1 0
55 1 398
55 1 80
55 1 311
55 1 0
55 1 0
55 1 0
56 2 0
56 2 646
56 2 334
56 2 938
56 2 755
56 2 997
56 2 0
56 2 0
56 2 876
56 2 929
56 2 0
57 2 0
57 2 340
57 2 794
57 2 233
57 2 134
57 2 376
57 2 601
57 2 140
57 2 515
57 2 0
57 2 0
57 2 0
58 2 0
58 2 392
58 2 273
58 2 735
58 2 628
58 2 937
58 2 761
58 2 758
58 2 0
58 2 0
58 2 0
59 1 0
59 1 989
59 1 157
59 1 887
59 1 0
59 1 0
59 1 290
59 1 0
59 1 0
59 1 166
59 1 27
59 1 0
60 2 0
60 2 275
60 2 771
60 2 481
60 2 479
60 2 0
61 1 0
61 1 151
61 1 973
61 1 0
61 1 0
61 1 885
61 1 776
61 1 0
61 1 0
61 1 0
62 2 0
62 2 568
62 2 779
62 2 0
63 1 0
63 1 673
63 1 18
63 1 891
63 1 571
63 1 0
63 1 0
63 1 163
63 1 604
63 1 0
64 2 0
64 2 686
64 2 175
64 2 177
64 2 701
64 2 847
64 2 0
64 2 0
64 2 0
65 2 0
65 2 321
65 2 655
65 2 0
65 2 0
65 2 748
65 2 11
65 2 0
66 2 0
66 2 756
66 2 420
66 2 554
66 2 663
66 2 218
66 2 432
66 2 0
66 2 0
66 2 0
67 2 0
67 2 193
67 2 365
67 2 705
67 2 0
67 2 0
67 2 0
68 1 0
68 1 328
68 1 492
68 1 413
68 1 683
68 1 0
68 1 0
68 1 130
68 1 0
69 1 0
69 1 310
69 1 941
69 1 341
69 1 226
69 1 118
69 1 0
69 1 0
69 1 0
70 2 0
