total cost: 329468
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 2 0
2 2 220
2 2 802
2 2 577
2 2 254
2 2 749
2 2 0
2 2 0
2 2 180
2 2 257
2 2 932
2 2 0
3 2 0
3 2 616
3 2 161
3 2 652
3 2 0
3 2 0
3 2 0
4 2 0
4 2 954
4 2 654
4 2 520
4 2 0
5 1 0
5 1 463
5 1 539
5 1 459
5 1 693
5 1 454
5 1 0
5 1 0
5 1 790
5 1 0
5 1 0
5 1 0
6 2 0
6 2 408
6 2 801
6 2 754
6 2 593
6 2 475
6 2 510
6 2 356
6 2 0
7 1 0
7 1 645
7 1 865
7 1 189
7 1 442
7 1 92
7 1 0
7 1 0
7 1 612
7 1 0
8 2 0
8 2 605
8 2 974
8 2 401
8 2 229
8 2 0
9 1 0
9 1 57
9 1 281
9 1 843
9 1 170
9 1 689
9 1 525
9 1 476
9 1 0
10 1 0
10 1 856
10 1 4
10 1 501
10 1 250
10 1 911
10 1 468
10 1 700
10 1 0
10 1 0
10 1 230
10 1 0
11 1 0
11 1 354
11 1 0
12 1 0
12 1 319
12 1 716
12 1 0
13 1 0
13 1 164
13 1 717
13 1 532
13 1 423
13 1 0
14 2 0
14 2 37
14 2 14
14 2 855
14 2 808
14 2 512
14 2 397
14 2 212
14 2 0
15 1 0
15 1 0
16 1 0
16 1 0
17 1 0
17 1 0
18 1 0
18 1 0
19 1 0
19 1 0
20 2 0
20 2 154
20 2 0
20 2 0
20 2 124
20 2 919
20 2 799
20 2 148
20 2 0
21 2 0
21 2 462
21 2 813
21 2 478
21 2 570
21 2 0
21 2 0
21 2 591
21 2 504
21 2 0
22 1 0
22 1 947
22 1 602
22 1 284
22 1 171
22 1 742
22 1 0
23 1 0
23 1 391
23 1 544
23 1 798
23 1 380
23 1 0
23 1 0
23 1 535
23 1 0
24 1 0
24 1 763
24 1 899
24 1 826
24 1 922
24 1 531
24 1 217
24 1 0
24 1 0
24 1 283
24 1 590
24 1 0
25 1 0
25 1 710
25 1 440
25 1 216
25 1 650
25 1 95
25 1 323
25 1 178
25 1 0
26 1 0
26 1 714
26 1 248
26 1 0
27 1 0
27 1 841
27 1 64
27 1 304
27 1 205
27 1 114
27 1 0
28 2 0
28 2 400
28 2 682
28 2 101
28 2 543
28 2 437
28 2 992
28 2 923
28 2 436
28 2 0
28 2 0
28 2 0
29 1 0
29 1 831
29 1 158
29 1 850
29 1 58
29 1 36
29 1 264
29 1 810
29 1 276
29 1 0
29 1 0
29 1 0
30 1 0
30 1 975
30 1 759
30 1 477
30 1 29
30 1 897
30 1 345
30 1 0
31 1 0
31 1 565
31 1 871
31 1 0
31 1 0
31 1 428
31 1 732
31 1 600
31 1 0
32 1 0
32 1 489
32 1 94
32 1 0
33 2 0
33 2 291
33 2 7
33 2 783
33 2 470
33 2 106
33 2 815
33 2 360
33 2 0
34 1 0
34 1 846
34 1 473
34 1 293
34 1 0
35 2 0
35 2 641
35 2 8
35 2 0
36 1 0
36 1 820
36 1 741
36 1 107
36 1 0
36 1 0
36 1 561
36 1 0
37 2 0
37 2 128
37 2 925
37 2 9
37 2 721
37 2 967
37 2 678
37 2 508
37 2 0
38 1 0
38 1 816
38 1 863
38 1 868
38 1 609
38 1 335
38 1 807
38 1 0
39 2 0
39 2 866
39 2 54
39 2 418
39 2 292
39 2 208
39 2 38
39 2 0
40 2 0
40 2 939
40 2 237
40 2 791
40 2 945
40 2 191
40 2 0
40 2 0
40 2 0
41 1 0
41 1 389
41 1 580
41 1 538
41 1 446
41 1 495
41 1 949
41 1 692
41 1 852
41 1 0
42 2 0
42 2 113
42 2 910
42 2 524
42 2 63
42 2 279
42 2 99
42 2 785
42 2 0
42 2 0
42 2 0
43 1 0
43 1 738
43 1 603
43 1 796
43 1 0
44 2 0
44 2 907
44 2 349
44 2 0
44 2 0
44 2 352
44 2 0
45 2 0
45 2 338
45 2 541
45 2 204
45 2 563
45 2 964
45 2 940
45 2 314
45 2 125
45 2 0
46 2 0
46 2 529
46 2 608
46 2 513
46 2 906
46 2 545
46 2 0
47 1 0
47 1 441
47 1 666
47 1 232
47 1 676
47 1 969
47 1 803
47 1 66
47 1 0
47 1 0
47 1 0
47 1 0
48 1 0
48 1 606
48 1 955
48 1 542
48 1 266
48 1 707
48 1 246
48 1 40
48 1 990
48 1 873
48 1 0
48 1 0
48 1 0
49 2 0
49 2 153
49 2 394
49 2 329
49 2 934
49 2 207
49 2 168
49 2 71
49 2 661
49 2 0
49 2 0
49 2 0
50 2 0
50 2 715
50 2 511
50 2 902
50 2 425
50 2 776
50 2 0
51 2 0
51 2 17
51 2 188
51 2 781
51 2 84
51 2 709
51 2 885
51 2 398
51 2 0
52 1 0
52 1 133
52 1 399
52 1 680
52 1 748
52 1 166
52 1 223
52 1 0
53 2 0
53 2 472
53 2 679
53 2 0
54 2 0
54 2 677
54 2 880
54 2 136
54 2 0
55 2 0
55 2 837
55 2 909
55 2 0
56 2 0
56 2 784
56 2 86
56 2 0
57 2 0
57 2 550
57 2 0
58 2 0
58 2 456
58 2 102
58 2 351
58 2 921
58 2 0
58 2 0
58 2 269
58 2 604
58 2 44
58 2 0
59 2 0
59 2 45
59 2 809
59 2 430
59 2 328
59 2 977
59 2 396
59 2 685
59 2 936
59 2 581
59 2 0
59 2 0
59 2 0
60 2 0
60 2 336
60 2 369
60 2 854
60 2 426
60 2 0
60 2 0
60 2 255
60 2 74
60 2 724
60 2 0
61 2 0
61 2 817
61 2 157
61 2 199
61 2 324
61 2 648
61 2 290
61 2 0
61 2 0
61 2 0
62 2 0
62 2 806
62 2 814
62 2 93
62 2 259
62 2 181
62 2 0
63 2 0
63 2 518
63 2 497
63 2 411
63 2 574
63 2 419
63 2 621
63 2 0
63 2 0
63 2 0
64 2 0
64 2 611
64 2 647
64 2 980
64 2 0
65 2 0
65 2 562
65 2 943
65 2 410
65 2 226
65 2 485
65 2 151
65 2 752
65 2 664
65 2 970
65 2 734
65 2 965
65 2 0
66 2 0
66 2 435
66 2 686
66 2 160
66 2 183
66 2 835
66 2 490
66 2 471
66 2 0
67 1 0
67 1 455
67 1 0
68 1 0
68 1 576
68 1 0
69 2 0
69 2 200
69 2 844
69 2 0
70 1 0
70 1 163
70 1 47
70 1 0
71 2 0
71 2 699
71 2 646
71 2 392
71 2 30
71 2 628
71 2 937
71 2 289
71 2 135
71 2 0
71 2 0
71 2 0
72 1 0
72 1 340
72 1 756
72 1 134
72 1 175
72 1 376
72 1 601
72 1 140
72 1 515
72 1 0
72 1 0
72 1 0
72 1 0
73 2 0
73 2 876
73 2 753
73 2 929
73 2 0
74 1 0
74 1 989
74 1 751
74 1 673
74 1 0
74 1 0
74 1 41
74 1 417
74 1 918
74 1 309
74 1 0
74 1 0
74 1 0
75 2 0
75 2 996
75 2 697
75 2 870
75 2 272
75 2 0
75 2 0
75 2 130
75 2 0
75 2 0
75 2 0
76 1 0
76 1 644
76 1 840
76 1 193
76 1 173
76 1 0
76 1 0
76 1 11
76 1 434
76 1 0
77 1 0
77 1 275
77 1 310
77 1 973
77 1 0
77 1 0
77 1 0
78 2 0
78 2 321
78 2 233
78 2 701
78 2 177
78 2 494
78 2 80
78 2 311
78 2 0
78 2 0
78 2 0
79 2 0
79 2 447
79 2 705
79 2 91
79 2 848
79 2 838
79 2 0
79 2 0
79 2 0
80 2 0
80 2 694
80 2 438
80 2 0
81 1 0
81 1 186
81 1 484
81 1 172
81 1 761
81 1 595
81 1 758
81 1 0
81 1 0
81 1 0
81 1 0
82 1 0
82 1 971
82 1 457
82 1 24
82 1 0
83 1 0
83 1 150
83 1 944
83 1 669
83 1 857
83 1 0
84 2 0
84 2 794
84 2 874
84 2 828
84 2 0
84 2 0
84 2 718
84 2 0
84 2 0
84 2 0
85 1 0
85 1 757
85 1 668
85 1 0
86 1 0
86 1 960
86 1 480
86 1 28
86 1 0
87 1 0
87 1 610
87 1 894
87 1 25
87 1 582
87 1 726
87 1 83
87 1 0
