total cost: 344251
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 1 0
2 1 220
2 1 802
2 1 577
2 1 254
2 1 0
2 1 0
2 1 180
2 1 257
2 1 932
2 1 0
3 1 0
3 1 616
3 1 161
3 1 652
3 1 0
3 1 0
3 1 0
4 2 0
4 2 954
4 2 654
4 2 520
4 2 0
5 2 0
5 2 463
5 2 539
5 2 459
5 2 693
5 2 454
5 2 0
5 2 0
5 2 790
5 2 0
5 2 0
5 2 0
6 2 0
6 2 408
6 2 801
6 2 754
6 2 593
6 2 475
6 2 510
6 2 356
6 2 0
7 2 0
7 2 645
7 2 865
7 2 189
7 2 442
7 2 92
7 2 710
7 2 717
7 2 0
7 2 0
7 2 0
8 1 0
8 1 605
8 1 974
8 1 401
8 1 229
8 1 0
9 1 0
9 1 57
9 1 843
9 1 170
9 1 749
9 1 689
9 1 525
9 1 476
9 1 0
9 1 0
9 1 0
10 2 0
10 2 281
10 2 423
10 2 532
10 2 544
10 2 798
10 2 380
10 2 0
11 2 0
11 2 856
11 2 4
11 2 501
11 2 250
11 2 911
11 2 468
11 2 700
11 2 783
11 2 477
11 2 0
12 1 0
12 1 354
12 1 37
12 1 0
13 1 0
13 1 319
13 1 716
13 1 0
14 2 0
14 2 124
14 2 919
14 2 799
14 2 148
14 2 0
15 2 0
15 2 612
15 2 230
15 2 535
15 2 0
16 2 0
16 2 462
16 2 813
16 2 478
16 2 570
16 2 0
16 2 0
16 2 164
16 2 8
16 2 0
17 1 0
17 1 947
17 1 400
17 1 682
17 1 826
17 1 641
17 1 171
17 1 742
17 1 0
18 2 0
18 2 154
18 2 14
18 2 855
18 2 0
18 2 0
18 2 591
18 2 504
18 2 0
19 2 0
19 2 763
19 2 831
19 2 759
19 2 237
19 2 0
19 2 0
19 2 391
19 2 0
20 1 0
20 1 602
20 1 939
20 1 975
20 1 810
20 1 276
20 1 0
21 1 0
21 1 714
21 1 248
21 1 0
22 2 0
22 2 283
22 2 590
22 2 269
22 2 0
23 1 0
23 1 841
23 1 543
23 1 101
23 1 531
23 1 217
23 1 470
23 1 897
23 1 0
23 1 0
23 1 0
24 1 0
24 1 565
24 1 850
24 1 58
24 1 871
24 1 36
24 1 264
24 1 99
24 1 63
24 1 807
24 1 0
24 1 0
24 1 0
25 1 0
25 1 284
25 1 338
25 1 791
25 1 945
25 1 191
25 1 259
25 1 125
25 1 0
26 1 0
26 1 428
26 1 820
26 1 54
26 1 732
26 1 600
26 1 0
26 1 0
26 1 0
27 2 0
27 2 440
27 2 216
27 2 418
27 2 885
27 2 323
27 2 178
27 2 0
28 1 0
28 1 489
28 1 741
28 1 107
28 1 0
29 2 0
29 2 304
29 2 205
29 2 114
29 2 508
29 2 0
30 2 0
30 2 899
30 2 922
30 2 45
30 2 806
30 2 814
30 2 93
30 2 880
30 2 345
30 2 136
30 2 200
30 2 0
31 1 0
31 1 64
31 1 967
31 1 678
31 1 0
32 2 0
32 2 291
32 2 7
32 2 992
32 2 437
32 2 923
32 2 436
32 2 0
32 2 0
32 2 0
33 2 0
33 2 846
33 2 473
33 2 293
33 2 0
34 2 0
34 2 866
34 2 9
34 2 721
34 2 0
35 1 0
35 1 128
35 1 925
35 1 715
35 1 292
35 1 208
35 1 38
35 1 0
36 1 0
36 1 816
36 1 863
36 1 868
36 1 609
36 1 0
36 1 0
36 1 561
36 1 0
37 2 0
37 2 389
37 2 580
37 2 441
37 2 495
37 2 397
37 2 212
37 2 512
37 2 0
38 1 0
38 1 113
38 1 910
38 1 529
38 1 349
38 1 0
39 1 0
39 1 738
39 1 603
39 1 796
39 1 0
40 1 0
40 1 907
40 1 0
41 1 0
41 1 158
41 1 541
41 1 204
41 1 563
41 1 964
41 1 940
41 1 314
41 1 0
41 1 0
41 1 0
42 1 0
42 1 17
42 1 650
42 1 398
42 1 0
43 2 0
43 2 279
43 2 524
43 2 255
43 2 980
43 2 74
43 2 724
43 2 0
44 2 0
44 2 606
44 2 955
44 2 542
44 2 707
44 2 246
44 2 40
44 2 360
44 2 990
44 2 223
44 2 844
44 2 0
45 1 0
45 1 106
45 1 815
45 1 29
45 1 0
46 1 0
46 1 335
46 1 0
47 2 0
47 2 153
47 2 538
47 2 446
47 2 666
47 2 232
47 2 808
47 2 676
47 2 969
47 2 852
47 2 0
47 2 0
47 2 0
48 2 0
48 2 949
48 2 692
48 2 0
49 2 0
49 2 472
49 2 785
49 2 0
50 1 0
50 1 133
50 1 399
50 1 680
50 1 873
50 1 694
50 1 0
51 2 0
51 2 550
51 2 784
51 2 86
51 2 0
52 2 0
52 2 677
52 2 181
52 2 0
53 1 0
53 1 837
53 1 909
53 1 0
54 1 0
54 1 352
54 1 0
55 1 0
55 1 456
55 1 102
55 1 610
55 1 574
55 1 419
55 1 621
55 1 0
55 1 0
55 1 0
56 2 0
56 2 921
56 2 351
56 2 455
56 2 0
56 2 0
56 2 0
57 2 0
57 2 336
57 2 369
57 2 854
57 2 426
57 2 0
57 2 0
57 2 679
57 2 576
57 2 0
57 2 0
57 2 0
58 1 0
58 1 817
58 1 157
58 1 199
58 1 324
58 1 0
58 1 0
58 1 0
59 1 0
59 1 0
60 2 0
60 2 608
60 2 513
60 2 906
60 2 545
60 2 0
61 1 0
61 1 435
61 1 686
61 1 160
61 1 183
61 1 835
61 1 490
61 1 471
61 1 0
62 1 0
62 1 394
62 1 329
62 1 934
62 1 207
62 1 168
62 1 803
62 1 0
62 1 0
62 1 0
63 2 0
63 2 163
63 2 47
63 2 0
64 2 0
64 2 518
64 2 497
64 2 404
64 2 247
64 2 0
64 2 0
64 2 130
64 2 0
65 1 0
65 1 266
65 1 562
65 1 664
65 1 410
65 1 0
65 1 0
65 1 95
65 1 0
66 1 0
66 1 752
66 1 0
66 1 0
66 1 41
66 1 417
66 1 918
66 1 309
66 1 0
66 1 0
66 1 0
67 1 0
67 1 647
67 1 611
67 1 0
68 1 0
68 1 809
68 1 930
68 1 771
68 1 492
68 1 413
68 1 0
68 1 0
68 1 94
68 1 0
69 1 0
69 1 699
69 1 646
69 1 392
69 1 30
69 1 628
69 1 937
69 1 0
69 1 0
69 1 0
70 2 0
70 2 340
70 2 781
70 2 188
70 2 425
70 2 776
70 2 668
70 2 0
71 2 0
71 2 290
71 2 226
71 2 485
71 2 151
71 2 0
71 2 0
71 2 0
72 1 0
72 1 989
72 1 751
72 1 673
72 1 648
72 1 0
72 1 0
72 1 970
72 1 27
72 1 434
72 1 0
73 1 0
73 1 996
73 1 697
73 1 870
73 1 81
73 1 289
73 1 211
73 1 0
74 2 0
74 2 644
74 2 447
74 2 840
74 2 929
74 2 705
74 2 0
74 2 0
74 2 0
75 1 0
75 1 902
75 1 84
75 1 709
75 1 757
75 1 0
75 1 0
75 1 0
76 2 0
76 2 275
76 2 310
76 2 581
76 2 936
76 2 630
76 2 0
77 2 0
77 2 876
77 2 753
77 2 838
77 2 342
77 2 0
78 2 0
78 2 568
78 2 675
78 2 779
78 2 0
79 2 0
79 2 511
79 2 777
79 2 79
79 2 663
79 2 601
79 2 0
79 2 0
79 2 166
79 2 11
79 2 0
80 2 0
80 2 233
80 2 134
80 2 175
80 2 420
80 2 376
80 2 140
80 2 218
80 2 701
80 2 80
80 2 494
80 2 0
80 2 0
80 2 0
80 2 0
81 2 0
81 2 943
81 2 18
81 2 887
81 2 973
81 2 0
81 2 0
81 2 748
81 2 438
81 2 0
82 2 0
82 2 321
82 2 177
82 2 330
82 2 0
83 1 0
83 1 756
83 1 794
83 1 874
83 1 655
83 1 0
83 1 0
83 1 971
83 1 965
83 1 734
83 1 480
83 1 0
84 2 0
84 2 186
84 2 484
84 2 172
84 2 761
84 2 595
84 2 758
84 2 587
84 2 0
85 2 0
85 2 193
85 2 173
85 2 848
85 2 91
85 2 23
85 2 0
86 1 0
86 1 430
86 1 334
86 1 938
86 1 755
86 1 997
86 1 493
86 1 778
86 1 0
86 1 0
86 1 0
86 1 0
87 2 0
87 2 328
87 2 282
