total cost: 338232
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 2 0
2 2 220
2 2 802
2 2 577
2 2 254
2 2 170
2 2 749
2 2 0
2 2 0
2 2 654
2 2 520
2 2 0
3 2 0
3 2 463
3 2 539
3 2 462
3 2 693
3 2 154
3 2 0
3 2 0
3 2 790
3 2 230
3 2 0
4 2 0
4 2 408
4 2 947
4 2 974
4 2 716
4 2 525
4 2 476
4 2 0
5 1 0
5 1 645
5 1 616
5 1 180
5 1 0
5 1 0
5 1 652
5 1 591
5 1 504
5 1 0
6 1 0
6 1 605
6 1 754
6 1 593
6 1 602
6 1 284
6 1 171
6 1 742
6 1 0
7 2 0
7 2 57
7 2 865
7 2 189
7 2 428
7 2 710
7 2 717
7 2 532
7 2 932
7 2 257
7 2 0
7 2 0
7 2 0
8 1 0
8 1 801
8 1 459
8 1 454
8 1 37
8 1 283
8 1 590
8 1 269
8 1 0
9 2 0
9 2 856
9 2 4
9 2 501
9 2 911
9 2 400
9 2 798
9 2 544
9 2 423
9 2 304
9 2 205
9 2 114
9 2 0
10 2 0
10 2 843
10 2 281
10 2 442
10 2 954
10 2 440
10 2 391
10 2 0
11 2 0
11 2 354
11 2 489
11 2 216
11 2 292
11 2 208
11 2 0
11 2 0
11 2 0
12 2 0
12 2 319
12 2 689
12 2 380
12 2 468
12 2 0
13 2 0
13 2 164
13 2 92
13 2 732
13 2 600
13 2 0
14 2 0
14 2 161
14 2 401
14 2 229
14 2 535
14 2 0
15 1 0
15 1 124
15 1 919
15 1 475
15 1 799
15 1 0
16 2 0
16 2 813
16 2 473
16 2 738
16 2 863
16 2 609
16 2 293
16 2 0
16 2 0
16 2 8
16 2 0
17 1 0
17 1 763
17 1 831
17 1 939
17 1 0
17 1 0
17 1 714
17 1 248
17 1 510
17 1 356
17 1 0
18 2 0
18 2 841
18 2 7
18 2 101
18 2 543
18 2 437
18 2 992
18 2 923
18 2 436
18 2 0
18 2 0
18 2 0
19 1 0
19 1 478
19 1 846
19 1 335
19 1 0
19 1 0
19 1 570
19 1 810
19 1 276
19 1 0
19 1 0
19 1 0
20 2 0
20 2 565
20 2 850
20 2 237
20 2 899
20 2 826
20 2 0
20 2 0
20 2 975
20 2 0
21 1 0
21 1 250
21 1 682
21 1 338
21 1 922
21 1 531
21 1 217
21 1 470
21 1 897
21 1 0
21 1 0
21 1 0
22 2 0
22 2 64
22 2 783
22 2 700
22 2 945
22 2 259
22 2 191
22 2 125
22 2 0
23 1 0
23 1 291
23 1 542
23 1 707
23 1 246
23 1 40
23 1 0
23 1 0
23 1 612
23 1 148
23 1 0
24 2 0
24 2 820
24 2 128
24 2 741
24 2 107
24 2 0
24 2 0
24 2 641
24 2 477
24 2 0
25 1 0
25 1 866
25 1 9
25 1 324
25 1 648
25 1 752
25 1 664
25 1 0
25 1 0
25 1 0
26 1 0
26 1 816
26 1 113
26 1 910
26 1 868
26 1 0
26 1 0
26 1 759
26 1 791
26 1 964
26 1 314
26 1 0
27 1 0
27 1 158
27 1 58
27 1 36
27 1 264
27 1 524
27 1 0
27 1 0
27 1 0
28 1 0
28 1 54
28 1 925
28 1 418
28 1 902
28 1 84
28 1 323
28 1 709
28 1 885
28 1 178
28 1 0
29 2 0
29 2 14
29 2 580
29 2 538
29 2 446
29 2 495
29 2 397
29 2 512
29 2 212
29 2 692
29 2 0
30 1 0
30 1 63
30 1 349
30 1 0
31 1 0
31 1 389
31 1 666
31 1 441
31 1 855
31 1 232
31 1 808
31 1 676
31 1 852
31 1 0
31 1 0
32 1 0
32 1 871
32 1 541
32 1 204
32 1 0
32 1 0
32 1 721
32 1 967
32 1 815
32 1 360
32 1 0
33 2 0
33 2 907
33 2 608
33 2 447
33 2 545
33 2 0
33 2 0
33 2 807
33 2 0
34 1 0
34 1 17
34 1 715
34 1 650
34 1 398
34 1 776
34 1 668
34 1 0
34 1 0
34 1 0
35 1 0
35 1 279
35 1 99
35 1 785
35 1 0
35 1 0
35 1 0
36 1 0
36 1 529
36 1 796
36 1 644
36 1 513
36 1 472
36 1 0
36 1 0
36 1 0
37 2 0
37 2 606
37 2 955
37 2 562
37 2 266
37 2 399
37 2 680
37 2 990
37 2 873
37 2 844
37 2 223
37 2 0
38 1 0
38 1 106
38 1 345
38 1 880
38 1 136
38 1 200
38 1 0
39 2 0
39 2 153
39 2 394
39 2 329
39 2 934
39 2 207
39 2 168
39 2 71
39 2 661
39 2 0
39 2 0
39 2 0
40 1 0
40 1 949
40 1 906
40 1 679
40 1 0
41 2 0
41 2 603
41 2 969
41 2 803
41 2 44
41 2 516
41 2 0
42 1 0
42 1 133
42 1 970
42 1 27
42 1 0
42 1 0
42 1 0
43 1 0
43 1 678
43 1 508
43 1 166
43 1 11
43 1 0
44 1 0
44 1 677
44 1 940
44 1 784
44 1 86
44 1 0
45 2 0
45 2 837
45 2 909
45 2 0
46 2 0
46 2 561
46 2 0
47 2 0
47 2 550
47 2 0
48 2 0
48 2 563
48 2 93
48 2 417
48 2 181
48 2 135
48 2 289
48 2 0
49 2 0
49 2 456
49 2 102
49 2 610
49 2 574
49 2 419
49 2 621
49 2 944
49 2 669
49 2 0
49 2 0
49 2 0
50 2 0
50 2 255
50 2 647
50 2 611
50 2 724
50 2 74
50 2 0
50 2 0
50 2 0
51 1 0
51 1 921
51 1 351
51 1 0
51 1 0
51 1 352
51 1 0
52 1 0
52 1 45
52 1 809
52 1 430
52 1 334
52 1 755
52 1 800
52 1 778
52 1 0
52 1 0
52 1 0
52 1 0
53 2 0
53 2 336
53 2 369
53 2 854
53 2 426
53 2 0
53 2 0
53 2 163
53 2 753
53 2 0
54 2 0
54 2 817
54 2 751
54 2 157
54 2 199
54 2 0
54 2 0
54 2 130
54 2 0
55 2 0
55 2 518
55 2 497
55 2 404
55 2 247
55 2 0
55 2 0
55 2 435
55 2 835
55 2 490
55 2 471
55 2 0
56 2 0
56 2 806
56 2 814
56 2 977
56 2 396
56 2 438
56 2 581
56 2 434
56 2 0
56 2 0
56 2 0
57 2 0
57 2 455
57 2 980
57 2 576
57 2 0
57 2 0
57 2 0
58 2 0
58 2 41
58 2 694
58 2 0
59 2 0
59 2 699
59 2 996
59 2 870
59 2 272
59 2 85
59 2 0
59 2 0
59 2 95
59 2 0
60 2 0
60 2 646
60 2 697
60 2 797
60 2 81
60 2 628
60 2 937
60 2 761
60 2 595
60 2 0
60 2 0
60 2 0
61 2 0
61 2 340
61 2 781
61 2 188
61 2 425
61 2 0
61 2 0
61 2 290
61 2 734
61 2 965
61 2 480
61 2 0
61 2 0
61 2 0
62 1 0
62 1 392
62 1 366
62 1 309
62 1 0
62 1 0
62 1 0
63 2 0
63 2 989
63 2 233
63 2 134
63 2 175
63 2 0
63 2 0
63 2 160
63 2 311
63 2 80
63 2 0
64 2 0
64 2 275
64 2 410
64 2 485
64 2 151
64 2 971
64 2 960
64 2 24
64 2 0
65 2 0
65 2 876
65 2 718
65 2 0
65 2 0
65 2 0
66 2 0
66 2 673
66 2 887
66 2 341
66 2 973
66 2 118
66 2 0
66 2 0
66 2 94
66 2 0
67 1 0
67 1 511
67 1 777
67 1 79
67 1 663
67 1 0
67 1 0
67 1 47
67 1 0
68 2 0
68 2 943
68 2 941
68 2 310
68 2 685
68 2 936
68 2 656
68 2 630
68 2 509
68 2 0
68 2 0
68 2 0
69 1 0
69 1 686
69 1 321
69 1 177
69 1 701
69 1 0
69 1 0
69 1 0
70 2 0
70 2 186
70 2 735
70 2 172
70 2 211
70 2 948
70 2 0
71 2 0
71 2 756
71 2 794
71 2 420
71 2 376
71 2 601
71 2 140
71 2 515
71 2 624
71 2 847
71 2 0
71 2 0
71 2 0
71 2 0
72 1 0
72 1 150
72 1 894
72 1 0
73 1 0
73 1 193
73 1 840
73 1 0
74 1 0
74 1 328
74 1 771
74 1 492
74 1 413
74 1 0
74 1 0
74 1 748
74 1 0
75 2 0
75 2 226
75 2 496
75 2 119
75 2 301
75 2 0
76 2 0
