total cost: 347829
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 1 0
2 1 220
2 1 802
2 1 577
2 1 254
2 1 0
2 1 0
2 1 180
2 1 257
2 1 932
2 1 0
3 1 0
3 1 616
3 1 161
3 1 652
3 1 0
3 1 0
3 1 0
4 2 0
4 2 954
4 2 654
4 2 520
4 2 0
5 1 0
5 1 463
5 1 539
5 1 459
5 1 693
5 1 454
5 1 0
5 1 0
5 1 790
5 1 0
5 1 0
5 1 0
6 2 0
6 2 408
6 2 801
6 2 754
6 2 593
6 2 475
6 2 510
6 2 356
6 2 0
7 1 0
7 1 645
7 1 865
7 1 189
7 1 442
7 1 92
7 1 0
7 1 0
7 1 612
7 1 0
8 1 0
8 1 605
8 1 974
8 1 401
8 1 229
8 1 0
9 1 0
9 1 57
9 1 281
9 1 843
9 1 170
9 1 749
9 1 689
9 1 525
9 1 476
9 1 0
9 1 0
9 1 0
10 1 0
10 1 856
10 1 4
10 1 501
10 1 250
10 1 911
10 1 468
10 1 700
10 1 0
10 1 0
10 1 230
10 1 0
11 1 0
11 1 354
11 1 0
12 1 0
12 1 319
12 1 716
12 1 0
13 1 0
13 1 164
13 1 717
13 1 532
13 1 423
13 1 0
14 2 0
14 2 37
14 2 14
14 2 855
14 2 808
14 2 512
14 2 397
14 2 212
14 2 0
15 2 0
15 2 154
15 2 0
15 2 0
15 2 124
15 2 919
15 2 799
15 2 148
15 2 0
16 2 0
16 2 462
16 2 813
16 2 478
16 2 570
16 2 0
16 2 0
16 2 591
16 2 504
16 2 0
17 2 0
17 2 947
17 2 602
17 2 284
17 2 171
17 2 742
17 2 0
18 2 0
18 2 391
18 2 544
18 2 798
18 2 380
18 2 205
18 2 114
18 2 0
19 2 0
19 2 763
19 2 899
19 2 826
19 2 922
19 2 531
19 2 217
19 2 470
19 2 783
19 2 477
19 2 897
19 2 0
19 2 0
19 2 0
20 2 0
20 2 283
20 2 714
20 2 0
21 1 0
21 1 710
21 1 440
21 1 216
21 1 650
21 1 95
21 1 323
21 1 178
21 1 0
22 2 0
22 2 8
22 2 561
22 2 535
22 2 0
23 1 0
23 1 841
23 1 543
23 1 101
23 1 106
23 1 815
23 1 360
23 1 990
23 1 223
23 1 0
24 1 0
24 1 400
24 1 682
24 1 831
24 1 939
24 1 0
24 1 0
24 1 975
24 1 810
24 1 276
24 1 0
24 1 0
24 1 0
25 2 0
25 2 565
25 2 871
25 2 850
25 2 58
25 2 237
25 2 0
25 2 0
25 2 590
25 2 269
25 2 0
26 2 0
26 2 428
26 2 820
26 2 54
26 2 732
26 2 600
26 2 0
27 1 0
27 1 489
27 1 741
27 1 107
27 1 0
28 2 0
28 2 304
28 2 641
28 2 508
28 2 0
29 1 0
29 1 64
29 1 967
29 1 678
29 1 0
30 1 0
30 1 291
30 1 7
30 1 992
30 1 437
30 1 923
30 1 0
30 1 0
30 1 0
31 1 0
31 1 846
31 1 473
31 1 293
31 1 0
32 1 0
32 1 866
32 1 9
32 1 721
32 1 0
33 2 0
33 2 128
33 2 925
33 2 715
33 2 902
33 2 418
33 2 84
33 2 885
33 2 398
33 2 208
33 2 0
34 1 0
34 1 264
34 1 910
34 1 524
34 1 63
34 1 807
34 1 0
35 2 0
35 2 816
35 2 863
35 2 868
35 2 609
35 2 349
35 2 0
35 2 0
35 2 352
35 2 0
36 1 0
36 1 158
36 1 541
36 1 36
36 1 204
36 1 563
36 1 964
36 1 940
36 1 314
36 1 0
36 1 0
36 1 0
37 1 0
37 1 759
37 1 338
37 1 945
37 1 791
37 1 259
37 1 191
37 1 125
37 1 0
37 1 0
37 1 0
38 2 0
38 2 389
38 2 580
38 2 538
38 2 446
38 2 495
38 2 949
38 2 692
38 2 852
38 2 0
39 2 0
39 2 113
39 2 529
39 2 738
39 2 907
39 2 608
39 2 513
39 2 906
39 2 47
39 2 0
39 2 0
39 2 0
40 1 0
40 1 279
40 1 99
40 1 785
40 1 0
40 1 0
40 1 0
41 1 0
41 1 17
41 1 511
41 1 425
41 1 776
41 1 668
41 1 0
42 2 0
42 2 441
42 2 666
42 2 232
42 2 676
42 2 969
42 2 803
42 2 66
42 2 516
42 2 0
43 1 0
43 1 606
43 1 955
43 1 542
43 1 707
43 1 246
43 1 40
43 1 2
43 1 166
43 1 11
43 1 27
43 1 0
43 1 0
44 2 0
44 2 335
44 2 472
44 2 679
44 2 0
45 1 0
45 1 153
45 1 394
45 1 603
45 1 207
45 1 168
45 1 71
45 1 0
45 1 0
45 1 0
45 1 0
46 2 0
46 2 133
46 2 436
46 2 970
46 2 0
47 2 0
47 2 550
47 2 784
47 2 86
47 2 0
48 1 0
48 1 677
48 1 880
48 1 345
48 1 200
48 1 0
49 1 0
49 1 837
49 1 909
49 1 0
50 2 0
50 2 248
50 2 0
51 2 0
51 2 163
51 2 0
52 1 0
52 1 456
52 1 102
52 1 351
52 1 0
52 1 0
52 1 255
52 1 980
52 1 74
52 1 724
52 1 0
53 2 0
53 2 921
53 2 876
53 2 753
53 2 0
54 2 0
54 2 45
54 2 809
54 2 814
54 2 430
54 2 977
54 2 396
54 2 844
54 2 438
54 2 0
55 1 0
55 1 336
55 1 369
55 1 854
55 1 0
55 1 0
55 1 130
55 1 576
55 1 0
56 1 0
56 1 817
56 1 157
56 1 199
56 1 324
56 1 0
56 1 0
56 1 94
56 1 0
57 1 0
57 1 796
57 1 644
57 1 329
57 1 453
57 1 88
57 1 44
57 1 383
57 1 0
57 1 0
57 1 0
57 1 0
58 1 0
58 1 518
58 1 497
58 1 574
58 1 419
58 1 976
58 1 669
58 1 0
58 1 0
58 1 0
59 2 0
59 2 266
59 2 562
59 2 752
59 2 410
59 2 0
59 2 0
59 2 43
59 2 0
60 1 0
60 1 806
60 1 93
60 1 136
60 1 41
60 1 0
61 1 0
61 1 664
61 1 290
61 1 485
61 1 0
61 1 0
61 1 0
62 1 0
62 1 399
62 1 275
62 1 310
62 1 0
62 1 0
62 1 455
62 1 0
63 2 0
63 2 648
63 2 151
63 2 965
63 2 971
63 2 960
63 2 24
63 2 0
64 2 0
64 2 647
64 2 611
64 2 0
65 1 0
65 1 699
65 1 646
65 1 392
65 1 30
65 1 628
65 1 937
65 1 0
65 1 0
65 1 0
66 2 0
66 2 340
66 2 781
66 2 188
66 2 709
66 2 757
66 2 0
66 2 0
66 2 0
67 2 0
67 2 989
67 2 751
67 2 673
67 2 226
67 2 887
67 2 0
67 2 0
67 2 29
67 2 694
67 2 0
68 1 0
68 1 996
68 1 697
68 1 870
68 1 81
68 1 289
68 1 211
68 1 0
69 1 0
69 1 160
69 1 233
69 1 183
69 1 686
69 1 835
69 1 490
69 1 0
69 1 0
69 1 0
70 2 0
70 2 680
70 2 873
70 2 581
70 2 936
70 2 509
70 2 0
71 2 0
71 2 447
71 2 929
71 2 705
71 2 545
71 2 0
72 2 0
72 2 943
72 2 18
72 2 973
72 2 0
72 2 0
72 2 181
72 2 135
72 2 675
72 2 309
72 2 0
72 2 0
72 2 0
73 1 0
73 1 321
73 1 134
73 1 177
73 1 701
73 1 80
73 1 494
73 1 0
73 1 0
74 2 0
74 2 435
74 2 734
74 2 496
74 2 28
74 2 480
74 2 0
75 1 0
75 1 186
75 1 484
75 1 172
75 1 761
75 1 595
75 1 758
75 1 0
75 1 0
75 1 0
75 1 0
76 2 0
76 2 756
76 2 794
76 2 874
76 2 655
76 2 0
76 2 0
76 2 748
76 2 481
76 2 434
76 2 0
76 2 0
76 2 0
77 1 0
77 1 193
77 1 426
77 1 0
77 1 0
77 1 568
77 1 918
77 1 0
78 2 0
78 2 328
78 2 334
78 2 755
78 2 997
78 2 493
78 2 778
78 2 881
78 2 298
78 2 0
78 2 0
78 2 0
79 2 0
79 2 411
79 2 404
79 2 0
79 2 0
79 2 150
79 2 944
79 2 857
79 2 0
80 1 0
80 1 610
80 1 894
80 1 25
80 1 582
80 1 726
80 1 83
80 1 0
80 1 0
80 1 0
80 1 0
81 2 0
81 2 930
81 2 771
