total cost: 336829
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 2 0
2 2 220
2 2 802
2 2 577
2 2 254
2 2 749
2 2 0
2 2 0
2 2 180
2 2 257
2 2 932
2 2 0
3 1 0
3 1 616
3 1 161
3 1 652
3 1 0
3 1 0
3 1 0
4 2 0
4 2 954
4 2 654
4 2 520
4 2 0
5 1 0
5 1 463
5 1 539
5 1 459
5 1 693
5 1 454
5 1 0
5 1 0
5 1 790
5 1 0
5 1 0
5 1 0
6 1 0
6 1 408
6 1 801
6 1 754
6 1 593
6 1 475
6 1 510
6 1 356
6 1 0
7 1 0
7 1 645
7 1 865
7 1 189
7 1 442
7 1 92
7 1 0
7 1 0
7 1 612
7 1 0
8 1 0
8 1 605
8 1 974
8 1 401
8 1 229
8 1 0
9 1 0
9 1 57
9 1 281
9 1 843
9 1 170
9 1 689
9 1 525
9 1 476
9 1 0
10 1 0
10 1 856
10 1 4
10 1 501
10 1 250
10 1 911
10 1 468
10 1 700
10 1 0
10 1 0
10 1 230
10 1 0
11 1 0
11 1 354
11 1 0
12 1 0
12 1 319
12 1 716
12 1 0
13 2 0
13 2 164
13 2 717
13 2 532
13 2 423
13 2 0
14 1 0
14 1 37
14 1 14
14 1 855
14 1 808
14 1 512
14 1 397
14 1 212
14 1 0
15 2 0
15 2 154
15 2 0
15 2 0
15 2 124
15 2 919
15 2 799
15 2 148
15 2 0
16 1 0
16 1 462
16 1 813
16 1 478
16 1 0
16 1 0
16 1 591
16 1 504
16 1 0
17 1 0
17 1 947
17 1 602
17 1 284
17 1 171
17 1 742
17 1 0
18 2 0
18 2 391
18 2 544
18 2 798
18 2 380
18 2 205
18 2 114
18 2 0
19 2 0
19 2 763
19 2 899
19 2 826
19 2 922
19 2 531
19 2 217
19 2 470
19 2 783
19 2 477
19 2 897
19 2 0
19 2 0
19 2 0
20 2 0
20 2 283
20 2 714
20 2 0
21 1 0
21 1 710
21 1 440
21 1 216
21 1 650
21 1 95
21 1 323
21 1 178
21 1 0
22 1 0
22 1 8
22 1 561
22 1 535
22 1 0
23 2 0
23 2 841
23 2 543
23 2 101
23 2 106
23 2 815
23 2 360
23 2 990
23 2 223
23 2 0
24 1 0
24 1 570
24 1 975
24 1 759
24 1 0
24 1 0
24 1 590
24 1 0
25 1 0
25 1 831
25 1 237
25 1 58
25 1 850
25 1 0
25 1 0
25 1 352
25 1 304
25 1 0
26 2 0
26 2 565
26 2 871
26 2 541
26 2 158
26 2 338
26 2 791
26 2 945
26 2 191
26 2 259
26 2 0
26 2 0
26 2 0
27 2 0
27 2 428
27 2 820
27 2 54
27 2 732
27 2 600
27 2 0
28 1 0
28 1 400
28 1 7
28 1 437
28 1 992
28 1 923
28 1 436
28 1 0
28 1 0
28 1 0
29 2 0
29 2 489
29 2 741
29 2 107
29 2 0
30 2 0
30 2 682
30 2 939
30 2 36
30 2 264
30 2 99
30 2 807
30 2 0
31 1 0
31 1 291
31 1 866
31 1 128
31 1 9
31 1 721
31 1 967
31 1 678
31 1 508
31 1 0
32 2 0
32 2 846
32 2 473
32 2 293
32 2 0
33 2 0
33 2 64
33 2 641
33 2 677
33 2 964
33 2 314
33 2 0
34 1 0
34 1 816
34 1 863
34 1 868
34 1 609
34 1 0
34 1 0
34 1 63
34 1 0
35 2 0
35 2 113
35 2 910
35 2 529
35 2 349
35 2 0
35 2 0
35 2 810
35 2 784
35 2 276
35 2 0
36 1 0
36 1 738
36 1 603
36 1 796
36 1 0
37 1 0
37 1 389
37 1 580
37 1 538
37 1 446
37 1 495
37 1 949
37 1 692
37 1 852
37 1 0
38 1 0
38 1 907
38 1 0
39 1 0
39 1 279
39 1 524
39 1 255
39 1 980
39 1 74
39 1 724
39 1 0
40 1 0
40 1 17
40 1 925
40 1 418
40 1 902
40 1 84
40 1 885
40 1 398
40 1 208
40 1 0
41 2 0
41 2 550
41 2 86
41 2 0
42 2 0
42 2 441
42 2 666
42 2 232
42 2 676
42 2 969
42 2 803
42 2 66
42 2 516
42 2 0
43 2 0
43 2 606
43 2 955
43 2 542
43 2 707
43 2 246
43 2 40
43 2 2
43 2 166
43 2 11
43 2 27
43 2 0
44 2 0
44 2 335
44 2 608
44 2 513
44 2 906
44 2 545
44 2 0
45 2 0
45 2 153
45 2 394
45 2 329
45 2 934
45 2 207
45 2 168
45 2 71
45 2 661
45 2 0
45 2 0
45 2 0
46 2 0
46 2 715
46 2 188
46 2 781
46 2 425
46 2 776
46 2 668
46 2 0
47 2 0
47 2 472
47 2 785
47 2 0
48 2 0
48 2 133
48 2 664
48 2 752
48 2 0
48 2 0
48 2 269
48 2 0
49 1 0
49 1 837
49 1 909
49 1 0
50 2 0
50 2 248
50 2 0
51 1 0
51 1 204
51 1 563
51 1 940
51 1 181
51 1 125
51 1 0
52 1 0
52 1 163
52 1 679
52 1 0
53 1 0
53 1 456
53 1 102
53 1 610
53 1 574
53 1 419
53 1 621
53 1 0
53 1 0
53 1 0
54 2 0
54 2 921
54 2 351
54 2 455
54 2 0
54 2 0
54 2 0
55 1 0
55 1 45
55 1 809
55 1 814
55 1 430
55 1 977
55 1 396
55 1 844
55 1 438
55 1 0
56 1 0
56 1 336
56 1 369
56 1 854
56 1 0
56 1 0
56 1 130
56 1 576
56 1 0
57 2 0
57 2 817
57 2 157
57 2 199
57 2 324
57 2 648
57 2 290
57 2 0
57 2 0
57 2 0
58 2 0
58 2 806
58 2 873
58 2 694
58 2 136
58 2 880
58 2 0
59 2 0
59 2 435
59 2 686
59 2 160
59 2 183
59 2 835
59 2 490
59 2 471
59 2 0
60 1 0
60 1 518
60 1 497
60 1 404
60 1 0
60 1 0
60 1 345
60 1 41
60 1 0
61 2 0
61 2 266
61 2 562
61 2 399
61 2 310
61 2 581
61 2 936
61 2 509
61 2 0
62 1 0
62 1 611
62 1 647
62 1 289
62 1 135
62 1 0
62 1 0
62 1 0
63 1 0
63 1 200
63 1 0
64 1 0
64 1 93
64 1 417
64 1 918
64 1 309
64 1 0
64 1 0
64 1 0
65 2 0
65 2 292
65 2 38
65 2 757
65 2 0
66 1 0
66 1 699
66 1 646
66 1 697
66 1 81
66 1 628
66 1 937
66 1 211
66 1 0
66 1 0
67 2 0
67 2 340
67 2 756
67 2 134
67 2 175
67 2 376
67 2 601
67 2 140
67 2 515
67 2 0
67 2 0
67 2 0
68 1 0
68 1 876
68 1 753
68 1 0
69 1 0
69 1 680
69 1 748
69 1 0
69 1 0
69 1 0
70 2 0
70 2 392
70 2 366
70 2 272
70 2 0
70 2 0
70 2 94
70 2 0
71 2 0
71 2 996
71 2 870
71 2 797
71 2 429
71 2 735
71 2 172
71 2 761
71 2 0
71 2 0
71 2 0
72 2 0
72 2 989
72 2 751
72 2 673
72 2 485
72 2 226
72 2 0
72 2 0
72 2 970
72 2 0
73 2 0
73 2 644
73 2 447
73 2 929
73 2 705
73 2 91
73 2 0
73 2 0
73 2 0
74 2 0
74 2 275
74 2 410
74 2 151
74 2 965
74 2 971
74 2 734
74 2 480
74 2 0
75 1 0
75 1 511
75 1 777
75 1 79
75 1 663
75 1 0
75 1 0
75 1 47
75 1 0
76 1 0
76 1 943
76 1 941
76 1 685
76 1 0
76 1 0
76 1 568
76 1 675
76 1 779
76 1 0
77 2 0
77 2 233
77 2 794
77 2 874
77 2 828
77 2 0
77 2 0
77 2 43
77 2 0
78 2 0
78 2 321
78 2 655
78 2 34
78 2 0
78 2 0
78 2 0
79 1 0
79 1 193
79 1 426
79 1 0
79 1 0
79 1 33
79 1 0
80 1 0
80 1 328
80 1 334
80 1 755
80 1 997
80 1 493
80 1 778
80 1 0
80 1 0
80 1 0
81 1 0
81 1 411
81 1 150
81 1 944
81 1 669
81 1 857
81 1 0
81 1 0
81 1 0
82 1 0
82 1 186
82 1 484
82 1 948
82 1 0
83 2 0
83 2 930
83 2 771
83 2 492
83 2 413
83 2 479
83 2 630
83 2 0
83 2 0
83 2 0
84 2 0
84 2 18
84 2 887
84 2 973
