total cost: 349732
1 1 0
1 1 553
1 1 288
1 1 767
1 1 0
1 1 0
1 1 616
1 1 180
1 1 257
1 1 932
1 1 0
1 1 0
1 1 0
2 1 0
2 1 220
2 1 802
2 1 0
2 1 0
2 1 463
2 1 539
2 1 693
2 1 0
3 1 0
3 1 254
3 1 577
3 1 408
3 1 801
3 1 459
3 1 0
3 1 0
3 1 790
3 1 0
3 1 0
3 1 141
3 1 0
4 1 0
4 1 645
4 1 865
4 1 189
4 1 428
4 1 0
4 1 0
4 1 307
4 1 793
4 1 0
5 2 0
5 2 605
5 2 593
5 2 754
5 2 947
5 2 974
5 2 716
5 2 525
5 2 8
5 2 476
5 2 205
5 2 0
6 2 0
6 2 57
6 2 843
6 2 281
6 2 717
6 2 532
6 2 423
6 2 544
6 2 304
6 2 114
6 2 0
7 2 0
7 2 856
7 2 763
7 2 831
7 2 939
7 2 0
7 2 0
7 2 954
7 2 161
7 2 654
7 2 652
7 2 504
7 2 0
8 1 0
8 1 354
8 1 442
8 1 749
8 1 319
8 1 0
8 1 0
8 1 535
8 1 0
9 1 0
9 1 170
9 1 400
9 1 798
9 1 468
9 1 641
9 1 742
9 1 0
10 2 0
10 2 154
10 2 0
10 2 0
10 2 37
10 2 855
10 2 269
10 2 397
10 2 212
10 2 0
11 1 0
11 1 462
11 1 813
11 1 478
11 1 975
11 1 0
11 1 0
11 1 454
11 1 283
11 1 919
11 1 475
11 1 0
12 2 0
12 2 4
12 2 911
12 2 899
12 2 250
12 2 826
12 2 759
12 2 0
12 2 0
12 2 401
12 2 229
12 2 0
13 1 0
13 1 391
13 1 710
13 1 440
13 1 216
13 1 732
13 1 0
13 1 0
13 1 0
14 2 0
14 2 689
14 2 380
14 2 783
14 2 217
14 2 897
14 2 815
14 2 0
15 2 0
15 2 164
15 2 92
15 2 650
15 2 600
15 2 0
16 1 0
16 1 501
16 1 682
16 1 922
16 1 101
16 1 700
16 1 470
16 1 477
16 1 360
16 1 223
16 1 0
16 1 0
17 2 0
17 2 602
17 2 338
17 2 570
17 2 510
17 2 810
17 2 276
17 2 0
17 2 0
17 2 0
18 1 0
18 1 124
18 1 714
18 1 293
18 1 0
19 1 0
19 1 799
19 1 356
19 1 0
19 1 0
19 1 0
20 2 0
20 2 612
20 2 591
20 2 520
20 2 0
21 2 0
21 2 565
21 2 850
21 2 237
21 2 58
21 2 36
21 2 264
21 2 0
21 2 0
21 2 590
21 2 148
21 2 0
22 1 0
22 1 841
22 1 7
22 1 543
22 1 992
22 1 437
22 1 40
22 1 246
22 1 990
22 1 0
22 1 0
22 1 0
23 2 0
23 2 291
23 2 542
23 2 266
23 2 399
23 2 680
23 2 873
23 2 844
23 2 0
23 2 0
23 2 0
24 2 0
24 2 846
24 2 473
24 2 949
24 2 692
24 2 852
24 2 0
25 2 0
25 2 820
25 2 925
25 2 9
25 2 324
25 2 648
25 2 0
25 2 0
25 2 230
25 2 807
25 2 0
26 1 0
26 1 866
26 1 128
26 1 741
26 1 418
26 1 84
26 1 709
26 1 0
26 1 0
26 1 0
27 1 0
27 1 489
27 1 107
27 1 721
27 1 923
27 1 0
27 1 0
27 1 0
28 2 0
28 2 816
28 2 863
28 2 868
28 2 910
28 2 524
28 2 63
28 2 0
28 2 0
28 2 561
28 2 967
28 2 436
28 2 0
29 2 0
29 2 158
29 2 871
29 2 204
29 2 563
29 2 964
29 2 940
29 2 314
29 2 0
29 2 0
29 2 0
30 1 0
30 1 54
30 1 715
30 1 902
30 1 292
30 1 208
30 1 0
30 1 0
30 1 0
31 2 0
31 2 609
31 2 738
31 2 907
31 2 349
31 2 0
31 2 0
31 2 99
31 2 785
31 2 472
31 2 0
31 2 0
31 2 0
32 1 0
32 1 113
32 1 456
32 1 102
32 1 351
32 1 0
32 1 0
32 1 279
32 1 0
33 1 0
33 1 389
33 1 538
33 1 446
33 1 580
33 1 232
33 1 808
33 1 495
33 1 512
33 1 0
33 1 0
33 1 0
34 1 0
34 1 17
34 1 511
34 1 425
34 1 0
34 1 0
34 1 171
34 1 945
34 1 880
34 1 191
34 1 0
35 1 0
35 1 529
35 1 796
35 1 644
35 1 0
36 2 0
36 2 541
36 2 284
36 2 531
36 2 106
36 2 345
36 2 136
36 2 694
36 2 200
36 2 0
37 2 0
37 2 606
37 2 955
37 2 562
37 2 752
37 2 410
37 2 664
37 2 0
37 2 0
37 2 678
37 2 508
37 2 0
38 2 0
38 2 153
38 2 394
38 2 329
38 2 934
38 2 207
38 2 168
38 2 676
38 2 969
38 2 0
38 2 0
38 2 0
39 2 0
39 2 666
39 2 441
39 2 14
39 2 803
39 2 44
39 2 383
39 2 0
39 2 0
39 2 0
40 2 0
40 2 603
40 2 608
40 2 335
40 2 447
40 2 0
40 2 0
40 2 0
41 2 0
41 2 133
41 2 806
41 2 93
41 2 791
41 2 677
41 2 259
41 2 125
41 2 0
42 2 0
42 2 64
42 2 41
42 2 417
42 2 918
42 2 309
42 2 0
42 2 0
42 2 0
43 2 0
43 2 837
43 2 909
43 2 971
43 2 965
43 2 0
44 2 0
44 2 707
44 2 275
44 2 970
44 2 734
44 2 480
