total cost: 339795
1 2 0
1 2 553
1 2 288
1 2 767
1 2 0
1 2 0
1 2 307
1 2 793
1 2 0
1 2 0
1 2 141
1 2 0
2 1 0
2 1 220
2 1 802
2 1 577
2 1 254
2 1 0
2 1 0
2 1 180
2 1 257
2 1 932
2 1 0
3 2 0
3 2 616
3 2 161
3 2 652
3 2 0
3 2 0
3 2 0
4 1 0
4 1 954
4 1 654
4 1 520
4 1 0
5 1 0
5 1 463
5 1 539
5 1 459
5 1 693
5 1 454
5 1 0
5 1 0
5 1 790
5 1 0
5 1 0
5 1 0
6 1 0
6 1 408
6 1 801
6 1 754
6 1 593
6 1 475
6 1 510
6 1 356
6 1 0
7 2 0
7 2 645
7 2 865
7 2 189
7 2 442
7 2 92
7 2 710
7 2 717
7 2 0
7 2 0
7 2 0
8 1 0
8 1 605
8 1 974
8 1 401
8 1 229
8 1 0
9 2 0
9 2 57
9 2 843
9 2 170
9 2 749
9 2 689
9 2 525
9 2 476
9 2 0
10 1 0
10 1 281
10 1 423
10 1 532
10 1 544
10 1 798
10 1 380
10 1 0
11 2 0
11 2 856
11 2 4
11 2 501
11 2 250
11 2 911
11 2 468
11 2 700
11 2 783
11 2 477
11 2 0
12 1 0
12 1 354
12 1 37
12 1 0
13 1 0
13 1 319
13 1 716
13 1 0
14 1 0
14 1 124
14 1 919
14 1 799
14 1 148
14 1 0
15 2 0
15 2 612
15 2 230
15 2 535
15 2 0
16 1 0
16 1 462
16 1 813
16 1 478
16 1 0
16 1 0
16 1 0
17 1 0
17 1 947
17 1 602
17 1 284
17 1 171
17 1 742
17 1 0
18 1 0
18 1 0
19 1 0
19 1 0
20 1 0
20 1 0
21 1 0
21 1 0
22 1 0
22 1 0
23 2 0
23 2 154
23 2 14
23 2 855
23 2 0
23 2 0
23 2 8
23 2 0
24 1 0
24 1 164
24 1 391
24 1 440
24 1 216
24 1 650
24 1 0
25 1 0
25 1 763
25 1 899
25 1 826
25 1 922
25 1 531
25 1 217
25 1 0
25 1 0
25 1 283
25 1 590
25 1 0
26 2 0
26 2 591
26 2 504
26 2 0
27 1 0
27 1 714
27 1 248
27 1 0
28 2 0
28 2 841
28 2 64
28 2 304
28 2 205
28 2 114
28 2 0
29 2 0
29 2 400
29 2 101
29 2 7
29 2 543
29 2 437
29 2 992
29 2 923
29 2 436
29 2 0
29 2 0
29 2 0
30 2 0
30 2 831
30 2 939
30 2 237
30 2 759
30 2 0
30 2 0
30 2 561
30 2 0
31 2 0
31 2 565
31 2 264
31 2 36
31 2 810
31 2 276
31 2 0
32 2 0
32 2 428
32 2 820
32 2 54
32 2 732
32 2 600
32 2 0
33 2 0
33 2 489
33 2 741
33 2 107
33 2 0
34 1 0
34 1 975
34 1 570
34 1 43
34 1 0
35 1 0
35 1 291
35 1 866
35 1 128
35 1 9
35 1 721
35 1 967
35 1 678
35 1 508
35 1 0
36 2 0
36 2 473
36 2 738
36 2 609
36 2 863
36 2 349
36 2 0
36 2 0
36 2 641
36 2 0
37 1 0
37 1 682
37 1 338
37 1 58
37 1 784
37 1 964
37 1 314
37 1 125
37 1 0
38 1 0
38 1 816
38 1 868
38 1 529
38 1 335
38 1 807
38 1 293
38 1 0
38 1 0
38 1 0
39 1 0
39 1 158
39 1 850
39 1 204
39 1 563
39 1 940
39 1 181
39 1 259
39 1 0
39 1 0
39 1 0
40 1 0
40 1 846
40 1 495
40 1 397
40 1 212
40 1 512
40 1 0
41 1 0
41 1 389
41 1 580
41 1 538
41 1 446
41 1 949
41 1 692
41 1 852
41 1 0
42 1 0
42 1 113
42 1 910
42 1 524
42 1 63
42 1 279
42 1 99
42 1 785
42 1 0
42 1 0
42 1 0
43 2 0
43 2 871
43 2 541
43 2 255
43 2 647
43 2 611
43 2 0
43 2 0
43 2 269
43 2 0
44 1 0
44 1 907
44 1 796
44 1 0
45 1 0
45 1 441
45 1 666
45 1 232
45 1 808
45 1 676
45 1 969
45 1 0
46 1 0
46 1 606
46 1 955
46 1 542
46 1 707
46 1 246
46 1 40
46 1 360
46 1 990
46 1 223
46 1 0
46 1 0
46 1 0
47 2 0
47 2 17
47 2 925
47 2 418
47 2 902
47 2 84
47 2 885
47 2 323
47 2 178
47 2 0
48 1 0
48 1 153
48 1 394
48 1 329
48 1 934
48 1 207
48 1 168
48 1 0
48 1 0
48 1 0
49 2 0
49 2 470
49 2 106
49 2 897
49 2 345
49 2 880
49 2 0
50 2 0
50 2 715
50 2 511
50 2 425
50 2 776
50 2 668
50 2 0
51 1 0
51 1 603
51 1 0
52 1 0
52 1 133
52 1 815
52 1 200
52 1 0
53 2 0
53 2 791
53 2 945
53 2 191
53 2 0
54 2 0
54 2 472
54 2 513
54 2 906
54 2 0
55 2 0
55 2 677
55 2 41
55 2 136
55 2 0
56 1 0
56 1 837
56 1 909
56 1 0
57 1 0
57 1 550
57 1 86
57 1 0
58 2 0
58 2 352
58 2 0
59 1 0
59 1 456
59 1 102
59 1 351
59 1 0
59 1 0
59 1 921
59 1 679
59 1 576
59 1 0
60 1 0
60 1 45
60 1 809
60 1 430
60 1 328
60 1 396
60 1 977
60 1 844
60 1 873
60 1 694
60 1 1024
60 1 0
61 1 0
61 1 336
61 1 369
61 1 854
61 1 0
61 1 0
61 1 163
61 1 0
62 1 0
62 1 817
62 1 157
62 1 199
62 1 324
62 1 0
62 1 0
62 1 0
63 1 0
63 1 806
63 1 399
63 1 680
63 1 748
63 1 166
63 1 11
63 1 27
63 1 0
63 1 0
63 1 0
64 2 0
64 2 608
64 2 447
64 2 545
64 2 0
64 2 0
64 2 0
65 1 0
65 1 435
65 1 686
65 1 160
65 1 183
65 1 835
65 1 490
65 1 471
65 1 0
66 2 0
66 2 518
66 2 497
66 2 404
66 2 642
66 2 0
66 2 0
66 2 130
66 2 74
66 2 724
66 2 0
67 1 0
67 1 562
67 1 943
67 1 410
67 1 290
67 1 0
67 1 0
67 1 664
67 1 970
67 1 0
68 1 0
68 1 266
68 1 310
68 1 941
68 1 685
68 1 936
68 1 581
68 1 438
68 1 0
68 1 0
68 1 0
69 1 0
69 1 455
69 1 980
69 1 0
70 2 0
70 2 752
70 2 485
70 2 965
70 2 971
70 2 960
70 2 24
70 2 0
71 1 0
71 1 93
71 1 417
71 1 918
71 1 309
71 1 0
71 1 0
71 1 0
72 1 0
72 1 95
72 1 398
72 1 208
72 1 0
73 2 0
73 2 648
73 2 151
73 2 734
73 2 480
73 2 28
73 2 0
74 2 0
74 2 292
74 2 38
74 2 757
74 2 0
75 1 0
75 1 699
75 1 646
75 1 392
75 1 30
75 1 628
75 1 937
75 1 0
75 1 0
75 1 0
76 1 0
76 1 340
76 1 781
76 1 188
76 1 0
76 1 0
76 1 876
76 1 753
76 1 0
77 1 0
77 1 814
77 1 568
77 1 675
77 1 135
77 1 0
78 1 0
78 1 989
78 1 751
78 1 673
78 1 887
78 1 0
78 1 0
78 1 94
78 1 0
79 2 0
79 2 996
79 2 697
79 2 870
79 2 272
79 2 0
79 2 0
79 2 47
79 2 604
79 2 383
79 2 44
79 2 0
80 2 0
80 2 644
80 2 929
80 2 705
80 2 91
80 2 0
80 2 0
80 2 0
81 2 0
81 2 233
81 2 134
81 2 175
81 2 420
81 2 376
81 2 601
81 2 140
81 2 515
81 2 0
81 2 0
81 2 0
82 1 0
82 1 321
82 1 861
82 1 393
82 1 457
82 1 119
82 1 0
82 1 0
82 1 0
83 1 0
83 1 275
83 1 771
83 1 509
83 1 630
83 1 0
84 1 0
84 1 756
84 1 663
84 1 79
84 1 0
84 1 0
84 1 33
84 1 779
84 1 0
85 2 0
85 2 794
85 2 874
85 2 828
85 2 0
85 2 0
85 2 150
85 2 944
85 2 669
85 2 857
85 2 0
86 1 0
86 1 193
86 1 426
86 1 0
86 1 0
86 1 0
87 2 0
87 2 226
87 2 973
87 2 118
87 2 0
87 2 0
87 2 0
88 2 0
88 2 411
88 2 574
88 2 419
88 2 976
88 2 0
89 1 0
89 1 610
89 1 894
89 1 660
89 1 25
89 1 726
89 1 706
89 1 983
89 1 0
89 1 0
90 1 0
